split;reason;text;value
11904;name_party;":
Forespørgsel nr. F 1 (Hvad kan regeringen oplyse om de hidtil opnåede resultater på udlændingeområdet fra 2015 til 2018, og hvilke
nye mål vil regeringen arbejde for i de kommende år?).";Martin Henriksen
12141;name_party;":
Forespørgsel nr. F 2 (Vil statsministeren redegøre for regeringens
værdipolitik med fokus på de udfordringer, der følger af indvandringen, og som presser eller tvinger danskerne til at ændre levevis og
adfærd og rette ind af hensyn til indvandrere?).
Martin Henriksen (DF) m.fl.:
Forespørgsel nr. F 3 (Kan ministeren oplyse, om regeringen ønsker
at forhindre udenlandske pengeoverførsler til byggeri af moskeer og
til muslimske kulturelle, ideologiske og religiøse formål i Danmark,
og i givet fald, hvordan?).";Martin Henriksen
12692;name_party;":
Forespørgsel nr. F 4 (Hvad kan regeringen oplyse om konsekvenserne af omprioriteringsbidraget, der årligt pålægger de statslige uddannelsesinstitutioner at spare 2 pct., herunder konsekvenserne for institutionernes mulighed for fortsat at lave god uddannelse, sikre et tilstrækkeligt antal undervisningstimer, udvikle et godt studiemiljø og
arbejde med de studerendes trivsel?) og
Forespørgsel nr. F 8 (Hvad kan regeringen oplyse om konsekvenserne af omprioriteringsbidraget, der pålægger kulturinstitutionerne årligt at spare 2 pct., herunder konsekvenserne for kvalitetsniveauet på
kulturinstitutionerne, og hvordan det påvirker kulturlivet og udviklingen heraf på kort og lang sigt?).
Kenneth Kristensen Berth (DF) m.fl.:
Forespørgsel nr. F 5 (Hvad kan regeringen oplyse om udviklingen i
EU’s forsvarspolitiske samarbejde, og hvilke ambitioner har regeringen i relation til det danske forsvarsforbehold?).

Serdal Benli (SF) m.fl.:
Finn Sørensen (EL) m.fl.:
Beslutningsforslag nr. B 1 (Forslag til folketingsbeslutning om genoptagelse af modtagelse af kvoteflygtninge).";Jacob Mark
13806;name_party;":
Beslutningsforslag nr. B 2 (Forslag til folketingsbeslutning om oprettelse af Det Dataetiske Råd).
Jacob Mark (SF) m.fl.:
Beslutningsforslag nr. B 3 (Forslag til folketingsbeslutning om at afskaffe uddannelsesloftet).

Forespørgsel nr. F 6 (Hvad kan ministeren oplyse om de forligsmæssige bindinger vedrørende forhøjelser af pensionsalderen og om de
konsekvenser, det har for de lønmodtagere, der tvinges ud af arbejdsmarkedet længe før pensionsalderen, enten fordi de er slidt ned
fysisk eller psykisk, eller fordi de ikke har de fornødne kvalifikationer?) og
Forespørgsel nr. F 7 (Hvad kan ministeren oplyse om evalueringen
af reformen af førtidspension og fleksjob, og hvilke initiativer vil
ministeren tage på baggrund heraf?).

Magnus Heunicke (S) m.fl.:

Titler på de anmeldte sager vil fremgå af www. folketingstidende.dk
(jf. ovenfor).

Beslutningsforslag nr. B 4 (Forslag til folketingsbeslutning om stop
for udlejning af ubeboelige ejendomme).

Udenrigsministeren har meddelt mig, at han ønsker i henhold til forretningsordenens § 19, stk. 4, at give Folketinget en skriftlig

Søren Egge Rasmussen (EL) m. fl.:

Redegørelse om samarbejdet i Arktis.
(Redegørelse nr. R 2).

4

Onsdag den 3. oktober 2018 (FM )

Eksemplarer vil blive omdelt, og redegørelsen vil fremgå af
www.folketingstidende.dk.
Redegørelsen vil komme til forhandling tirsdag den 9. oktober
2018.

Det eneste punkt på dagsordenen er:
1) Valg af stående udvalg m.v.";Josephine Fock
15260;Time;;Kl. 13:03
15288;title_name;":
Til disse valg er anmeldt følgende valggrupper:
en gruppe på 91 medlemmer: Dansk Folkeparti, Venstre, Liberal
Alliance, Det Konservative Folkeparti og Nunatta Qitornai:
en gruppe på 88 medlemmer: Socialdemokratiet, Enhedslisten,
Alternativet, Radikale Venstre, Socialistisk Folkeparti, Inuit Ataqatigiit, Tjóðveldi og Javnaðarflokkurin.
Der foreligger indstilling fra grupperne om disse valg. Navnene
på de valgte kan findes på Folketingets hjemmeside og på www.folketingstidende.dk ( jf. nedenfor).
Samtidig er der fra grupperne fremkommet forslag om valg af
formand og næstformand. Der er kun bragt én i forslag til hver af
disse poster, og navnene er optaget i Folketingstidende.

4 Claus Kvist Hansen (DF)
5 Peter Juel-Jensen (V)
6 Kristian Pihl Lorentzen (V)
7 Anni Matthiesen (V)
8 Leif Mikkelsen (LA)
9 Mette Abildgaard (KF)
10 Benny Engelbrecht (S)
11 Bjarne Laustsen (S)
12 Henrik Dam Kristensen (S)
13 Karen J. Klint (S)
14 Pernille Skipper (EL)
15 René Gade (ALT)
16 Martin Lidegaard (RV)
17 Jacob Mark (SF)";Pia Kjærsgaard
16318;title_name;Peter Juel-Jensen (V);Formand
16353;title_name;"Karen J. Klint (S)
Valg af 29 medlemmer til Beskæftigelsesudvalget.
Valgt blev:

1 Pia Kjærsgaard (DF)
2 Henrik Dam Kristensen (S)
3 Kristian Pihl Lorentzen (V)
4 Christian Juhl (EL)
5 Leif Mikkelsen (LA)
6 Peter Skaarup (DF)
7 Søren Espersen (DF)
8 Martin Henriksen (DF)
9 Karen Ellemann (V)
10 Torsten Schack Pedersen (V)
11 Britt Bager (V)
12 Christina Egelund (LA)
13 Mette Abildgaard (KF)
14 Benny Engelbrecht (S)
15 Dan Jørgensen (S)
16 Henrik Sass Larsen (S)
17 Karen J. Klint (S)
18 Jakob Sølvhøj (EL)
19 René Gade (ALT)
20 Morten Østergaard (RV)
21 Jacob Mark (SF)

1 Bent Bøgsted (DF)
2 Jens Henrik Thulesen Dahl (DF)
3 Claus Kvist Hansen (DF)
4 Karina Adsbøl (DF)
5 Marlene Harpsøe (DF)
6 Jeppe Jakobsen (DF)
7 Hans Andersen (V)
8 Peter Juel-Jensen (V)
9 Louise Schack Elholm (V)
10 Carl Holst (V)
11 Anni Matthiesen (V)
12 Martin Geertsen (V)
13 Joachim B. Olsen (LA)
14 Laura Lindahl (LA)
15 Anders Johansson (KF)
16 Ane Halsboe-Jørgensen (S)
17 Bjarne Laustsen (S)
18 Mattias Tesfaye (S)
19 Leif Lahn Jensen (S)
20 Lennart Damsbo-Andersen (S)
21 Pernille Rosenkrantz-Theil (S)
22 Jan Johansen (S)
23 Henning Hyllested (EL)
24 Christian Juhl (EL)
25 Finn Sørensen (EL)
26 Josephine Fock (ALT)
27 Torsten Gejl (ALT)
28 Rasmus Helveg Petersen (RV)
29 Karsten Hønge (SF)

(Udvalget for Forretningsordenen består af Folketingets Præsidium
(nr. 1-5) tillige med 16 valgte medlemmer).";Næstformand
17755;title_name;Bent Bøgsted (DF);Formand
17786;title_name;Bjarne Laustsen (S);Næstformand
17816;title_name;Pia Kjærsgaard (DF);Formand
17849;title_name;"Henrik Dam Kristensen (S)

Valg af 29 medlemmer til Energi-, Forsynings- og Klimaudvalget.

Valg af 17 medlemmer til Udvalget til Valgs Prøvelse.

Valgt blev:

Valgt blev:

1 Mikkel Dencker (DF)
2 Dorthe Ullemose (DF)
3 Ib Poulsen (DF)
4 Pia Adelsteen (DF)
5 Jan Rytkjær Callesen (DF)

[Valg af 16 medlemmer til Udvalget for Forretningsordenen.
Valgt blev:

1 Bent Bøgsted (DF)
2 Hans Kristian Skibby (DF)
3 Susanne Eilersen (DF)

Onsdag den 3. oktober 2018 (FM )

6 Claus Kvist Hansen (DF)
7 Thomas Danielsen (V)
8 Jacob Jensen (V)
9 Kristian Pihl Lorentzen (V)
10 Torsten Schack Pedersen (V)
11 Marcus Knuth (V)
12 Carl Holst (V)
13 Carsten Bach (LA)
14 Villum Christensen (LA)
15 Orla Østerby (KF)
16 Bjarne Laustsen (S)
17 Lennart Damsbo-Andersen (S)
18 Jens Joel (S)
19 Kirsten Brosbøl (S)
20 Lea Wermelin (S)
21 Karin Gaardsted (S)
22 Søren Egge Rasmussen (EL)
23 Øjvind Vilsholm (EL)
24 Rasmus Nordqvist (ALT)
25 Christian Poll (ALT)
26 Rasmus Helveg Petersen (RV)
27 Ida Auken (RV)
28 Pia Olsen Dyhr (SF)
29 Trine Torp (SF)";Næstformand
18891;title_name;Thomas Danielsen (V);Formand
18925;title_name;"Lea Wermelin (S)
Valg af 29 medlemmer til Erhvervs-, Vækst- og Eksportudvalget.
Valgt blev:
1 Hans Kristian Skibby (DF)
2 Mette Hjermind Dencker (DF)
3 Jan Rytkjær Callesen (DF)
4 Merete Dea Larsen (DF)
5 Tilde Bork (DF)
6 Dorthe Ullemose (DF)
7 Torsten Schack Pedersen (V)
8 Preben Bang Henriksen (V)
9 Carl Holst (V)
10 Hans Christian Schmidt (V)
11 Erling Bonnesen (V)
12 Jane Heitmann (V)
13 May-Britt Kattrup (LA)
14 Joachim B. Olsen (LA)
15 Anders Johansson (KF)
16 Erik Christensen (S)
17 Karin Gaardsted (S)
18 Peter Hummelgaard Thomsen (S)
19 Kaare Dybvad (S)
20 Morten Bødskov (S)
21 Rasmus Horn Langhoff (S)
22 Thomas Jensen (S)
23 Henrik Sass Larsen (S)
24 Pelle Dragsted (EL)
25 Rune Lund (EL)
26 Rasmus Nordqvist (ALT)
27 Ida Auken (RV)
28 Lisbeth Bech Poulsen (SF)
29 Karsten Hønge (SF)";Næstformand
19736;title_name;Morten Bødskov (S);Formand
19768;title_name;"Joachim B. Olsen (LA)

Valg af 29 medlemmer til Europaudvalget.
Valgt blev:
1 Kenneth Kristensen Berth (DF)
2 Peter Kofod (DF)
3 Claus Kvist Hansen (DF)
4 Mikkel Dencker (DF)
5 Hans Kristian Skibby (DF)
6 Karina Due (DF)
7 Jan E. Jørgensen (V)
8 Marcus Knuth (V)
9 Erling Bonnesen (V)
10 Thomas Danielsen (V)
11 Søren Gade (V)
12 Mads Fuglede (V)
13 Henrik Dahl (LA)
14 Villum Christensen (LA)
15 Merete Scheelsbeck (KF)
16 Jens Joel (S)
17 Lars Aslan Rasmussen (S)
18 Kaare Dybvad (S)
19 Erik Christensen (S)
20 Mette Reissmann (S)
21 Peter Hummelgaard Thomsen (S)
22 Karin Gaardsted (S)
23 Søren Søndergaard (EL)
24 Eva Flyvholm (EL)
25 Finn Sørensen (EL)
26 Rasmus Nordqvist (ALT)
27 Christian Poll (ALT)
28 Sofie Carsten Nielsen (RV)
29 Holger K. Nielsen (SF)";Næstformand
20541;title_name;Erik Christensen (S);Formand
20575;title_name;"Kenneth Kristensen Berth (DF)
Valg af 17 medlemmer til Finansudvalget.
Valgt blev:
1 René Christensen (DF)
2 Kristian Thulesen Dahl (DF)
3 Dennis Flydtkjær (DF)
4 Jacob Jensen (V)
5 Marcus Knuth (V)
6 Hans Andersen (V)
7 Torsten Schack Pedersen (V)
8 Joachim B. Olsen (LA)
9 Anders Johansson (KF)
10 Ane Halsboe-Jørgensen (S)
11 Benny Engelbrecht (S)
12 Erik Christensen (S)
13 Jesper Petersen (S)
14 Rune Lund (EL)
15 Josephine Fock (ALT)
16 Martin Lidegaard (RV)
17 Lisbeth Bech Poulsen (SF)";Næstformand
21078;title_name;Joachim B. Olsen (LA);Formand
21113;title_name;"Benny Engelbrecht (S)
Valg af 29 medlemmer til Forsvarsudvalget.
Valgt blev:

5

6

1 Marie Krarup (DF)
2 Søren Espersen (DF)
3 Jan Erik Messmann (DF)
4 Jeppe Jakobsen (DF)
5 Henrik Brodersen (DF)
6 Susanne Eilersen (DF)
7 Peter Juel-Jensen (V)
8 Preben Bang Henriksen (V)
8 Mads Fuglede (V)
9 Marcus Knuth (V)
10 Kristian Pihl Lorentzen (V)
11 Torsten Schack Pedersen (V)
12 Michael Aastrup Jensen (V)
13 Villum Christensen (LA)
14 Carsten Bach (LA)
15 Naser Khader (KF)
16 Annette Lind (S)
17 Bjarne Laustsen (S)
18 Henrik Dam Kristensen (S)
19 Jan Johansen (S)
20 Jesper Petersen (S)
21 Simon Kollerup (S)
22 Trine Bramsen (S)
23 Nick Hækkerup (S)
24 Eva Flyvholm (EL)
25 Søren Søndergaard (EL)
26 Rasmus Nordqvist (ALT)
27 Martin Lidegaard (RV)
28 Holger K. Nielsen (SF)
29 Aaja Chemnitz Larsen (IA)";Næstformand
21927;title_name;Naser Khader (KF);Formand
21958;title_name;"Jan Johansen (S)

Onsdag den 3. oktober 2018 (FM )

3 Lise Bech (DF)
4 Ib Poulsen (DF)
5 Dorthe Ullemose (DF)
6 Alex Ahrendtsen (DF)
7 Louise Schack Elholm (V)
8 Erling Bonnesen (V)
9 Carl Holst (V)
10 Jane Heitmann (V)
11 Anni Matthiesen (V)
12 Carsten Kissmeyer (V)
13 Leif Mikkelsen (LA)
14 Henrik Dahl (LA)
15 Naser Khader (KF)
16 Flemming Møller Mortensen (S)
17 Daniel Toft Jakobsen (S)
18 Troels Ravn (S)
19 Karen J. Klint (S)
20 Lennart Damsbo-Andersen (S)
21 Rasmus Prehn (S)
22 Pelle Dragsted (EL)
23 Stine Brix (EL)
24 Pernille Schnoor (ALT)
25 Ulla Sandbæk (ALT)
26 Carolina Magdalene Maier (ALT)
27 Marianne Jelved (RV)
28 Trine Torp (SF)
29 Pia Olsen Dyhr (SF)";Næstformand
22642;title_name;Karen J. Klint (S);Formand
22674;title_name;"Christian Langballe (DF)
Valg af 29 medlemmer til Kulturudvalget.
Valgt blev:

Valg af 17 medlemmer til Indfødsretsudvalget.
Valgt blev:
1 Christian Langballe (DF)
2 Marie Krarup (DF)
3 Martin Henriksen (DF)
4 Kenneth Kristensen Berth (DF)
5 Mads Fuglede (V)
6 Preben Bang Henriksen (V)
7 Thomas Danielsen (V)
8 Henrik Dahl (LA)
9 Naser Khader (KF)
10 Astrid Krag (S)
11 Peter Hummelgaard Thomsen (S)
12 Karen J. Klint (S)
13 Christian Rabjerg Madsen (S)
14 Stine Brix (EL)
15 Josephine Fock (ALT)
16 Lotte Rod (RV)
17 Kirsten Normann Andersen (SF)";Næstformand
23232;title_name;Christian Langballe (DF);Formand
23270;title_name;"Karen J. Klint (S)
Valg af 29 medlemmer til Kirkeudvalget.
Valgt blev:
1 Christian Langballe (DF)
2 Morten Marinus (DF)

1 Alex Ahrendtsen (DF)
2 Karin Nødgaard (DF)
3 Kristian Thulesen Dahl (DF)
4 Peter Skaarup (DF)
5 Morten Marinus (DF)
6 Jan Erik Messmann (DF)
7 Britt Bager (V)
8 Jan E. Jørgensen (V)
9 Marcus Knuth (V)
10 Bertel Haarder (V)
11 Hans Christian Schmidt (V)
12 Anni Matthiesen (V)
13 Christina Egelund (LA)
14 Leif Mikkelsen (LA)
15 Merete Scheelsbeck (KF)
16 Annette Lind (S)
17 Daniel Toft Jakobsen (S)
18 Flemming Møller Mortensen (S)
19 Jan Johansen (S)
20 Mogens Jensen (S)
21 Orla Hav (S)
22 Søren Søndergaard (EL)
23 Christian Juhl (EL)
24 Rasmus Nordqvist (ALT)
25 Carolina Magdalene Maier (ALT)
26 Ida Auken (RV)
27 Marianne Jelved (RV)
28 Jacob Mark (SF)
29 Pia Olsen Dyhr (SF)

Onsdag den 3. oktober 2018 (FM )";Næstformand
24121;title_name;Orla Hav (S);Formand
24147;title_name;"Karin Nødgaard (DF)
Valg af 29 medlemmer til Ligestillingsudvalget.
Valgt blev:
1 Karina Adsbøl (DF)
2 Marlene Harpsøe (DF)
3 Karina Due (DF)
4 Pernille Bendixen (DF)
5 Merete Dea Larsen (DF)
6 Tilde Bork (DF)
7 Martin Geertsen (V)
8 Louise Schack Elholm (V)
9 Jane Heitmann (V)
10 Anni Matthiesen (V)
11 Peter Juel-Jensen (V)
12 Hans Andersen (V)
13 Laura Lindahl (LA)
14 May-Britt Kattrup (LA)
15 Merete Scheelsbeck (KF)
16 Astrid Krag (S)
17 Lars Aslan Rasmussen (S)
18 Julie Skovsby (S)
19 Troels Ravn (S)
20 Rasmus Horn Langhoff (S)
21 Yildiz Akdogan (S)
22 Pernille Skipper (EL)
23 Rasmus Vestergaard Madsen (EL)
24 Josephine Fock (ALT)
25 Carolina Magdalene Maier (ALT)
26 Roger Courage Matthisen (ALT)
27 Marianne Jelved (RV)
28 Trine Torp (SF)
29 Kirsten Normann Andersen (SF)";Næstformand
24942;title_name;Karina Adsbøl (DF);Formand
