split;reason;text;value
14631;title_name;"Kasper Roug (S)
Valg af 29 medlemmer til Forsvarsudvalget.
Valgt blev:
1 Anne Paulin (S)
2 Annette Lind (S)
3 Bjarne Laustsen (S)
4 Flemming Møller Mortensen (S)
5 Jan Johansen (S)
6 Jesper Petersen (S)
7 Kasper Roug (S)
8 Rasmus Horn Langhoff (S)
9 Martin Lidegaard (RV)
10 Sofie Carsten Nielsen (RV)
11 Anne Valentina Berthelsen (SF)
12 Karsten Hønge (SF)
13 Eva Flyvholm (EL)
14 Søren Søndergaard (EL)
15 Aaja Chemnitz Larsen (IA)
16 Aki-Matilda Høegh-Dam (SIU)
17 Peter Juel-Jensen (V)
18 Mads Fuglede (V)
19 Marcus Knuth (V)
20 Kristian Pihl Lorentzen (V)
21 Torsten Schack Pedersen (V)
22 Michael Aastrup Jensen (V)
23 Bent Bøgsted (DF)
24 Hans Kristian Skibby (DF)
25 Lise Bech (DF)
26 Niels Flemming Hansen (KF)
27 Naser Khader (KF)
28 Peter Seier Christensen (NB)
29 Simon Emil Ammitzbøll-Bille (LA)";Næstformand
15449;title_name;Naser Khader (KF);Formand
15480;title_name;"Jan Johansen (S)
Valg af 17 medlemmer til Indfødsretsudvalget.
Valgt blev:
1 Birgitte Vind (S)
2 Camilla Fabricius (S)
3 Lars Aslan Rasmussen (S)
4 Malte Larsen (S)
5 Rasmus Stoklund (S)
6 Rasmus Horn Langhoff (S)
7 Andreas Steenberg (RV)
8 Halime Oguz (SF)
9 Peder Hvelplund (EL)
10 Mads Fuglede (V)
11 Preben Bang Henriksen (V)
12 Thomas Danielsen (V)
13 Karen Ellemann (V)
14 Marie Krarup (DF)
15 Morten Messerschmidt (DF)
16 Rasmus Jarlov (KF)
17 Mette Thiesen (NB)

Torsdag den 4. juli 2019 (FM )";Næstformand
15993;title_name;Marie Krarup (DF);Formand
16024;title_name;"Mads Fuglede (V)
Valg af 29 medlemmer til Kirkeudvalget.
Valgt blev:
1 Annette Lind (S)
2 Daniel Toft Jakobsen (S)
3 Flemming Møller Mortensen (S)
4 Henrik Møller (S)
5 Jan Johansen (S)
6 Julie Skovsby (S)
7 Kasper Sand Kjær (S)
8 Leif Lahn Jensen (S)
9 Lennart Damsbo-Andersen (S)
10 Marianne Jelved (RV)
11 Jens Rohde (RV)
12 Ida Auken (RV)
13 Charlotte Broman Mølbæk (SF)
14 Pia Olsen Dyhr (SF)
15 Christian Juhl (EL)
16 Rosa Lund (EL)
17 Kristian Jensen (V)
18 Louise Schack Elholm (V)
19 Erling Bonnesen (V)
20 Jane Heitmann (V)
21 Anni Matthiesen (V)
22 Carsten Kissmeyer (V)
23 Marie Krarup (DF)
24 Morten Messerschmidt (DF)
25 Mette Hjermind Dencker (DF)
26 Orla Østerby (KF)
27 Birgitte Bergman (KF)
28 Pernille Vermund (NB)
29 Henrik Dahl (LA)";Næstformand
16787;title_name;Julie Skovsby (S);Formand
16818;title_name;"Kristian Jensen (V)
Valg af 29 medlemmer til Klima-, Energi- og Forsyningsudvalget.
Valgt blev:
1 Anders Kronborg (S)
2 Anne Paulin (S)
3 Bjarne Laustsen (S)
4 Bjørn Brandenborg (S)
5 Henrik Møller (S)
6 Henrik Sass Larsen (S)
7 Jens Joel (S)
8 Orla Hav (S)
9 Ida Auken (RV)
10 Zenia Stampe (RV)
11 Rasmus Helveg Petersen (RV)
12 Signe Munk (SF)
13 Carl Valentin (SF)
14 Søren Egge Rasmussen (EL)
15 Mai Villadsen (EL)
16 Rasmus Nordqvist (ALT)
17 Thomas Danielsen (V)
18 Jacob Jensen (V)
19 Kristian Pihl Lorentzen (V)
20 Torsten Schack Pedersen (V)

21 Marcus Knuth (V)
22 Britt Bager (V)
23 Morten Messerschmidt (DF)
24 Jens Henrik Thulesen Dahl (DF)
25 Mette Abildgaard (KF)
26 Orla Østerby (KF)
27 Katarina Ammitzbøll (KF)
28 Peter Seier Christensen (NB)
29 Ole Birk Olesen (LA)";Næstformand
17611;title_name;Ida Auken (RV);Formand
17639;title_name;"Thomas Danielsen (V)
Valg af 29 medlemmer til Kulturudvalget.
Valgt blev:
1 Daniel Toft Jakobsen (S)
2 Flemming Møller Mortensen (S)
3 Henrik Møller (S)
4 Jan Johansen (S)
5 Jesper Petersen (S)
6 Kasper Sand Kjær (S)
7 Leif Lahn Jensen (S)
8 Malte Larsen (S)
9 Zenia Stampe (RV)
10 Marianne Jelved (RV)
11 Jens Rohde (RV)
12 Charlotte Broman Mølbæk (SF)
13 Jacob Mark (SF)
14 Søren Søndergaard (EL)
15 Mai Villadsen (EL)
16 Uffe Elbæk (ALT)
17 Britt Bager (V)
18 Jan E. Jørgensen (V)
19 Bertel Haarder (V)
20 Marcus Knuth (V)
21 Hans Christian Schmidt (V)
22 Anni Matthiesen (V)
23 Karen Ellemann (V)
24 Alex Ahrendtsen (DF)
25 Pia Kjærsgaard (DF)
26 Peter Skaarup (DF)
27 Kristian Thulesen Dahl (DF)
28 Birgitte Bergman (KF)
29 Pernille Vermund (NB)";Næstformand
18399;title_name;Bertel Haarder (V);Formand
18431;title_name;"Henrik Møller (S)
Valg af 29 medlemmer til Ligestillingsudvalget.
Valgt blev:
1 Anne Paulin (S)
2 Birgitte Vind (S)
3 Bjørn Brandenborg (S)
4 Camilla Fabricius (S)
5 Daniel Toft Jakobsen (S)
6 Julie Skovsby (S)
7 Kasper Sand Kjær (S)
8 Mette Gjerskov (S)
9 Rasmus Horn Langhoff (S)
10 Anne Sophie Callesen (RV)
11 Samira Nawa (RV)

5

6

Torsdag den 4. juli 2019 (FM )

12 Astrid Carøe (SF)
13 Halime Oguz (SF)
14 Mai Villadsen (EL)
15 Rosa Lund (EL)
16 Sikandar Siddique (ALT)
17 Martin Geertsen (V)
18 Louise Schack Elholm (V)
19 Jane Heitmann (V)
20 Anni Matthiesen (V)
21 Peter Juel-Jensen (V)
22 Hans Andersen (V)
23 Karina Adsbøl (DF)
24 Liselott Blixt (DF)
25 Alex Ahrendtsen (DF)
26 Birgitte Bergman (KF)
27 Mona Juul (KF)
28 Pernille Vermund (NB)
29 Simon Emil Ammitzbøll-Bille (LA)";Næstformand
19233;title_name;Martin Geertsen (V);Formand
19266;title_name;"Daniel Toft Jakobsen (S)
Valg af 29 medlemmer til Miljø- og Fødevareudvalget.
Valgt blev:
1 Anders Kronborg (S)
2 Anne Paulin (S)
3 Bjarne Laustsen (S)
4 Christian Rabjerg Madsen (S)
5 Kasper Roug (S)
6 Malte Larsen (S)
7 Mette Gjerskov (S)
8 Troels Ravn (S)
9 Zenia Stampe (RV)
10 Rasmus Helveg Petersen (RV)
11 Carl Valentin (SF)
12 Anne Valentina Berthelsen (SF)
13 Signe Munk (SF)
14 Søren Egge Rasmussen (EL)
15 Mai Villadsen (EL)
16 Susanne Zimmer (ALT)
17 Erling Bonnesen (V)
18 Kristian Pihl Lorentzen (V)
19 Thomas Danielsen (V)
20 Torsten Schack Pedersen (V)
21 Anni Matthiesen (V)
22 Jacob Jensen (V)
23 René Christensen (DF)
24 Bent Bøgsted (DF)
25 Lise Bech (DF)
26 Mette Abildgaard (KF)
27 Orla Østerby (KF)
28 Peter Seier Christensen (NB)
29 Alex Vanopslagh (LA)";Næstformand
20053;title_name;René Christensen (DF);Formand
20088;title_name;"Kasper Roug (S)
Valg af 29 medlemmer til Retsudvalget.
Valgt blev:
1 Flemming Møller Mortensen (S)
2 Jeppe Bruus (S)

3 Julie Skovsby (S)
4 Kasper Roug (S)
5 Rasmus Stoklund (S)
6 Lars Aslan Rasmussen (S)
7 Kristian Hegaard (RV)
8 Lotte Rod (RV)
9 Karina Lorentzen Dehnhardt (SF)
10 Lisbeth Bech Poulsen (SF)
11 Rosa Lund (EL)
12 Søren Søndergaard (EL)
13 Sikandar Siddique (ALT)
14 Aaja Chemnitz Larsen (IA)
15 Aki-Matilda Høegh-Dam (SIU)
16 Sjúrður Skaale (JF)
17 Preben Bang Henriksen (V)
18 Jan E. Jørgensen (V)
19 Britt Bager (V)
20 Mads Fuglede (V)
21 Marcus Knuth (V)
22 Michael Aastrup Jensen (V)
23 Karen Ellemann (V)
24 Peter Skaarup (DF)
25 Dennis Flydtkjær (DF)
26 Karina Adsbøl (DF)
27 Naser Khader (KF)
28 Mai Mercado (KF)
29 Pernille Vermund (NB)";Næstformand
20859;title_name;Preben Bang Henriksen (V);Formand
20898;title_name;"Kristian Hegaard (RV)
Valg af 29 medlemmer til Skatteudvalget.
Valgt blev:
1 Birgitte Vind (S)
2 Bjørn Brandenborg (S)
3 Jens Joel (S)
4 Jeppe Bruus (S)
5 Jesper Petersen (S)
6 Kasper Sand Kjær (S)
7 Malte Larsen (S)
8 Thomas Jensen (S)
9 Troels Ravn (S)
10 Kathrine Olldag (RV)
11 Katrine Robsøe (RV)
12 Carl Valentin (SF)
13 Lisbeth Bech Poulsen (SF)
14 Rune Lund (EL)
15 Victoria Velasquez (EL)
16 Susanne Zimmer (ALT)
17 Louise Schack Elholm (V)
18 Jan E. Jørgensen (V)
19 Kristian Pihl Lorentzen (V)
20 Jacob Jensen (V)
21 Torsten Schack Pedersen (V)
22 Carsten Kissmeyer (V)
23 Kristian Jensen (V)
24 Dennis Flydtkjær (DF)
25 Hans Kristian Skibby (DF)
26 René Christensen (DF)
27 Rasmus Jarlov (KF)
28 Mona Juul (KF)
29 Alex Vanopslagh (LA)

Torsdag den 4. juli 2019 (FM )";Næstformand
21688;title_name;Malte Larsen (S);Formand
21718;title_name;"Louise Schack Elholm (V)
Valg af 29 medlemmer til Social- og Indenrigsudvalget.
Valgt blev:
1 Birgitte Vind (S)
2 Bjørn Brandenborg (S)
3 Camilla Fabricius (S)
4 Christian Rabjerg Madsen (S)
5 Daniel Toft Jakobsen (S)
6 Malte Larsen (S)
7 Mette Gjerskov (S)
8 Rasmus Stoklund (S)
9 Rasmus Helveg Petersen (RV)
10 Kathrine Olldag (RV)
11 Trine Torp (SF)
12 Charlotte Broman Mølbæk (SF)
13 Kirsten Normann Andersen (SF)
14 Pernille Skipper (EL)
15 Jakob Sølvhøj (EL)
16 Torsten Gejl (ALT)
17 Martin Geertsen (V)
18 Anni Matthiesen (V)
19 Karen Ellemann (V)
20 Jane Heitmann (V)
21 Hans Andersen (V)
22 Jan E. Jørgensen (V)
23 Karina Adsbøl (DF)
24 Liselott Blixt (DF)
25 Mette Hjermind Dencker (DF)
26 Brigitte Klintskov Jerkel (KF)
27 Per Larsen (KF)
28 Mette Thiesen (NB)
29 Ole Birk Olesen (LA)";Næstformand
22523;title_name;Kirsten Normann Andersen (SF);Formand
22566;title_name;"Karina Adsbøl (DF)
Valg af 29 medlemmer til Sundheds- og Ældreudvalget.
Valgt blev:
1 Annette Lind (S)
2 Birgitte Vind (S)
3 Bjørn Brandenborg (S)
4 Camilla Fabricius (S)
5 Daniel Toft Jakobsen (S)
6 Flemming Møller Mortensen (S)
7 Julie Skovsby (S)
8 Lennart Damsbo-Andersen (S)
9 Rasmus Horn Langhoff (S)
10 Stinus Lindgreen (RV)
11 Lotte Rod (RV)
12 Kirsten Normann Andersen (SF)
13 Signe Munk (SF)
14 Peder Hvelplund (EL)
15 Victoria Velasquez (EL)
16 Susanne Zimmer (ALT)
17 Jane Heitmann (V)
18 Hans Christian Schmidt (V)
19 Hans Andersen (V)
20 Martin Geertsen (V)
21 Thomas Danielsen (V)

22 Jacob Jensen (V)
23 Liselott Blixt (DF)
24 Mette Hjermind Dencker (DF)
25 Karina Adsbøl (DF)
26 Pia Kjærsgaard (DF)
27 Per Larsen (KF)
28 Lars Boje Mathiesen (NB)
29 Henrik Dahl (LA)";Næstformand
23358;title_name;Jane Heitmann (V);Formand
23389;title_name;"Camilla Fabricius (S)
Valg af 29 medlemmer til Transport- og Boligudvalget.
Valgt blev:
1 Henrik Møller (S)
2 Jan Johansen (S)
3 Jeppe Bruus (S)
4 Jesper Petersen (S)
5 Lennart Damsbo-Andersen (S)
6 Malte Larsen (S)
7 Orla Hav (S)
8 Thomas Jensen (S)
9 Andreas Steenberg (RV)
10 Jens Rohde (RV)
11 Rasmus Helveg Petersen (RV)
12 Anne Valentina Berthelsen (SF)
13 Karsten Hønge (SF)
14 Henning Hyllested (EL)
15 Søren Egge Rasmussen (EL)
16 Susanne Zimmer (ALT)
17 Kristian Pihl Lorentzen (V)
18 Hans Andersen (V)
19 Hans Christian Schmidt (V)
20 Jane Heitmann (V)
21 Louise Schack Elholm (V)
22 Carsten Kissmeyer (V)
23 Dennis Flydtkjær (DF)
24 Liselott Blixt (DF)
25 Hans Kristian Skibby (DF)
26 Niels Flemming Hansen (KF)
27 Mona Juul (KF)
28 Mette Thiesen (NB)
29 Ole Birk Olesen (LA)";Næstformand
24186;title_name;Jeppe Bruus (S);Formand
