split;reason;text;value
23076;Time;"Valg af 29 medlemmer til Socialudvalget.
Valgt blev:
1 Orla Hav (S)
2 Maja Panduro (S)
3 Jacob Bjerregaard (S)
4 Jens Joel (S)
5 Karen J. Klint (S)
6 Rasmus Horn Langhoff (S)
7 Karin Gaardsted (S)
8 Marlene Borst Hansen (RV)
9 Liv Holm Andersen (RV)
10 Zenia Stampe (RV)

8

Onsdag den 2. oktober 2013 (FM )

11 Pernille Vigsø Bagge (SF)
12 Anne Baastrup (SF)
13 Karina Lorentzen Dehnhardt (SF)
14 Finn Sørensen (EL)
15 Pernille Skipper (EL)
16 Hans Andersen (V)
17 Anne-Mette Winther Christiansen (V)
18 Louise Schack Elholm (V)
19 Finn Thranum (V)
20 Sophie Løhde (V)
21 Eyvind Vesselbo (V)
22 Fatma Øktem (V)
23 Karin Nødgaard (DF)
24 René Christensen (DF)
25 Karina Adsbøl (DF)
26 Jens Henrik Thulesen Dahl (DF)
27 Merete Riisager (LA)
28 Thyra Frank (LA)
29 Benedikte Kiær (KF)";Kl. 13:05
23871;title_name;Anne Baastrup (SF);Formand
23903;title_name;"Anne-Mette Winther Christiansen (V)
Valg af 29 medlemmer af Sundheds- og Forebyggelsesudvalget.
Valgt blev:
1 Annette Lind (S)
2 Flemming Møller Mortensen (S)
3 Poul Andersen (S)
4 Karen J. Klint (S)
5 Sophie Hæstorp Andersen (S)
6 Daniel Toft Jakobsen (S)
7 Orla Hav (S)
8 Camilla Hersom (RV)
9 Marlene Borst Hansen (RV)
10 Liv Holm Andersen (RV)
11 Jonas Dahl (SF)
12 Eigil Andersen (SF)
13 Özlem Sara Cekic (SF)
14 Stine Brix (EL)
15 Per Clausen (EL)
16 Hans Andersen (V)
17 Martin Geertsen (V)
18 Jane Heitmann (V)
19 Sophie Løhde (V)
20 Hans Christian Schmidt (V)
21 Eyvind Vesselbo (V)
22 Finn Thranum (V)
23 Liselott Blixt (DF)
24 Jens Henrik Thulesen Dahl (DF)
25 Karina Adsbøl (DF)
26 Mette Hjermind Dencker (DF)
27 Simon Emil Ammitzbøll (LA)
28 Thyra Frank (LA)
29 Benedikte Kiær (KF)";Næstformand
24707;title_name;Annette Lind (S);Formand
24737;title_name;"Hans Andersen (V)
Valg af 29 medlemmer af Transportudvalget.
Valgt blev:
1 Benny Engelbrecht (S)

2 Poul Andersen (S)
3 Rasmus Horn Langhoff (S)
4 Mette Reissmann (S)
5 Orla Hav (S)
6 Rasmus Prehn (S)
7 Jesper Petersen (S)
8 Andreas Steenberg (RV)
9 Rasmus Helveg Petersen (RV)
10 Lone Loklindt (RV)
11 Anne Baastrup (SF)
12 Jonas Dahl (SF)
13 Henning Hyllested (EL)
14 Per Clausen (EL)
15 Lars Dohn (EL)
16 Thomas Danielsen (V)
17 Martin Geertsen (V)
18 Flemming Damgaard Larsen (V)
19 Lars Christian Lilleholt (V)
20 Kristian Pihl Lorentzen (V)
21 Karsten Nonbo (V)
22 Hans Christian Schmidt (V)
23 Kim Christiansen (DF)
24 Morten Marinus (DF)
25 Jørn Dohrmann (DF)
26 Leif Mikkelsen (LA)
27 Villum Christensen (LA)
28 Mike Legarth (KF)
29 Tom Behnke (KF)";Næstformand
25504;title_name;Benny Engelbrecht (S);Formand
25539;title_name;"Flemming Damgaard Larsen (V)
Valg af 29 medlemmer af Udenrigsudvalget.
Valgt blev:
1 Jeppe Kofod (S)
2 Ane Halsboe-Jørgensen (S)
3 Mette Gjerskov (S)
4 John Dyrby Paulsen (S)
5 Daniel Toft Jakobsen (S)
6 Maja Panduro (S)
7 Mogens Jensen (S)
8 Lone Loklindt (RV)
9 Rasmus Helveg Petersen (RV)
10 Sofie Carsten Nielsen (RV)
11 Özlem Sara Cekic (SF)
12 Steen Gade (SF)
13 Christian Juhl (EL)
14 Nikolaj Villumsen (EL)
15 Frank Aaen (EL)
16 Peter Juel Jensen (V)
17 Jakob Ellemann-Jensen (V)
18 Karen Jespersen (V)
19 Karsten Lauritzen (V)
20 Ellen Trane Nørby (V)
21 Søren Pind (V)
22 Mads Rørvig (V)
23 Ulla Tørnæs (V)
24 Søren Espersen (DF)
25 Hans Kristian Skibby (DF)
26 Pia Adelsteen (DF)
27 Peter Skaarup (DF)
28 Mette Bock (LA)
29 Per Stig Møller (KF)

Onsdag den 2. oktober 2013 (FM )";Næstformand
26340;title_name;Per Stig Møller (KF);Formand
26374;title_name;"Maja Panduro (S)
Valg af 29 medlemmer til Udvalget for Forskning, Innovation og
Videregående Uddannelser.
Valgt blev:
1 Daniel Toft Jakobsen (S)
2 Jesper Petersen (S)
3 Mette Reissmann (S)
4 Rasmus Prehn (S)
5 Simon Kollerup (S)
6 Sophie Hæstorp Andersen (S)
7 Trine Bramsen (S)
8 Lotte Rod (RV)
9 Marlene Borst Hansen (RV)
10 Andreas Steenberg (RV)
11 Jonas Dahl (SF)
12 Lisbeth Bech Poulsen (SF)
13 Pernille Vigsø Bagge (SF)
14 Pernille Skipper (EL)
15 Rosa Lund (EL)
16 Bertel Haarder (V)
17 Kristian Jensen (V)
18 Karen Ellemann (V)
19 Esben Lunde Larsen (V)
20 Tina Nedergaard (V)
21 Mads Rørvig (V)
22 Anne-Mette Winther Christiansen (V)
23 Jens Henrik Thulesen Dahl (DF)
24 Marie Krarup (DF)
25 Alex Ahrendtsen (DF)
26 Christian Langballe (DF)
27 Merete Riisager (LA)
28 Villum Christensen (LA)
29 Vivi Kier (KF)";Næstformand
27203;title_name;Rasmus Prehn (S);Formand
27233;title_name;"Karen Ellemann (V)
Valg af 29 medlemmer til Udvalget for Fødevarer, Landbrug og
Fiskeri.
Valgt blev:
1 Jesper Petersen (S)
2 Bjarne Laustsen (S)
3 Karin Gaardsted (S)
4 Orla Hav (S)
5 Pernille Rosenkrantz-Theil (S)
6 Mette Reissmann (S)
7 Simon Kollerup (S)
8 Camilla Hersom (RV)
9 Lone Loklindt (RV)
10 Lotte Rod (RV)
11 Steen Gade (SF)
12 Eigil Andersen (SF)
13 Per Clausen (EL)
14 Henning Hyllested (EL)
15 Lars Dohn (EL)
16 Erling Bonnesen (V)
17 Thomas Danielsen (V)
18 Henrik Høegh (V)
19 Jacob Jensen (V)

9

20 Hans Christian Schmidt (V)
21 Jan E. Jørgensen (V)
22 Esben Lunde Larsen (V)
23 Tina Nedergaard (V)
24 René Christensen (DF)
25 Jørn Dohrmann (DF)
26 Mette Hjermind Dencker (DF)
27 Dennis Flydtkjær (DF)
28 Leif Mikkelsen (LA)
29 Vivi Kier (KF)";Næstformand
28005;title_name;René Christensen (DF);Formand
28040;title_name;"Per Clausen (EL)
Valg af 29 medlemmer til Udvalget for Landdistrikter og Øer.
Valgt blev:
1 Annette Lind (S)
2 Bjarne Laustsen (S)
3 Jeppe Kofod (S)
4 John Dyrby Paulsen (S)
5 Lennart Damsbo-Andersen (S)
6 Simon Kollerup (S)
7 Troels Ravn (S)
8 Camilla Hersom (RV)
9 Andreas Steenberg (RV)
10 Lotte Rod (RV)
11 Eigil Andersen (SF)
12 Steen Gade (SF)
13 Özlem Sara Cekic (SF)
14 Lars Dohn (EL)
15 Henning Hyllested (EL)
16 Erling Bonnesen (V)
17 Eva Kjer Hansen (V)
18 Hans Christian Schmidt (V)
19 Thomas Danielsen (V)
20 Esben Lunde Larsen (V)
21 Flemming Damgaard Larsen (V)
22 Anni Matthiesen (V)
23 Torsten Schack Pedersen (V)
24 Mette Hjermind Dencker (DF)
25 Karina Adsbøl (DF)
26 Morten Marinus (DF)
27 Bent Bøgsted (DF)
28 Leif Mikkelsen (LA)
29 Vivi Kier (KF)";Næstformand
28818;title_name;Hans Christian Schmidt (V);Formand
28858;title_name;"Lennart Damsbo-Andersen (S)
Valg af 29 medlemmer til Udvalget for Udlændinge- og Integrationspolitik.
Valgt blev:
1 Trine Bramsen (S)
2 Troels Ravn (S)
3 Karen J. Klint (S)
4 Lennart Damsbo-Andersen (S)
5 Maja Panduro (S)
6 Ole Hækkerup (S)
7 Sophie Hæstorp Andersen (S)
8 Zenia Stampe (RV)
9 Liv Holm Andersen (RV)

10

Onsdag den 2. oktober 2013 (FM )

10 Marlene Borst Hansen (RV)
11 Karina Lorentzen Dehnhardt (SF)
12 Anne Baastrup (SF)
13 Johanne Schmidt-Nielsen (EL)
14 Pernille Skipper (EL)
15 Jørgen Arbo-Bæhr (EL)
16 Jakob Engel-Schmidt (V)
17 Peter Christensen (V)
18 Karen Ellemann (V)
19 Michael Aastrup Jensen (V)
20 Fatma Øktem (V)
21 Karen Jespersen (V)
22 Karsten Lauritzen (V)
23 Inger Støjberg (V)
24 Martin Henriksen (DF)
25 Peter Skaarup (DF)
26 Christian Langballe (DF)
27 Marie Krarup (DF)
28 Merete Riisager (LA)
29 Tom Behnke (KF)";Næstformand
29723;title_name;Troels Ravn (S);Formand
29752;title_name;Peter Skaarup (DF);Næstformand
29780;Time;"Valg af 29 medlemmer til Grønlandsudvalget.
Valgt blev:
1 Flemming Møller Mortensen (S)
2 Henrik Dam Kristensen (S)
3 Karin Gaardsted (S)
4 Mogens Jensen (S)
5 Thomas Jensen (S)
6 Torben Hansen (S)
7 Jeppe Mikkelsen (RV)
8 Nadeem Farooq (RV)
9 Pernille Vigsø Bagge (SF)
10 Özlem Sara Cekic (SF)
11 Finn Sørensen (EL)
12 Christian Juhl (EL)
13 Johan Lund Olsen (lA)
14 Doris Jakobsen (SIU)
15 Uffe Elbæk (UFG)
16 Kim Andersen (V)
17 Jakob Engel-Schmidt (V)
18 Claus Hjort Frederiksen (V)
19 Eva Kjer Hansen (V)
20 Birgitte Josefsen (V)
21 Jakob Ellemann-Jensen (V)
22 Flemming Damgaard Larsen (V)
23 Karsten Nonbo (V)
24 Søren Espersen (DF)
25 Martin Henriksen (DF)
26 Kristian Thulesen Dahl (DF)
27 Marie Krarup (DF)
28 Villum Christensen (LA)
29 Per Stig Møller (KF)";Kl. 13:05
30559;title_name;Johan Lund Olsen (lA);Formand
30594;title_name;"Doris Jakobsen (SIU)

1 Flemming Møller Mortensen (S)
2 Jesper Petersen (S)
3 Karin Gaardsted (S)
4 Mogens Jensen (S)
5 Thomas Jensen (S)
6 Torben Hansen (S)
7 Rasmus Prehn (S)
8 Jeppe Mikkelsen (RV)
9 Camilla Hersom (RV)
10 Nadeem Farooq (RV)
11 Jonas Dahl (SF)
12 Özlem Sara Cekic (SF)
13 Finn Sørensen (EL)
14 Christian Juhl (EL)
15 Sjúrður Skaale (JF)
16 Kim Andersen (V)
17 Claus Hjort Frederiksen (V)
18 Thomas Danielsen (V)
19 Birthe Rønn Hornbech (V)
20 Flemming Damgaard Larsen (V)
21 Sophie Løhde (V)
22 Finn Thranum (V)
23 Søren Espersen (DF)
24 Martin Henriksen (DF)
25 Kristian Thulesen Dahl (DF)
26 Marie Krarup (DF)
27 Villum Christensen (LA)
28 Per Stig Møller (KF)
29 Edmund Joensen (SP)";Næstformand
31308;title_name;Sjúrður Skaale (JF);Formand
31341;title_name;"Edmund Joensen (SP)
Valg af 2 medlemmer til at føre tilsyn med Folketingets Bibliotek.
Valgt blev:
1 Troels Ravn (S)
2 Birthe Rønn Hornbech (V)
Valg af 9 medlemmer til det i grundlovens § 71, stk. 7, omhandlede tilsyn med behandlingen af personer, som er underkastet
frihedsberøvelse af den i § 71, stk. 6, omhandlede art.
Valgt blev:
1 Karen J. Klint (S)
2 Orla Hav (S)
3 Zenia Stampe (RV)
4 Özlem Sara Cekic (SF)
5 Stine Brix (EL)
6 Jane Heitmann (V)
7 Karen Jespersen (V)
8 Liselott Blixt (DF)
9 Thyra Frank (LA)";Næstformand
31866;title_name;Liselott Blixt (DF);Formand
31899;title_name;"Karen J. Klint (S)

Valg af 29 medlemmer til Færøudvalget.

Valg af 17 medlemmer og 17 stedfortrædere til Det Udenrigspolitiske Nævn.

Valgt blev:

Valg blev:

Onsdag den 2. oktober 2013 (FM )

11

Til medlemmer:
1 Mette Gjerskov (S)
2 Mogens Jensen (S)
3 John Dyrby Paulsen (S)
4 Magnus Heunicke (S)
5 Rasmus Helveg Petersen (RV)
6 Steen Gade (SF)
7 Christian Juhl (EL)
8 Doris Jakobsen (SIU)
9 Johan Lund Olsen (lA)
10 Lars Løkke Rasmussen (V)
11 Ellen Trane Nørby (V)
12 Søren Pind (V)
13 Søren Espersen (DF)
14 Kristian Thulesen Dahl (DF)
15 Mette Bock (LA)
16 Lene Espersen (KF)
17 Edmund Joensen (SP)

2 Benny Engelbrecht (S)
3 Lennart Damsbo-Andersen (S)
4 Maja Panduro (S)
5 Johan Lund Olsen (lA)
6 Zenia Stampe (RV)
7 Özlem Sara Cekic (SF)
8 Christian Juhl (EL)
9 Flemming Damgaard Larsen (V)
10 Anni Matthiesen (V)
11 Claus Hjort Frederiksen (V)
12 Søren Pind (V)
13 Karin Nødgaard (DF)
14 Pia Adelsteen (DF)
15 Thyra Frank (LA)
16 Vivi Kier (KF)

Til stedfortrædere for:
1 Torben Hansen (S)
2 Ane Halsboe-Jørgensen (S)
3 Jens Joel (S)
4 Daniel Toft Jakobsen (S)
5 Lone Loklindt (RV)
6 Lisbeth Bech Poulsen (SF)
7 Jonas Dahl (SF)
8 Nikolaj Villumsen (EL)
9 Sjúrður Skaale (JF)
10 Karsten Nonbo (V)
11 Jakob Ellemann-Jensen (V)
12 Karsten Lauritzen (V)
13 Peter Skaarup (DF)
14 Pia Kjærsgaard (DF)
15 Anders Samuelsen (LA)
16 Per Stig Møller (KF)
17 Troels Lund Poulsen (V)

Valg af 9 medlemmer og 9 stedfortrædere til Udvalget vedrørende Det Etiske Råd.";Næstformand
33374;title_name;Mette Gjerskov (S);Formand
33406;title_name;"Søren Espersen (DF)
Valg af 16 medlemmer og 16 stedfortrædere til Nordisk Råd.
Valgt blev:
Til medlemmer:
1 Karin Gaardsted (S)
2 Karen J. Klint (S)
3 Annette Lind (S)
4 Henrik Dam Kristensen (S)
5 Sjúrður Skaale (JF)
6 Jeppe Mikkelsen (RV)
7 Steen Gade (SF)
8 Finn Sørensen (EL)
9 Erling Bonnesen (V)
10 Birgitte Josefsen (V)
11 Karen Ellemann (V)
12 Bertel Haarder (V)
13 Mikkel Dencker (DF)
14 Liselott Blixt (DF)
15 Villum Christensen (LA)
16 Per Stig Møller (KF)
Til stedfortrædere for:
1 Jens Joel (S)";Næstformand
33924;title_name;Bertel Haarder (V);Formand
33956;title_name;"Karin Gaardsted (S)

Valgt blev:
Til medlemmer:
1 Karen J. Klint (S)
2 Sophie Hæstorp Andersen (S)
3 Marlene Borst Hansen (RV)
4 Özlem Sara Cekic (SF)
5 Stine Brix (EL)
6 Anne-Mette Winther Christiansen (V)
7 Birgitte Josefsen (V)
8 Liselott Blixt (DF)
9 Benedikte Kiær (KF)
Til stedfortrædere for:
1 Annette Lind (S)
2 Flemming Møller Mortensen (S)
3 Liv Holm Andersen (RV)
4 Pernille Vigsø Bagge (SF)
5 Finn Sørensen (EL)
6 Jane Heitmann (V)
7 Sophie Løhde (V)
8 Marie Krarup (DF)
9 Joachim B. Olsen (LA)";Næstformand
34472;title_name;Birgitte Josefsen (V);Formand
34507;title_name;"Karen J. Klint (S)
Valg af 6 medlemmer og 6 stedfortrædere til OSCE’s Parlamentariske Forsamling.
Valgt blev:
Til medlemmer:
1 Ane Halsboe-Jørgensen (S)
2 Rasmus Helveg Petersen (RV)
3 Lisbeth Bech Poulsen (SF)
4 Peter Juel Jensen (V)
5 Pia Kjærsgaard (DF)
6 Lene Espersen (KF)
Til stedfortrædere for:
1 Jacob Bjerregaard (S)
2 Christian Juhl (EL)

12

Onsdag den 2. oktober 2013 (FM )

3 Pernille Vigsø Bagge (SF)
4 Karsten Lauritzen (V)
5 Mikkel Dencker (DF)
6 Lars Barfoed (KF)";Næstformand
35003;title_name;Kristian Jensen (V)];Næstformand
35034;Time;;Kl. 13:05
35045;title_name;Peter Juel Jensen (V);Formand
35080;title_name;"Ane Halsboe-Jørgensen (S)
Valg af 5 medlemmer og 5 stedfortrædere til Europarådets Parlamentariske Forsamling.
Valgt blev:
Til medlemmer:
1 Mogens Jensen (S)
2 Lone Loklindt (RV)
3 Özlem Sara Cekic (SF)
4 Michael Aastrup Jensen (V)
5 Martin Henriksen (DF)
Til stedfortrædere for:
1 Mette Reissmann (S)
2 Nikolaj Villumsen (EL)
3 Pernille Vigsø Bagge (SF)
4 Sophie Løhde (V)
5 Per Stig Møller (KF)";Næstformand
35486;title_name;Mogens Jensen (S);Formand
35517;title_name;"Michael Aastrup Jensen (V)
Valg af 3 medlemmer og 3 stedfortrædere til Den Parlamentariske Forsamling for EU-Middelhavsområdet (UfM-PA).
Valgt blev:
Til medlemmer:
1 Mette Reissmann (S)
2 Ole Sohn (SF)
3 Jakob Ellemann-Jensen (V)
Til stedfortrædere for :
1 Nikolaj Villumsen (EL)
2 Camilla Hersom (RV)
3 Eva Kjer Hansen (V)";Næstformand
35850;title_name;Jakob Ellemann-Jensen (V);Formand
35889;title_name;"Mette Reissmann (S)
Valg af 1 medlem fra hver gruppe, der er repræsenteret i Udvalget for Forretningsordenen, til dette udvalgs underudvalg, jf. §
59 i Folketingets forretningsorden.
Valgt blev:
1 Henrik Dam Kristensen (S)
2 Camilla Hersom (RV)
3 Anne Baastrup (SF)
4 Stine Brix (EL)
5 Kristian Jensen (V)
6 Peter Skaarup (DF)
7 Simon Emil Ammitzbøll (LA)
8 Brian Mikkelsen (KF)";Næstformand
36277;title_name;Henrik Dam Kristensen (S);Formand
36315;title_name;"Der er ikke mere at foretage i dette møde.
Folketingets næste møde afholdes i morgen, torsdag den 3. oktober
2013, kl. 10.00.
Jeg henviser til den dagsorden, der fremgår af Folketingets hjemmeside. Jeg skal i øvrigt henvise til ugeplanen, der ligeledes fremgår
af hjemmesiden.
Mødet er hævet. (Kl. 13:05).";Formanden
