split;reason;text;value
10525;title_name;"Vedrørende valg af næstformænd hedder det i
forretningsordenens § 3, stk. 1: Hvert af de i
Tinget repræsenterede fire største partier ud
over det parti, som formanden måtte tilhøre,
udpeger i rækkefølge efter størrelse blandt sine
medlemmer henholdsvis første, anden, tredje
og fjerde næstformand. Er to eller flere partier
lige store, gør lodtrækning udslaget mellem
dem.
Til første næstformand har Socialdemokratiet
udpeget fru Birte Weiss. Til anden næstformand
har Det Konservative Folkeparti udpeget hr.
Henning Grove. Til henholdsvis tredje og fjerde
næstformand har Socialistisk Folkeparti og
Dansk Folkeparti udpeget fru Margrete Auken
og hr. Poul Nødgaard. Da de to partier er lige
store, skal der foretages lodtrækning om, hvem
der skal være tredje, og hvem der skal være
fjerde næstformand.
Jeg må derfor igen bede fru Grete Schødts og
hr. Anders Mølgaard om at komme herop og
fungere som midlertidige tingsekretærer ved
denne lodtrækning.
Jeg har her igen to kort og to konvolutter, og
på det ene står der »Dansk Folkeparti«, og på
det andet står der »Socialistisk Folkeparti«.
Her vil det være således, at det kort, jeg
trækker op af krukken, angiver det parti, der
besætter posten som tredje næstformand.
På kortet står »Socialistisk Folkeparti«, og det
betyder, at fru Margrete Auken bliver tredje
næstformand, og at hr. Poul Nødgaard bliver
fjerde næstformand.

Den næste sag på dagsordenen van
4) Valg af 4 tingsekretærer.
Valgt blev:
1
2
3
4

Grete Schødts (S)
Ove Fich (S)
Anders Mølgaard (V)
Bendt Bendtsen (KF)

Torsdag den 26. marts 1998
Meddelelser fra formanden";Formanden
12123;title_name;"Hermed er Tinget sat.
Der har i nogle dage været talt meget om formandsvalget i Folketinget. Det har bølget frem
og tilbage, om der kunne findes enighed, eller
om det skulle slutte - som det just er sket - med
to kandidater, som måske i sidste instans ville
have lige mange medlemmer bag sig. Sådan
blev det, og Tinget måtte herefter ty til den sidste udvej og foretage lodtrækning. Sagen er nu
afgjort, og jeg havde heldet med mig.
Men jeg opfatter ikke situationen på den
måde, at jeg nu kun er valgt af den ene halvdel
af Folketingets medlemmer. Jeg opfatter det
sådan, at jeg fra- denne dag kan indgå i et tillidsfuldt samarbejde med alle Folketingets partier, og jeg vil bestræbe mig til mit yderste på at
leve op til den værdighed og den tillid fra alle
Folketingets medlemmer, som gerne skulle
omgærde denne post.
Jeg lægger op til et tillidsfuldt samarbejde
med mine kolleger i Folketingets Præsidium og
med alle medlemmerne af det høje Ting, og jeg
vil heller ikke skjule, at jeg glæder mig personligt meget til samarbejdet.
Jeg byder også velkommen til samarbejdet til
de mange medarbejdergrupper, der er her i Folketinget, og uden hvis virke Tingets arbejde jo
ikke kan fungere.
Kort sagt: Velkommen til samarbejdet. Jeg vil
gøre mit til, at det kan fungere på en positiv og
god måde. Det være sagt til alle medlemmer af
dette høje Ting.

Meddelelse om valggrupper";Formanden
13510;title_name;"Som punkterne 5-37 på dagsordenen er optaget
valg af medlemmer og stedfortrædere til en
række udvalg m.v. Til disse valg er anmeldt
følgende valggrupper:
en gruppe på 97 medlemmer: Socialdemokratiet, Socialistisk Folkeparti, Centrum-Demokraterne, Det Radikale Venstre og Enhedslisten:
en gruppe på 81 medlemmer: Venstre, Det Konservative Folkeparti, Dansk Folkeparti, Fremskridtspartiet og Kristeligt Folkeparti.
Der foreligger indstilling fra grupperne om
disse valg. Navnene på de valgte vil blive opta-

11

get i Folketingets Registreringssystem og i Folketingstidende.
Samtidig er fra grupperne fremkommet forslag om valg af formand og næstformand. Der
er kun bragt én i forslag til hver af disse poster,
og navnene er optaget i Folketingets Registreringssystem og i Folketingstidende.
Skulle der inden kl. 12 i morgen komme indsigelse mod ét eller flere af valgene, vil der blive indkaldt til sættemøde i det pågældende
udvalg.

Den næste sag på dagsordenen var:
5) Valg af 16 medlemmer til Udvalget for Forretningsordenen.
Valgt blev:
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21

Ivar Hansen (V)
Birte Weiss (S)
Henning Grove (KF)
Margrete Auken (SF)
Poul Nødgaard (DF)
Helge Mortensen (S)
Grete Schødts (S)
Ole Løvig Simonsen (S)
Jacob Buksti (S)
Ove Fich (S)
Jes Lunde (SF)
Arne Melchior (CD)
Jette Gottlieb (EL)
Jørgen Estrup (RV)
Anders Fogh Rasmussen (V)
Birthe Rønn Hornbech (V)
Christian Mejdahl (V)
Helge Adam Møller (KF)
Kristian Thulesen Dahl (DF)
Kirsten Jacobsen (FP)
Jann Sjursen (KRF)

(Udvalget for Forretningsordenen består af Folketingets Præsidium (nr. 1-5) tillige med 16
valgte medlemmer).";Formanden
15146;title_name;Ivar Hansen (V);Formand
15175;title_name;"Birte Weiss (S)

12

Torsdag den 26. marts 1998

Den næste sag på dagsordenen var:
6) Valg af 17 medlemmer til Udvalget til Valgs
Prøvelse.
Valgt blev:
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17

Klaus Hækkerup (S)
Karen J. Klint (S)
Erling Christensen (S)
Holger Graversen (S)
Lissa Mathiasen (S)
Christine Antorini (SF)
Vibeke Peschardt (RV)
Jøm Pedersen (S)
Keld Albrechtsen (EL)
Erik Larsen (V)
Gyda Kongsted (V)
Karsten Nonbo (V)
Henriette Kjær (KF)
Jens Heimburger (KF)
Poul Nødgaard (DF)
Tom Behnke (FP)
Ole M. Nielsen (KRF)";Næstformand
15717;title_name;Erik Larsen (V);Formand
15746;title_name;"Klaus Hækkerup (S)

16 Mogens Andreasen (DF)
17 Ole M. Nielsen (KRF)
Til stedfortrædere for:
1-5 Anne-Marie Meldgaard (S)
Ole Hækkerup (S)
6 Anne Baastrup (SF)
7 Ole Sohn (SF)
8 Elisabeth Arnold (RV)
9 Lone Møller (S)
10-13 Kristian Jensen (V)
Rikke Hvilshøj (V)
14-15 Jens Heimburger (KF)
16 Poul Nødgaard (DF)
17 Kirsten Jacobsen (FP)";Næstformand
16092;title_name;Poul Erik Dyrlund (S);Formand
16127;title_name;"Aage Frandsen (SF)

Den næste sag på dagsordenen var:
8) Valg af 17 medlemmer og stedfortrædere til
Boligudvalget.
Valgt blev:

Den næste sag på dagsordenen var:
7) Valg af 17 medlemmer og stedfortrædere til
Arbejdsmarkedsudvalget.
Valgt blev:
Til medlemmer:
1 Carsten Hansen (S)
2 Poul Erik Dyrlund (S)
3 Bjarne Laustsen (S)
4 Lars Kramer Mikkelsen (S)
5 Ole Vagn Christensen (S)
6 Aage Frandsen (SF)
7 Susanne Clemensen (CD)
8 Jørgen Estrup (RV)
9 Jette Gottlieb (EL)
10 Charlotte Antonsen (V)
11 Eva Kjer Hansen (V)
12 Ulla Tørnæs (V)
13 Jens Vibjerg (V)
14 Knud Erik Kirkegaard (KF)
15 Bendt Bendtsen (KF)

Til medlemmer:
1 Lone Møller (S)
2 Ole Hækkerup (S)
3 Lissa Mathiasen (S)
4 René Skau Johansen (S)
5 Jytte Wittrock (S)
6 Pernille Frahm (SF)
7 Annie Lunde Hansen (CD)
8 Morten Helveg Petersen (RV)
9 Keld Albrechtsen (EL)
10 Jens Hald Madsen (V)
11 Gyda Kongsted (V)
12 Rikke Hvilshøj (V)
13 Karsten Nonbo (V)
14 Jens Heimburger (KF)
15 Gitte Seeberg (KF)
16 Egil Møller (DF)
17 Flemming Kofod-Svendsen (KRF)
Til stedfortrædere for:
1-5 Carsten Hansen (S)
Jørn Pedersen (S)
6 Anni Svanholt (SF)
7 Lars Kramer Mikkelsen (S)
8 Vibeke Peschardt (RV)

-Torsdag den 26. marts 1998

13

9 Villy Søvndal (SF)
10-13 Karen Rønde (V)
Ellen Kristensen (V)
14-15 Flemming Hansen (KF)
16 Ole Donner (DF)
17 Kirsten Jacobsen (FP)";Næstformand
17465;title_name;Martin Glerup (S);Formand
17496;title_name;Aase D. Madsen (DF) - ';Næstformand
17530;title_name;Flemming Kofod-Svendsen (KRF);Formand
17573;title_name;"Lissa Mathiasen (S)

Den næste sag på dagsordenen var:
10) Valg af 17 medlemmer og stedfortrædere
til Erhvervsudvalget.
Valgt blev:

Den næste sag på dagsordenen var:
9) Valg af 17 medlemmer og stedfortrædere til
Det Energipolitiske Udvalg.
Valgt blev:
Til medlemmer:
1 Martin Glerup (S)
2 Helge Mortensen (S)
3 Lis Greibe (S)
4 Erik Mortensen (S)
5 Henning Gjellerod (S)
6 Anni Svanholt (SF)
7 Ebbe Kalnæs (CD)
8 Morten Helveg Petersen (RV)
9 Søren Kolstrup (EL)
10 Peter Hansen-Nord (V)
11 Harald Kjøller (V)
12 Helga Moos (V)
13 Kim Andersen (V)
14 Frank Dahlgaard (KF)
15 Henriette Kjær (KF)
16 Aase D. Madsen (DF)
17 Kim Behnke (FP)
. Til stedfortrædere for:
1-5 Pernille Blach Hansen (S)
Margot Torp (S)
6 Steen Gade (SF)
7 Inger Bierbaum (S)
8 Vibeke Peschardt (RV)
9 Kristen Touborg (SF)
10-13 Jens Rohde (V)
Jens Vibjerg (V)
14-15 Gitte Seeberg (KF)
16 Egil Møller (DF)
17 Jann Sjursen (KRF)

Til medlemmer:
1 René Skau Johansen (S)
2 Jan Petersen (S)
3 Ole Vagn Christensen (S)
4 Claus Larsen-Jensen (S)
5 Ove Fich (S)
6 Christine Antorini (SF)
7 Sonja Albrink (CD)
8 Morten Helveg Petersen (RV)
9 Frank Aaen (EL)
10 Svend Erik Hovmand (V)
11 Pia Larsen (V)
12 Svend Heiselberg (V)
13 Mariann Fischer Boel (V)
14 Pernille Sams (KF)
15 Kirsten Jacobsen (FP)
16 Egil Møller (DF)
17 Ole M. Nielsen (KRF)
Til stedfortrædere for:
1-5 Frode Sørensen (S)
Jytte Wittrock (S)
6 Jørn Jespersen (SF)
7 Poul Andersen (S)
8 Vibeke Peschardt (RV)
9 Ole Sohn (SF)
10-13 Svend Aage Jensby (V)
Erik Larsen (V)
14-15 Flemming Hansen (KF)
16 Kristian Thulesen Dahl (DF)
17 Gitte Seeberg (KF)

1";Næstformand
19169;title_name;Mariann Fischer Boel (V);Formand
19207;title_name;"Ove Fich (S)

14

Torsdag den 26. marts 1998

Den næste sag på dagsordenen var:
11) Valg af 17 medlemmer og stedfortrædere
til Europaudvalget.
Valgt blev:
Til medlemmer:
1 Per Kaalund (S)
2 Jens Peter Vernersen (S)
3 Klaus Hækkerup (S)
4 Claus Larsen-Jensen (S)
5 Jacob Buksti (S)
6 Holger K. Nielsen (SF)
7 Susanne Clemensen (CD)
8 Elisabeth Arnold (RV)
9 Keld Albrechtsen (EL)
10 Charlotte Antonsen (V)
11 Eva Kjer Hansen (V)
12 Svend Erik Hovmand (V)
13 Jens Kirk (V)
14 Lene Espersen (KF)
15 Henning Grove (KF)
16 Kristian Thulesen Dahl (DF)
17 Kim Behnke (FP)
Til stedfortrædere for:
1-5 Pernille Blach Hansen (S)
Lone Møller (S)
6 Anne Baastrup (SF)
7 Kristen Touborg (SF)
8 Vibeke Peschardt (RV)
9 Søren Kolstrup (EL)
10-13 Jens Rohde (V)
Bertel Haarder (V)
14-15 Hans Engell (KF)
16 Egil Møller (DF)
17 Jann Sjursen (KRF)";Næstformand
20047;title_name;Jacob Buksti (S);Formand
20077;title_name;"Elisabeth Amold (RV)

Den næste sag på dagsordenen var:
12) Valg af 17 medlemmer til Finansudvalget.
Valgt blev:
1
2
3
4

Helle Degn (S)
Klaus Hækkerup (S)
Jacob Buksti (S)
Jan Petersen (S)

5
6
7
8
9
10
11
12
13
14
15
16
17

Jes Lunde (SF)
Ole Sohn (SF)
Peter Duetoft (CD)
Jørgen Estrup (RV)
Frank Aaen (EL)
Thor Pedersen (V)
Christian Mejdahl (V)
Svend Heiselberg (V)
Gitte Seeberg (KF)
Pia Christmas-Møller (KF)
Kristian Thulesen Dahl (DF)
Kim Behnke (FP)
Flemming Kofod-Svendsen (KRF)";Næstformand
20576;title_name;Peter Duetoft (CD);Formand
20608;title_name;"Jan Petersen (S)

Den næste sag på dagsordenen var:
13) Valg af 17 medlemmer og stedfortrædere
til Forskningsudvalget.
Valgt blev:
Til medlemmer:
1 Helen Beim (S)
2 Ove Fich (S)
3 Lise Hækkerup (S)
4 Inger Bierbaum (S)
5 Ole Hækkerup (S)
6 Christine Antorini (SF)
7 Jørn Jespersen (SF)
8 Elisabeth Arnold (RV)
9 Søren Kolstrup (EL)
10 Hanne Severinsen (V)
11 Tove Fergo (V)
12 Preben Rudiengaard (V)
13 Hans Christian Schmidt (V)
14 Brian Mikkelsen (KF)
15 Henriette Kjær (KF)
16 Klaus Kjær (DF)
17 Tove Videbæk (KRF)
Til stedfortrædere for:
1-5 Hans Peter Baadsgaard (S)
Jens Peter Vernersen (S)
6 Aage Frandsen (SF)
7 Erik Mortensen (S)
8 Jørgen Estrup (RV)
9 Frank Aaen (EL)

Torsdag den 26. marts 1998
10-13 Kristian Jensen (V)
Harald Kjøller (V)
14-15 Pernille Sams (KF)
16 Ole Donner (DF)
17 Tom Behnke (FP)";Næstformand
21432;title_name;Hanne Severinsen (V);Formand
21466;title_name;"Lise Hækkerup (S)

Den næste sag på dagsordenen var:
14) Valg af 17 medlemmer og stedfortrædere
til Forsvarsudvalget.
Valgt blev:
Til medlemmer:
1 Poul Andersen (S)
2 Per Kaalund (S)
3 Lotte Bundsgaard (S)
4 Anna-Marie Hansen (S)
5 Ingrid Rasmussen (S)
6 Villy Søvndal (SF)
7 Arne Melchior (CD)
8 Jørgen Estrup (RV)
9 Søren Søndergaard (EL)
10 Svend Aage Jensby (V)
11 Ivar Hansen (V)
12 Erik Jacobsen (V)
13 Anders Mølgaard (V)
14 Hans Engell (KF)
15 Helge Adam Møller (KF)
16 Peter Skaarup (DF)
17 Jann Sjursen (KRF)
Til stedfortrædere for:
1-5 Jeppe Kofod (S)
Hans-Pavia Rosing (S)
6 Christine Antorini (SF)
7 Bjarne Laustsen (S)
8 Morten Helveg Petersen (RV)
9 Pernille Frahm (SF)
10-13 Karen Rønde (V)
Peter Hansen-Nord (V)
14-15 Kaj Ikast (KF)
16 Christian H. Hansen (DF)
17 Tom Behnke (FP)";Næstformand
22272;title_name;Hans Engell (KF);Formand
22302;title_name;"Ingrid Rasmussen (S)

15

Den næste sag på dagsordenen var:
15) Valg af 17 medlemmer til Indfødsretsudvalget.
Valgt blev:
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17

Dorte Bennedsen (S)
Lars Kramer Mikkelsen (S)
Jens Peter Vernersen (S)
Hugo Sørensen (S)
Margot Torp (S)
Lotte Bundsgaard (S)
Pernille Frahm (SF)
Jørgen Estrup (RV)
Søren Søndergaard (EL)
Svend Aage Jensby (V)
Gyda Kongsted (V)
Preben Rudiengaard (V)
Jens Heimburger (KF)
Frank Dahlgaard (KF)
Inge Refshauge (DF)
Tom Behnke (FP)
Ole M. Nielsen (KRF)";Næstformand
22827;title_name;Dorte Bennedsen (S);Formand
22860;title_name;"Jens Heimburger (KF)

Den næste sag på dagsordenen var:
16) Valg af 17 medlemmer og stedfortrædere
til Kirkeudvalget.
Valgt blev:
Til medlemmer:
1 Anna-Marie Hansen (S)
2 Hanne Andersen (S)
3 Karen J. Klint (S)
4 Frode Sørensen (S)
5 Lis Greibe (S)
6 Margrete Auken (SF)
7 Steen Gade (SF)
8 Vibeke Peschardt (RV)
9 Keld Albrechtsen (EL)
10 Bodil Thrane (V)
11 Birthe Rønn Hornbech (V)
12 Christian Mejdahl (V)
13 Kim Andersen (V)
14 Knud Erik Kirkegaard (KF)
15 Kaj Ikast (KF)

16

Torsdag den 26. marts 1998

16 Poul Nødgaard (DF)
17 Flemming Kofod-Svendsen (KRF)
Til stedfortrædere for:
1-5 Peder Sass (S)
Hugo Sørensen (S)
6 Christine Antorini (SF)
7 Kristen Touborg (SF)
8 Elisabeth Arnold (RV)
9 Grete Schødts (S)
10-13 Ester Larsen (V)
Jens Kirk (V)
14-15 Frank Dahlgaard (KF)
16 Christian H. Hansen (DF)
17 Thorkild B. Fransgaard (FP)";Næstformand
23712;title_name;Birthe Rønn Hornbech (V);Formand
23750;title_name;"Hanne Andersen (S)

8 Morten Helveg Petersen (RV)
9 Søren Søndergaard (EL)
10-13 Lars Løkke Rasmussen (V)
Bodil Thrane (V)
14-15 Pernille Sams (KF)
16 Poul Nødgaard (DF)
17 Tove Videbæk (KRF)";Næstformand
23951;title_name;Knud Erik Kirkegaard (KF);Formand
