split;reason;text;value
14488;title_name;"Villum Christensen (LA)
Valg af 29 medlemmer til Europaudvalget.
Valgt blev:
1 Kenneth Kristensen Berth (DF)
2 Peter Kofod Poulsen (DF)
3 Claus Kvist Hansen (DF)
4 Mikkel Dencker (DF)
5 Hans Kristian Skibby (DF)
6 Marlene Harpsøe (DF)
7 Jan E. Jørgensen (V)
8 Marcus Knuth (V)
9 Erling Bonnesen (V)
10 Jakob Ellemann-Jensen (V)
11 Eva Kjer Hansen (V)
12 Thomas Danielsen (V)
13 Christina Egelund (LA)
14 Merete Riisager (LA)
15 Rasmus Jarlov (KF)
16 Jens Joel (S)
17 Lars Aslan Rasmussen (S)
18 Kaare Dybvad (S)
19 Erik Christensen (S)
20 Mette Reissmann (S)
21 Peter Hummelgaard Thomsen (S)
22 Karin Gaardsted (S)
23 Søren Søndergaard (EL)
24 Nikolaj Villumsen (EL)
25 Finn Sørensen (EL)
26 Rasmus Nordqvist (ALT)
27 Christian Poll (ALT)
28 Zenia Stampe (RV)
29 Holger K. Nielsen (SF)";Næstformand
15283;title_name;Erik Christensen (S);Formand
15317;title_name;"Kenneth Kristensen Berth (DF)
Valg af 17 medlemmer til Finansudvalget.
Valgt blev:
1 René Christensen (DF)
2 Kristian Thulesen Dahl (DF)
3 Dennis Flydtkjær (DF)
4 Jacob Jensen (V)
5 Søren Gade (V)

Onsdag den 5. oktober 2016 (FM )

6 Eva Kjer Hansen (V)
7 Torsten Schack Pedersen (V)
8 Ole Birk Olesen (LA)
9 Brian Mikkelsen (KF)
10 Ane Halsboe-Jørgensen (S)
11 Benny Engelbrecht (S)
12 Erik Christensen (S)
13 Jesper Petersen (S)
14 Pelle Dragsted (EL)
15 Josephine Fock (ALT)
16 Martin Lidegaard (RV)
17 Lisbeth Bech Poulsen (SF)";Næstformand
15859;title_name;Ole Birk Olesen (LA);Formand
15893;title_name;"Benny Engelbrecht (S)

9 Naser Khader (KF)
10 Astrid Krag (S)
11 Peter Hummelgaard Thomsen (S)
12 Karen J. Klint (S)
13 Christian Rabjerg Madsen (S)
14 Johanne Schmidt-Nielsen (EL)
15 Pernille Schnoor (ALT)
16 Lotte Rod (RV)
17 Kirsten Normann Andersen (SF)";Næstformand
16160;title_name;Christian Langballe (DF);Formand
16198;title_name;"Karen J. Klint (S)
Valg af 29 medlemmer til Kirkeudvalget.
Valgt blev:

Valg af 29 medlemmer til Forsvarsudvalget.
Valgt blev:
1 Marie Krarup (DF)
2 Søren Espersen (DF)
3 Jan Erik Messmann (DF)
4 Jeppe Jakobsen (DF)
5 Henrik Brodersen (DF)
6 Ib Poulsen (DF)
7 Peter Juel Jensen (V)
8 Jakob Ellemann-Jensen (V)
9 Marcus Knuth (V)
10 Kristian Pihl Lorentzen (V)
11 Torsten Schack Pedersen (V)
12 Michael Aastrup Jensen (V)
13 Villum Christensen (LA)
14 Leif Mikkelsen (LA)
15 Rasmus Jarlov (KF)
16 Annette Lind (S)
17 Bjarne Laustsen (S)
18 Henrik Dam Kristensen (S)
19 Jan Johansen (S)
20 Jesper Petersen (S)
21 Simon Kollerup (S)
22 Trine Bramsen (S)
23 Nick Hækkerup (S)
24 Eva Flyvholm (EL)
25 Nikolaj Villumsen (EL)
26 René Gade (ALT)
27 Martin Lidegaard (RV)
28 Holger K. Nielsen (SF)
29 Aaja Chemnitz Larsen (IA)";Næstformand
17025;title_name;Rasmus Jarlov (KF);Formand
17057;title_name;"Jan Johansen (S)

1 Christian Langballe (DF)
2 Morten Marinus (DF)
3 Lise Bech (DF)
4 Ib Poulsen (DF)
5 Dorthe Ullemose (DF)
6 Carsten Kudsk (DF)
7 Louise Schack Elholm (V)
8 Erling Bonnesen (V)
9 Carl Holst (V)
10 Jane Heitmann (V)
11 Anni Matthiesen (V)
12 Eva Kjer Hansen (V)
13 Leif Mikkelsen (LA)
14 Mette Bock (LA)
15 Naser Khader (KF)
16 Flemming Møller Mortensen (S)
17 Daniel Toft Jakobsen (S)
18 Malte Larsen (S)
19 Karen J. Klint (S)
20 Lennart Damsbo-Andersen (S)
21 Pernille Schnoor (ALT)
22 Rasmus Prehn (S)
23 Pelle Dragsted (EL)
24 Peder Hvelplund (EL)
25 Ulla Sandbæk (ALT)
26 Carolina Magdalene Maier (ALT)
27 Marianne Jelved (RV)
28 Trine Torp (SF)
29 Pia Olsen Dyhr (SF)";Næstformand
17757;title_name;Karen J. Klint (S);Formand
17789;title_name;"Christian Langballe (DF)
Valg af 29 medlemmer til Kulturudvalget.
Valgt blev:

Valg af 17 medlemmer til Indfødsretsudvalget.
Valgt blev:
1 Christian Langballe (DF)
2 Marie Krarup (DF)
3 Martin Henriksen (DF)
4 Kenneth Kristensen Berth (DF)
5 Jan E. Jørgensen (V)
6 Preben Bang Henriksen (V)
7 Thomas Danielsen (V)
8 Christina Egelund (LA)

1 Carsten Kudsk (DF)
2 Morten Marinus (DF)
3 Karin Nødgaard (DF)
4 Kristian Thulesen Dahl (DF)
5 Peter Skaarup (DF)
6 Søren Espersen (DF)
7 Britt Bager (V)
8 Jan E. Jørgensen (V)
9 Michael Aastrup Jensen (V)
10 Eva Kjer Hansen (V)
11 Hans Andersen (V)

5

6

Onsdag den 5. oktober 2016 (FM )

12 Anni Matthiesen (V)
13 Mette Bock (LA)
14 Leif Mikkelsen (LA)
15 Naser Khader (KF)
16 Annette Lind (S)
17 Daniel Toft Jakobsen (S)
18 Flemming Møller Mortensen (S)
19 Jan Johansen (S)
20 Mogens Jensen (S)
21 Orla Hav (S)
22 Søren Søndergaard (EL)
23 Christian Juhl (EL)
24 Rasmus Nordqvist (ALT)
25 Zenia Stampe (RV)
26 Marianne Jelved (RV)
27 Lotte Rod (RV)
28 Jacob Mark (SF)
29 Pia Olsen Dyhr (SF)";Næstformand
18836;title_name;Orla Hav (S);Formand
18862;title_name;"Karin Nødgaard (DF)
Valg af 29 medlemmer til Ligestillingsudvalget.
Valgt blev:
1 Karina Adsbøl (DF)
2 Liselott Blixt (DF)
3 Karina Due (DF)
4 Pernille Bendixen (DF)
5 Merete Dea Larsen (DF)
6 Tilde Bork (DF)
7 Jakob Engel-Schmidt (V)
8 Louise Schack Elholm (V)
9 Jane Heitmann (V)
10 Anni Matthiesen (V)
11 Peter Juel Jensen (V)
12 Hans Andersen (V)
13 Laura Lindahl (LA)
14 Merete Riisager (LA)
15 Anders Johansson (KF)
16 Astrid Krag (S)
17 Lars Aslan Rasmussen (S)
18 Julie Skovsby (S)
19 Troels Ravn (S)
20 Pernille Schnoor (ALT)
21 Rasmus Horn Langhoff (S)
22 Yildiz Akdogan (S)
23 Johanne Schmidt-Nielsen (EL)
24 Pernille Skipper (EL)
25 Carolina Magdalene Maier (ALT)
26 Roger Matthisen (ALT)
27 Marianne Jelved (RV)
28 Trine Torp (SF)
29 Kirsten Normann Andersen (SF)";Næstformand
19648;title_name;Karina Adsbøl (DF);Formand
19680;title_name;"Yildiz Akdogan (S)
Valg af 29 medlemmer til Miljø- og Fødevareudvalget.
Valgt blev:
1 René Christensen (DF)
2 Pia Adelsteen (DF)

3 Ib Poulsen (DF)
4 Rasmus Jarlov (KF)
5 Lise Bech (DF)
6 Karina Due (DF)
7 Erling Bonnesen (V)
8 Kristian Pihl Lorentzen (V)
9 Thomas Danielsen (V)
10 Torsten Schack Pedersen (V)
11 Anni Matthiesen (V)
12 Britt Bager (V)
13 Carsten Bach (LA)
14 Mette Bock (LA)
15 Mette Abildgaard (KF)
16 Bjarne Laustsen (S)
17 Lea Wermelin (S)
18 Christian Rabjerg Madsen (S)
19 Jesper Petersen (S)
20 Kirsten Brosbøl (S)
21 Simon Kollerup (S)
22 Søren Egge Rasmussen (EL)
23 Maria Reumert Gjerding (EL)
24 Christian Poll (ALT)
25 Roger Matthisen (ALT)
26 Andreas Steenberg (RV)
27 Ida Auken (RV)
28 Trine Torp (SF)
29 Pia Olsen Dyhr (SF)";Næstformand
20444;title_name;Pia Adelsteen (DF);Formand
20476;title_name;"Lea Wermelin (S)
Valg af 29 medlemmer til Retsudvalget.
Valgt blev:
1 Peter Skaarup (DF)
2 Peter Kofod Poulsen (DF)
3 Susanne Eilersen (DF)
4 Hans Kristian Skibby (DF)
5 Dennis Flydtkjær (DF)
6 Tilde Bork (DF)
7 Preben Bang Henriksen (V)
8 Jan E. Jørgensen (V)
9 Britt Bager (V)
10 Jakob Engel-Schmidt (V)
11 Carl Holst (V)
12 Michael Aastrup Jensen (V)
13 Henrik Dahl (LA)
14 Christina Egelund (LA)
15 Søren Pape Poulsen (KF)
16 Simon Kollerup (S)
17 Lars Aslan Rasmussen (S)
18 Mette Reissmann (S)
19 Mogens Jensen (S)
20 Rasmus Prehn (S)
21 Trine Bramsen (S)
22 Kaare Dybvad (S)
23 Rune Lund (EL)
24 Søren Søndergaard (EL)
25 Carolina Magdalene Maier (ALT)
26 Sofie Carsten Nielsen (RV)
27 Zenia Stampe (RV)
28 Lisbeth Bech Poulsen (SF)
29 Aaja Chemnitz Larsen (IA)

Onsdag den 5. oktober 2016 (FM )";Næstformand
21290;title_name;Peter Skaarup (DF);Formand
21322;title_name;"Mogens Jensen (S)
Valg af 29 medlemmer til Skatteudvalget.
Valgt blev:
1 Dennis Flydtkjær (DF)
2 Jan Rytkjær Callesen (DF)
3 Hans Kristian Skibby (DF)
4 Kim Christiansen (DF)
5 Mikkel Dencker (DF)
6 René Christensen (DF)
7 Louise Schack Elholm (V)
8 Jan E. Jørgensen (V)
9 Kristian Pihl Lorentzen (V)
10 Jacob Jensen (V)
11 Torsten Schack Pedersen (V)
12 Jakob Engel-Schmidt (V)
13 Joachim B. Olsen (LA)
14 Ole Birk Olesen (LA)
15 Brian Mikkelsen (KF)
16 Ane Halsboe-Jørgensen (S)
17 Jens Joel (S)
18 Daniel Toft Jakobsen (S)
19 Jesper Petersen (S)
20 Mattias Tesfaye (S)
21 Peter Hummelgaard Thomsen (S)
22 Lea Wermelin (S)
23 Rune Lund (EL)
24 Pelle Dragsted (EL)
25 Josephine Fock (ALT)
26 René Gade (ALT)
27 Martin Lidegaard (RV)
28 Lisbeth Bech Poulsen (SF)
29 Jacob Mark (SF)";Næstformand
22113;title_name;Lea Wermelin (S);Formand
22143;title_name;"Joachim B. Olsen (LA)
Valg af 29 medlemmer til Social- og Indenrigsudvalget.
Valgt blev:
1 Karin Nødgaard (DF)
2 Susanne Eilersen (DF)
3 Karina Adsbøl (DF)
4 Jens Henrik Thulesen Dahl (DF)
5 Pernille Bendixen (DF)
6 Morten Marinus (DF)
7 Jakob Engel-Schmidt (V)
8 Carl Holst (V)
9 Jane Heitmann (V)
10 Hans Andersen (V)
11 Thomas Danielsen (V)
12 Anni Matthiesen (V)
13 Merete Riisager (LA)
14 Laura Lindahl (LA)
15 Anders Johansson (KF)
16 Karen J. Klint (S)
17 Erik Christensen (S)
18 Orla Hav (S)
19 Pernille Rosenkrantz-Theil (S)
20 Troels Ravn (S)
21 Ane Halsboe-Jørgensen (S)

22 Yildiz Akdogan (S)
23 Jakob Sølvhøj (EL)
24 Pernille Skipper (EL)
25 Torsten Gejl (ALT)
26 Marianne Jelved (RV)
27 Andreas Steenberg (RV)
28 Trine Torp (SF)
29 Kirsten Normann Andersen (SF)";Næstformand
22928;title_name;Troels Ravn (S);Formand
