split;reason;text;value
16789;title_name;"Klaus Hækkerup (S)

Den næste sag på dagsordenen var:
3) Valg af 17 medlemmer og stedfortrædere til
Arbej dsmarkedsud valget.
Valgt blev:
Til medlemmer:
1 Poul Erik Dyrlund (S)
2 Ole Vagn Christensen (S)
3 Carsten Hansen (S)
4 Bjarne Laustsen (S)
5 Anne-Marie Meldgaard (S)
6 Ole Sohn (SF)
7 Susanne Clemensen (CD)
8 Anders Samuelsen (RV)
9 Jette Gottlieb (EL)
10 Charlotte Antonsen (V)
11 Eva Kjer Hansen (V)
12 Ulla Tømæs (V)
13 Jens Vibjerg (V)
14 Knud Erik Kirkegaard (KF)
15 Pia Christmas-Møller (KF)
16 Mogens Andreasen (DF)
17 Ole M. Nielsen (KRF)
Til stedfortrædere for:
1-5 Lone Møller (S)
Lars Kramer Mikkelsen (S)
6 Anne Baastrup (SF)
7 Aage Frandsen (SF)
8 Morten Helveg Petersen (RV)
9 Ole Hækkerup (S)
10-13 Kristian Jensen (V)
Rikke Hvilshøj (V)
14-15 Jens Heimburger (KF)
16 Poul Nødgaard (DF)
17 Thorkild B. Fransgaard (FP)

Onsdag den 6. oktober 1999";Næstformand
17668;title_name;Poul Erik Dyrlund (S);Formand
17703;title_name;"Ole Sohn (SF)

45

Den næste sag på dagsordenen var:
5) Valg af 17 medlemmer og stedfortrædere til
Det Energipolitiske Udvalg.
Valgt blev:

Den næste sag på dagsordenen var:
4) Valg af 17 medlemmer og stedfortrædere til
Boligudvalget.
Valgt blev:
Til medlemmer:
1 Lissa Mathiasen (S)
2 Niels Bloch Jespersen (S)
3 Rene Skau Björnsson (S)
4 Lars Kramer Mikkelsen (S)
5 Grete Schødts (S)
6 Knud Erik Hansen (SF)
7 Annie Lunde Hansen (CD)
8 Dorit Myltoft (RV)
9 Keld Albrechtsen (EL)
10 Gyda Kongsted (V)
11 Rikke Hvilshøj (V)
12 Karsten Nonbo (V)
13 Kirsten Jacobsen (FP)
14 Pernille Sams (KF)
15 Jens Heimburger (KF)
16 Egil Møller (DF)
17 Flemming Kofod-Svendsen (KRF)
Til stedfortrædere for:
1-5 Ole Hækkerup (S)
Jørn Pedersen (S)
6 Kaj Stillinger (SF)
7 Carsten Hansen (S)
8 Jørgen Estrup (RV)
9 Villy Søvndal (SF)
10-13 Harald Kjøller (V)
Jens Hald Madsen (V)
14-15 Flemming Hansen (KF)
16 Aase D. Madsen (DF)
17 Inge Dahl-Sørensen (V)";Næstformand
18651;title_name;Flemming Kofod-Svendsen (KRF);Formand
18694;title_name;"Lissa Mathiasen (S)

Til medlemmer:
1 Martin Glerup (S)
2 Helge Mortensen (S)
3 Henning Gjellerod (S)
4 Lis Greibe (S)
5 Erik Mortensen (S)
6 Anni Svanholt (SF)
7 Ebbe Kalnæs (CD)
8 Dorit Myltoft (RV)
9 Søren Kolstrup (EL)
10 Peter Hansen-Nord (V)
11 Harald Kjøller (V)
12 Helga Moos (V)
13 Kim Andersen (V)
14 Gitte Seeberg (KF)
15 Henriette Kjær (KF)
16 Aase D. Madsen (DF)
17 Kim Behnke (FP)
Til stedfortrædere for:
1-5 Niels Bloch Jespersen (S)
Inger Bierbaum (S)
6 Knud Erik Hansen (SF)
7 Margot Torp (S)
8 Vibeke Peschardt (RV)
9 Kaj Stillinger (SF)
10-13 Hans Christian Schmidt (V)
Gitte Lillelund Bech (V)
14-15 Pernille Sams (KF)
16 Egil Møller (DF)
17 Jann Sjursen (KRF)";Næstformand
19384;title_name;Martin Glerup (S);Formand
19415;title_name;"Aase D. Madsen (DF)

Den næste sag på dagsordenen var:
6) Valg af 17 medlemmer og stedfortrædere til
Erhvervsudvalget.
Valgt blev:
Til medlemmer:
1 Frode Sørensen (S)
2 Ole Vagn Christensen (S)

46
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17

Onsdag den 6. oktober 1999
Claus Larsen-Jensen (S)
Rene Skau Björnsson (S)
Bjarne Laustsen (S)
Christine Antorini (SF)
Sonja Albrink (CD)
Morten Helveg Petersen (RV)
Frank Aaen (EL)
Svend Erik Hovmand (V)
Pia Larsen (V)
Kim Andersen (V)
Mariann Fischer Boel (V)
Pernille Sams (KF)
Kirsten Jacobsen (FP)
Egil Møller (DF)
Ole M. Nielsen (KRF)

Til stedfortrædere for:
1-5 Poul Andersen (S)
Ingrid Rasmussen (S)
6 Jørn Jespersen (SF)
7 Jytte Wittrock (S)
8 Anders Samuelsen (RV)
9 Ole Sohn (SF)
10-13 Jens Hald Madsen (V)
Erik Larsen (V)
14-15 Flemming Hansen (KF)
16 Kristian Thulesen Dahl (DF)
17 Jens Heimburger (KF)";Næstformand
20279;title_name;Mariann Fischer Boel (V);Formand
20317;title_name;"Frode Sørensen (S)

10
11
12
13
14
15
16
17

Charlotte Antonsen (V)
Eva Kjer Hansen (V)
Svend Erik Hovmand (V)
Jens Kirk (V)
Pia Christmas-Møller (KF)
Henning Grove (KF)
Kristian Thulesen Dahl (DF)
Kirsten Jacobsen (FP)

Til stedfortrædere for:
1-5 Pernille Blach Hansen (S)
Lone Møller (S)
6 Holger K. Nielsen (SF)
7 Knud Erik Hansen (SF)
8 Vibeke Peschardt (RV)
9 Søren Kolstrup (EL)
10-13 Jens Rohde (V)
Gitte Lillelund Bech (V)
14-15 Henriette Kjær (KF)
16 Egil Møller (DF)
17 Jann Sjursen (KRF)";Næstformand
20826;title_name;Jacob Buksti (S);Formand
20856;title_name;"Elisabeth Arnold (RV)
Observatør: Frank Dahlgaard (UP)

Den næste sag på dagsordenen var:
8) Valg af 17 medlemmer til Finansudvalget.
Valgt blev:

Den næste sag på dagsordenen var:
7) Valg af 17 medlemmer og stedfortrædere til
Europaudvalget.
Valgt blev:
Til medlemmer:
1 Jacob Buksti (S)
2 Klaus Hækkerup (S)
3 Per Kaalund (S)
4 Claus Larsen-Jensen (S)
5 Jens Peter Vernersen (S)
6 Anne Baastrup (SF)
7 Mimi Jakobsen (CD)
8 Elisabeth Arnold (RV)
9 Keld Albrechtsen (EL)

1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17

Jan Petersen (S)
Jacob Buksti (S)
Helle Degn (S)
Klaus Hækkerup (S)
Jes Lunde (SF)
Ole Sohn (SF)
Peter Duetoft (CD)
Jørgen Estrup (RV)
Frank Aaen (EL)
Thor Pedersen (V)
Christian Mejdahl (V)
Svend Heiselberg (V)
Gitte Seeberg (KF)
Lene Espersen (KF)
Kristian Thulesen Dahl (DF)
Kim Behnke (FP)
Flemming Kofod-Svendsen (KRF)

Onsdag den 6. oktober 1999,
, Formand: Peter Duetoft (CD)";Næstformand
21768;title_name;"Jan Petersen (S)

47

Den næste sag på dagsordenen var:
10) Valg af 17 medlemmer og stedfortrædere
til Forsvarsudvalget.
Valgt blev:

Den næste sag på dagsordenen var:
9) Valg af 17 medlemmer og stedfortrædere til
Forskningsudvalget.
Valgt blev:
Til
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17

medlemmer:
Lise Hækkerup (S)
Helen Beim (S)
Niels Bloch Jespersen (S)
Ole Hækkerup (S)
Susanne Clemensen (CD)
Christine Antorini (SF)
Knud Erik Hansen (SF)
Elisabeth Arnold (RV)
Søren Kolstrup (EL)
Hanne Severinsen (V)
Tove Fergo (V)
Preben Rudiengaard (V)
Jens Rohde (V)
Brian Mikkelsen (KF)
Henriette Kjær (KF)
Klaus Kjær (DF)
Tove Videbæk (KRF)

. Til stedfortrædere for:
1-5 Hans Peter Baadsgaard (S)
Erik Mortensen (S)
6 Aage Frandsen (SF)
7 Pernille Blach Hansen (S)
8 Henrik Svane (RV)
9 Frank Aaen (EL)
10-13 Kristian Jensen (V)
Karen Rønde (V)
14-15 Pernille Sams (KF)
16 Ole Donner (DF)
17 Tom Behnke (FP)";Næstformand
22686;title_name;Hanne Severinsen (V);Formand
22720;title_name;"Lise Hækkerup (S) II

Til medlemmer:
1 Ingrid Rasmussen (S)
2 Poul Andersen (S)
3 Lotte Bundsgaard (S)
4 Anna-Marie Hansen (S)
5 Per Kaalund (S)
6 Villy Søvndal (SF)
7 Arne Melchior (CD)
8 Jørgen Estrup (RV)
9 Søren Søndergaard (EL)
10 Svend Aage Jensby (V)
11 Ellen Kristensen (V)
12 Erik Jacobsen (V)
13 Anders Mølgaard (V)
14 Hans Engell (KF)
15 Helge Adam Møller (KF)
16 Peter Skaarup (DF)
17 Jann Sjursen (KRF)
Til stedfortrædere for:
1-5 Jeppe Kofod (S)
Bjarne Laustsen (S)
6 Christine Antorini (SF)
7 Hans-Pavia Rosing (S)
8 Anders Samuelsen (RV)
9 Kaj Stillinger (SF)
10-13 Peter Hansen-Nord (V)
Jens Hald Madsen(V)
14-15 Kaj Ikast (KF)
16 Christian H. Hansen (DF)
17 Tom Behnke (FP)";Næstformand
23421;title_name;Hans Engell (KF);Formand
23451;title_name;"Ingrid Rasmussen (S)

Den næste sag på dagsordenen var:
11) Valg af 17 medlemmer til Indfødsretsudvalget.
Valgt blev:
1 Dorte Bennedsen (S)
2 Grete Schødts (S)
3 Lars Kramer Mikkelsen (S)

48
4
5
6
7
8
9
10
11
12
13
14
15
16
17

Onsdag den 6. oktober 1999
Hugo Sørensen (S)
Margot Torp (S)
Jens Peter Vernersen (S)
Knud Erik Hansen (SF)
Henrik Svane (RV)
Søren Søndergaard (EL)
Erik Larsen (V)
Gyda Kongsted (V)
Preben Rudiengaard (V)
Helge Adam Møller (KF)
Henriette Kjær (KF)
Poul Nødgaard (DF)
Tom Behnke (FP)
Ole M. Nielsen (KRF)";Næstformand
23996;title_name;Dorte Bennedsen (S);Formand
24029;title_name;"Poul Nødgaard (DF)

8 Dorit Myltoft (RV)
9 Hugo Sørensen (S)
10-13 Ester Larsen (V)
Jens Kirk (V)
14-15 Henning Grove (KF)
16 Christian H. Hansen (DF)
17 Thorkild B. Fransgaard (FP)";Næstformand
24220;title_name;Birthe Rønn Hornbech (V);Formand
