split;reason;text;value
23438;title_name;"Karin Nødgaard (DF)
Valg af 29 medlemmer til Sundheds- og Ældreudvalget.
Valgt blev:
1 Liselott Blixt (DF)
2 Karin Nødgaard (DF)
3 Karina Adsbøl (DF)
4 Susanne Eilersen (DF)
5 Jeppe Jakobsen (DF)
6 Jens Henrik Thulesen Dahl (DF)
7 Jane Heitmann (V)
8 Britt Bager (V)
9 Hans Andersen (V)
10 Preben Bang Henriksen (V)
11 Thomas Danielsen (V)
12 Jacob Jensen (V)
13 Laura Lindahl (LA)
14 May-Britt Kattrup (LA)
15 Mette Abildgaard (KF)
16 Astrid Krag (S)
17 Flemming Møller Mortensen (S)
18 Jeppe Bruus (S)
19 Julie Skovsby (S)
20 Karin Gaardsted (S)
21 Lea Wermelin (S)
22 Yildiz Akdogan (S)
23 Stine Brix (EL)
24 Finn Sørensen (EL)
25 Carolina Magdalene Maier (ALT)
26 Torsten Gejl (ALT)
27 Lotte Rod (RV)
28 Jonas Dahl (SF)

7

8

Onsdag den 7. oktober 2015 (FM )

29 Trine Torp (SF)";Næstformand
24232;title_name;Liselott Blixt (DF);Formand
24265;title_name;"Astrid Krag (S)
Valg af 29 medlemmer til Transportudvalget.
Valgt blev:
1 Kim Christiansen (DF)
2 Morten Marinus (DF)
3 Peter Kofod Poulsen (DF)
4 Mette Hjermind Dencker (DF)
5 Jan Erik Messmann (DF)
6 Bent Bøgsted (DF)
7 Kristian Pihl Lorentzen (V)
8 Hans Andersen (V)
9 Torsten Schack Pedersen (V)
10 Jane Heitmann (V)
11 Louise Schack Elholm (V)
12 Jan E. Jørgensen (V)
13 Leif Mikkelsen (LA)
14 Villum Christensen (LA)
15 Rasmus Jarlov (KF)
16 Christian Rabjerg Madsen (S)
17 Erik Christensen (S)
18 Lea Wermelin (S)
19 Lennart Damsbo-Andersen (S)
20 Magnus Heunicke (S)
21 Rasmus Prehn (S)
22 Mette Reissmann (S)
23 Henning Hyllested (EL)
24 Eva Flyvholm (EL)
25 Christian Poll (ALT)
26 Roger Matthisen (ALT)
27 Andreas Steenberg (RV)
28 Karsten Hønge (SF)
29 Jonas Dahl (SF)";Næstformand
25055;title_name;Lennart Damsbo-Andersen (S);Formand
25096;title_name;"Kim Christiansen (DF)
Valg af 29 medlemmer til Uddannelses- og Forskningsudvalget.
Valgt blev:
1 Jens Henrik Thulesen Dahl (DF)
2 Marlene Harpsøe (DF)
3 Alex Ahrendtsen (DF)
4 Christian Langballe (DF)
5 Tilde Bork (DF)
6 Merete Dea Larsen (DF)
7 Anni Matthiesen (V)
8 Hans Andersen (V)
9 Peter Juel Jensen (V)
10 Louise Schack Elholm (V)
11 Thomas Danielsen (V)
12 Preben Bang Henriksen (V)
13 Merete Riisager (LA)
14 Henrik Dahl (LA)
15 Mai Mercado (KF)
16 Christian Rabjerg Madsen (S)
17 Christine Antorini (S)
18 Jeppe Bruus (S)
19 Kaare Dybvad (S)

20 Lea Wermelin (S)
21 Mette Reissmann (S)
22 Pernille Schnoor (S)
23 Eva Flyvholm (EL)
24 Maria Reumert Gjerding (EL)
25 Torsten Gejl (ALT)
26 Rasmus Nordqvist (ALT)
27 Ida Auken (RV)
28 Jacob Mark (SF)
29 Trine Torp (SF)";Næstformand
25881;title_name;Christine Antorini (S);Formand
25917;title_name;"Henrik Dahl (LA)
Valg af 29 medlemmer af Udenrigsudvalget.
Valgt blev:
1 Claus Kvist Hansen (DF)
2 Hans Kristian Skibby (DF)
3 Søren Espersen (DF)
4 Peter Kofod Poulsen (DF)
5 Marie Krarup (DF)
6 Kenneth Kristensen Berth (DF)
7 Michael Aastrup Jensen (V)
8 Morten Løkkegaard (V)
9 Marcus Knuth (V)
10 Jakob Ellemann-Jensen (V)
11 Peter Juel Jensen (V)
12 Torsten Schack Pedersen (V)
13 Christina Egelund (LA)
14 Mette Bock (LA)
15 Naser Khader (KF)
16 Kirsten Brosbøl (S)
17 Christian Rabjerg Madsen (S)
18 Jeppe Bruus (S)
19 Mette Gjerskov (S)
20 Mogens Jensen (S)
21 Nick Hækkerup (S)
22 Yildiz Akdogan (S)
23 Aleqa Hammond (SIU)
24 Christian Juhl (EL)
25 Eva Flyvholm (EL)
26 Rasmus Nordqvist (ALT)
27 Martin Lidegaard (RV)
28 Rasmus Helveg Petersen (RV)
29 Holger K. Nielsen (SF)";Næstformand
26710;title_name;Nick Hækkerup (S);Formand
26741;title_name;"Naser Khader (KF)
Valg af 29 medlemmer til Udlændinge-, Integrations- og Boligudvalget.
Valgt blev:
1 Martin Henriksen (DF)
2 Peter Skaarup (DF)
3 Christian Langballe (DF)
4 Marie Krarup (DF)
5 Peter Kofod Poulsen (DF)
6 Merete Dea Larsen (DF)
7 Marcus Knuth (V)
8 Britt Bager (V)
9 Preben Bang Henriksen (V)

Onsdag den 7. oktober 2015 (FM )

10 Louise Schack Elholm (V)
11 Erling Bonnesen (V)
12 Jan E. Jørgensen (V)
13 Simon Emil Ammitzbøll (LA)
14 Ole Birk Olesen (LA)
15 Naser Khader (KF)
16 Dan Jørgensen (S)
17 Daniel Toft Jakobsen (S)
18 Jan Johansen (S)
19 Karen J. Klint (S)
20 Astrid Krag (S)
21 Yildiz Akdogan (S)
22 Johanne Schmidt-Nielsen (EL)
23 Søren Egge Rasmussen (EL)
24 Ulla Sandbæk (ALT)
25 Roger Matthisen (ALT)
26 Lotte Rod (RV)
27 Sofie Carsten Nielsen (RV)
28 Jacob Mark (SF)
29 Karsten Hønge (SF)";Næstformand
27574;title_name;Martin Henriksen (DF);Formand
27609;title_name;"Daniel Toft Jakobsen (S)
Valg af 29 medlemmer til Udvalget for Landdistrikter og Øer.
Valgt blev:
1 Mette Hjermind Dencker (DF)
2 Pia Adelsteen (DF)
3 Tilde Bork (DF)
4 Lise Bech (DF)
5 Henrik Brodersen (DF)
6 Susanne Eilersen (DF)
7 Thomas Danielsen (V)
8 Peter Juel Jensen (V)
9 Erling Bonnesen (V)
10 Marcus Knuth (V)
11 Anni Matthiesen (V)
12 Britt Bager (V)
13 Henrik Dahl (LA)
14 Leif Mikkelsen (LA)
15 Mai Mercado (KF)
16 Christian Rabjerg Madsen (S)
17 Daniel Toft Jakobsen (S)
18 Kaare Dybvad (S)
19 Lea Wermelin (S)
20 Leif Lahn Jensen (S)
21 Lennart Damsbo-Andersen (S)
22 Magnus Heunicke (S)
23 Simon Kollerup (S)
24 Henning Hyllested (EL)
25 Søren Egge Rasmussen (EL)
26 Roger Matthisen (ALT)
27 Andreas Steenberg (RV)
28 Karsten Hønge (SF)
29 Jonas Dahl (SF)";Næstformand
28391;title_name;Peter Juel Jensen (V);Formand
28426;title_name;"Lennart Damsbo-Andersen (S)
Valg af 29 medlemmer til Grønlandsudvalget.
Valgt blev:

1 Søren Espersen (DF)
2 Martin Henriksen (DF)
3 Kristian Thulesen Dahl (DF)
4 Jeppe Jakobsen (DF)
5 Peter Skaarup (DF)
6 Henrik Brodersen (DF)
7 Marcus Knuth (V)
8 Torsten Schack Pedersen (V)
9 Morten Løkkegaard (V)
10 Anni Matthiesen (V)
11 Peter Juel Jensen (V)
12 Jacob Jensen (V)
13 Villum Christensen (LA)
14 Carsten Bach (LA)
15 Rasmus Jarlov (KF)
16 Astrid Krag (S)
17 Flemming Møller Mortensen (S)
18 Jan Johansen (S)
19 Karin Gaardsted (S)
20 Mattias Tesfaye (S)
21 Mogens Jensen (S)
22 Peter Hummelgaard Thomsen (S)
23 Christian Juhl (EL)
24 Finn Sørensen (EL)
25 Rasmus Nordqvist (ALT)
26 Martin Lidegaard (RV)
27 Karsten Hønge (SF)
28 Aaja Chemnitz Larsen (IA)
29 Aleqa Hammond (SIU)";Næstformand
29216;title_name;Marcus Knuth (V);Formand
29246;title_name;"Aleqa Hammond (SIU)
Valg af 29 medlemmer til Færøudvalget.
Valgt blev:
1 Henrik Brodersen (DF)
2 Martin Henriksen (DF)
3 Søren Espersen (DF)
4 Morten Marinus (DF)
5 Peter Skaarup (DF)
6 Alex Ahrendtsen (DF)
7 Thomas Danielsen (V)
8 Jakob Ellemann-Jensen (V)
9 Morten Løkkegaard (V)
10 Kristian Pihl Lorentzen (V)
11 Louise Schack Elholm (V)
12 Jacob Jensen (V)
13 Villum Christensen (LA)
14 Carsten Bach (LA)
15 Rasmus Jarlov (KF)
16 Astrid Krag (S)
17 Flemming Møller Mortensen (S)
18 Jan Johansen (S)
19 Karin Gaardsted (S)
20 Mogens Jensen (S)
21 Yildiz Akdogan (S)
22 Christian Juhl (EL)
23 Finn Sørensen (EL)
24 Ulla Sandbæk (ALT)
25 Martin Lidegaard (RV)
26 Karsten Hønge (SF)
27 Jonas Dahl (SF)
28 Magni Arge (T)

9

10

Onsdag den 7. oktober 2015 (FM )

29 Sjúrður Skaale (JF)";Næstformand
30041;title_name;Sjúrður Skaale (JF);Formand
30074;title_name;"Henrik Brodersen (DF)
Valg af to medlemmer til at føre tilsyn med Folketingets bibliotek.
Valgt blev:
1 Alex Ahrendtsen (DF)
2 Daniel Toft Jakobsen (S)
Valg af 9 medlemmer til det i grundlovens § 71, stk. 7, omhandlede tilsyn med behandlingen af personer, som er underkastet
frihedsberøvelse af den i grundlovens § 71, stk. 6, omhandlede
art.
Valgt blev:
1 Karina Adsbøl (DF)
2 Liselott Blixt (DF)
3 Jane Heitmann (V)
4 Hans Andersen (V)
5 May-Britt Kattrup (LA)
6 Karen J. Klint (S)
7 Stine Brix (EL)
8 Carolina Magdalene Maier (ALT)
9 Lotte Rod (RV)";Næstformand
30635;title_name;Karina Adsbøl (DF);Formand
30667;title_name;"Karen J. Klint (S)
Valg af 17 medlemmer og 17 stedfortrædere til Det Udenrigspolitiske Nævn.
Valgt blev:
Til medlemmer:
1 Søren Espersen (DF)
2 Kristian Thulesen Dahl (DF)
3 Peter Skaarup (DF)
4 Marie Krarup (DF)
5 Jakob Ellemann-Jensen (V)
6 Michael Aastrup Jensen (V)
7 Marcus Knuth (V)
8 Mette Bock (LA)
9 Naser Khader (KF)
10 Helle Thorning-Schmidt (S)
11 Mette Frederiksen (S)
12 Mette Gjerskov (S)
13 Nick Hækkerup (S)
14 Nikolaj Villumsen (EL)
15 Rasmus Nordqvist (ALT)
16 Morten Østergaard (RV)
17 Holger K. Nielsen (SF)
Til stedfortrædere for:
1-4 a Martin Henriksen (DF)
1-4 b Claus Kvist Hansen (DF)
1-4 c Christian Langballe (DF)
1-4 d Kenneth Kristensen Berth (DF)
5-7 a Kristian Pihl Lorentzen (V)
5-7 b Morten Løkkegaard (V)
5-7 c Peter Juel Jensen (V)

8 Anders Samuelsen (LA)
9 Søren Pape Poulsen (KF)
10-13 a Kirsten Brosbøl (S)
10-13 b Mogens Jensen (S)
10-13 c Nicolai Wammen (S)
10-13 d Sjúrður Skaale (JF)
14 Magni Arge (T)
15 Aleqa Hammond (SIU)
16 Martin Lidegaard (RV)
17 Aaja Chemnitz Larsen (IA)";Næstformand
31699;title_name;Søren Espersen (DF);Formand
31732;title_name;"Nick Hækkerup (S)
Valg af 16 medlemmer og 16 stedfortrædere til Nordisk Råd.
Valgt blev:
Til medlemmer:
1 Jan Erik Messmann (DF)
2 Mikkel Dencker (DF)
3 Henrik Brodersen (DF)
4 Morten Løkkegaard (V)
5 Britt Bager (V)
6 Marcus Knuth (V)
7 Villum Christensen (LA)
8 Naser Khader (KF)
9 Henrik Dam Kristensen (S)
10 Karen J. Klint (S)
11 Karin Gaardsted (S)
12 Mogens Jensen (S)
13 Annette Lind (S)
14 Orla Hav (S)
15 Christian Juhl (EL)
16 Rasmus Nordqvist (ALT)
Til stedfortrædere for:
1 Liselott Blixt (DF)
2 Claus Kvist Hansen (DF)
3 Søren Espersen (DF)
4 Erling Bonnesen (V)
5 Jane Heitmann (V)
6 Kristian Pihl Lorentzen (V)
7 Carsten Bach (LA)
8 Rasmus Jarlov (KF)
9 Lea Wermelin (S)
10 Pernille Schnoor (S)
11 Finn Sørensen (EL)
12 Martin Lidegaard (RV)
13 Aaja Chemnitz Larsen (IA)
14 Magni Arge (T)
15 Aleqa Hammond (SIU)
16 Sjúrður Skaale (JF)";Næstformand
32592;title_name;Henrik Dam Kristensen (S);Formand
32631;title_name;"Morten Løkkegaard (V)
Valg af 9 medlemmer og 9 stedfortrædere til udvalget vedrørende Det Etiske Råd.
Valgt blev:
Til medlemmer:
1 Liselott Blixt (DF)
2 Alex Ahrendtsen (DF)

Onsdag den 7. oktober 2015 (FM )

3 Jane Heitmann (V)
4 Jan E. Jørgensen (V)
5 May-Britt Kattrup (LA)
6 Karen J. Klint (S)
7 Stine Brix (EL)
8 Carolina Magdalene Maier (ALT)
9 Lotte Rod (RV)";Næstformand
33008;title_name;Michael Aastrup Jensen (V);Formand
33048;title_name;"Mogens Jensen (S)

Til stedfortrædere for:
1 Karina Due (DF)
2 Karina Adsbøl (DF)
3 Britt Bager (V)
4 Marcus Knuth (V)
5 Mette Abildgaard (KF)
6 Christian Rabjerg Madsen (S)
7 Daniel Toft Jakobsen (S)
8 Finn Sørensen (EL)
9 Trine Torp (SF)

Til medlemmer:
1 Kenneth Kristensen Berth (DF)
2 Morten Løkkegaard (V)
3 Christian Rabjerg Madsen (S)";Næstformand
33401;title_name;Karen J. Klint (S);Formand
33433;title_name;"Jane Heitmann (V)

11

Valg af 3 medlemmer og 3 stedfortrædere til Den Parlamentariske Forsamling for EU-Middelhavsområdet (UfM-PA).
Valgt blev:

Til stedfortrædere for:
1 Christina Egelund (LA)
2 Rasmus Jarlov (KF)
3 Rasmus Nordqvist (ALT)";Næstformand
33683;title_name;Christian Rabjerg Madsen (S);Formand
33725;title_name;"Morten Løkkegaard (V)

Valg af 6 medlemmer og 6 stedfortrædere til OSCE's Parlamentariske Forsamling.

Valg af 1 medlem fra hver gruppe, der er repræsenteret i Udvalget for Forretningsordenen, til dette udvalgs underudvalg, jævnfør § 59 i Folketingets forretningsorden.

Valgt blev:

Valgt blev:

Til medlemmer:
1 Mikkel Dencker (DF)
2 Pernille Bendixen (DF)
3 Peter Juel Jensen (V)
4 Orla Hav (S)
5 Søren Søndergaard (EL)
6 René Gade (ALT)

1 Peter Skaarup (DF)
2 Søren Gade (V)
3 Simon Emil Ammitzbøll (LA)
4 Søren Pape Poulsen (KF)
5 Henrik Sass Larsen (S)
6 Stine Brix (EL)
7 Josephine Fock (ALT)
8 Morten Østergaard (RV)
9 Jonas Dahl (SF)

Til stedfortrædere for:
1 Villum Christensen (LA)
2 Rasmus Jarlov (KF)
3 Michael Aastrup Jensen (V)
4 Maja Panduro (S)
5 Martin Lidegaard (RV)
6 Jonas Dahl (SF)";Næstformand
34540;title_name;Peter Juel Jensen (V);Formand
34575;title_name;"Orla Hav (S)
Valg af 5 medlemmer og 5 stedfortrædere til Europarådets Parlamentariske Forsamling.
Valgt blev:
Til medlemmer:
1 Martin Henriksen (DF)
2 Tilde Bork (DF)
3 Michael Aastrup Jensen (V)
4 Mogens Jensen (S)
5 Nikolaj Villumsen (EL)
Til stedfortrædere for:
1 Christian Langballe (DF)
2 Christina Egelund (LA)
3 Morten Løkkegaard (V)
4 Rasmus Nordqvist (ALT)
5 Aaja Chemnitz Larsen (IA)";Næstformand
34979;title_name;Søren Gade (V)].;Formand
35006;Time;Meddelelser fra formanden;Kl. 13:07
35060;title_name;":
Så er der ikke mere at foretage i dette møde.
Folketingets næste møde afholdes torsdag den 8. oktober 2015, kl.
10.00.
Jeg henviser til den dagsorden, der fremgår af Folketingets hjemmeside.

Mødet er hævet. (Kl. 13:07).";Pia Kjærsgaard
