split;reason;text;value
7100;title_name;":
Mødet er genoptaget.
Inden vi går over til næste punkt på dagsordenen, har jeg nogle meddelelser.
Medlem af Folketinget Charlotte Dyremose (KF)
har meddelt mig, at hun på grund af graviditet
og fødsel ikke vil kunne give møde i Tinget i
mindst 7 dage, hvorfor hun anmoder om orlov,
jf. Folketingets forretningsordens § 41, stk. 4, fra
og med den 29. november 2007 og om, at stedfortræderen må blive indkaldt.
Medlem af Folketinget Edmund Joensen (SP)
har meddelt mig, at han ikke vil kunne give
møde i Tinget i mindst 7 dage, hvorfor han anmoder om orlov, jf. Folketingets forretningsordens § 41, stk. 3, litra c, fra og med den 4. december 2007 og om, at stedfortræderen må blive indkaldt.
Medlem af Folketinget Mogens Camre (DF) har
meddelt mig, at han har nedlagt sit hverv som
medlem af Folketinget fra og med den 15. november 2007.
Medlemmer af Folketinget Anders Samuelsen
(NY) og Gitte Seeberg (NY) har meddelt mig, at
de ønsker at nedlægge deres mandater i EuropaParlamentet fra og med den 29. november 2007.

Herefter er mandaterne i det nyvalgte Folketing
godkendt.
Inden vi går over til næste sag på dagsordenen,
skal jeg udsætte mødet, således at de medlemmer, der ikke tidligere har været medlemmer af
Folketinget, kan underskrive den i grundloven §
32, stk. 7, nævnte forsikring om at ville holde
grundloven. Denne underskrift gives i Vandrehallen ved montrerne med grundlovene umiddelbart efter udsættelsen af mødet.
Jeg skal her udsætte mødet. Det genoptages i
dag kl. 14.00.
Mødet er udsat. (Kl. 13.04).

Det næste punkt på dagsordenen er:
2) Valg af formand.";Thor Pedersen
8689;Time;;Kl. 14:01
8730;title_name;":
Til posten som formand har alle grupper af Tinget undtagen Enhedslisten og TF indstillet mig.";Thor Pedersen
8835;Time;Afstemning;Kl. 14:01
8887;title_name;":
Der er bedt om afstemning, og der stemmes derfor om flertallets indstilling om, at jeg vælges til
formand.
De, der ønsker at stemme på mig, trykker på
den grønne knap. De, der er imod, trykker på

12

Onsdag den 28. november 2007 (Udvalg)

den røde knap. De, der hverken stemmer for eller imod, trykker på den gule knap. Afstemningen kan starte.
Afstemningen kan slutte.
For stemte: 117 (V, S, DF, SF, KF, RV, NY og IA),
imod stemte: 3 (EL), hverken for eller imod
stemte: 0.
Indstillingen om, at jeg vælges til formand for
Folketinget, er vedtaget.
Jeg vil sige tak til Tingets medlemmer for valg af
formand. Jeg vil gøre, hvad jeg kan for at sikre
alle medlemmer en fair og optimal politisk arbejdsplads i samarbejde med det nyvalgte Præsidium, samtidig med at samarbejdet mellem regering og Folketing kan forløbe på en god måde.
Jeg ser derfor frem til et godt samarbejde med
alle for et godt og dueligt folkestyre. Tak for valget.

Det næste punkt på dagsordenen er:
3) Valg af 4 næstformænd.";Thor Pedersen
9897;Time;;Kl. 14:02
9909;title_name;"Vedrørende valg af næstformænd hedder det i
Folketingets forretningsordens § 3, stk. 1:
»Hver af de i Tinget repræsenterede fire største folketingsgrupper ud over den folketingsgruppe, som formanden måtte tilhøre, udpeger i
rækkefølge efter størrelse blandt sine medlemmer henholdsvis første, anden, tredje og fjerde
næstformand.«
Til første næstformand har Socialdemokratiet udpeget hr. Svend Auken. Til anden næstformand har Dansk Folkeparti udpeget hr. Søren
Espersen. Til henholdsvis tredje og fjerde næstformand har Socialistisk Folkeparti og Det Konservative Folkeparti udpeget hr. Holger K. Nielsen og hr. Helge Adam Møller.

Det næste punkt på dagsordenen er:
4) Valg af 4 tingsekretærer.";Formanden
10616;Time;;Kl. 14:03
10628;title_name;"Til tingsekretærer er i henhold til de indgåede
valgforbund og gruppernes indstilling valgt følgende medlemmer:
1
2
3
4

Jens Vibjerg (V)
Bent Bøgsted (DF)
Karen J. Klint (S)
Pernille Frahm (SF)

Det sidste punkt på dagsordenen er:
5) Valg til stående udvalg m.v.";Formanden
10902;Time;;Kl. 14:04
10914;title_name;"Til disse valg er anmeldt følgende valggrupper:
en gruppe på 94 medlemmer: Venstre, Dansk
Folkeparti, Det Konservative Folkeparti, Ny Alliance og Sambandspartiet:
en gruppe på 84 medlemmer: Socialdemokratiet, Socialistisk Folkeparti, Det Radikale Venstre, Enhedslisten, Tjóðveldisflokkurin (TF), Inuit Ataqatigiit (IA) og Siumut (SIU).
Der foreligger indstilling fra grupperne om
disse navne.
Navnene på de valgte kan findes på Folketingets hjemmeside og i Folketingstidende.
Samtidig er der fra grupperne fremkommet
forslag om valg af formand og næstformand.
Der er kun bragt én i forslag til hver af disse poster, og navnene er optaget i Folketingstidende.
Skulle der inden kl. 12.00 i morgen komme
indsigelse mod et eller flere af valgene af formænd og næstformænd, vil der blive indkaldt
til sættemøde i det pågældende udvalg.
Valg af 16 medlemmer til udvalget for Forretningsordenen.
Valgt blev:
1
2
3
4
5
6

Thor Pedersen (V)
Svend Auken (S)
Søren Espersen (DF)
Holger K. Nielsen (SF)
Helge Adam Møller (KF)
Flemming Damgaard Larsen (V)

Onsdag den 28. november 2007 (Udvalg) '
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21

Jens Vibjerg (V)
Inger Støjberg (V)
Anne-Mette Winther Christiansen (V)
Hans Christian Schmidt (V)
Pia Kjærsgaard (DF)
Kristian Thulesen Dahl (DF)
Tom Behnke (KF)
Malou Aamund (NY)
Carsten Hansen (S)
Henrik Dam Kristensen (S)
Karen J. Klint (S)
Thomas Adelskov (S)
Ole Sohn (SF)
Margrethe Vestager (RV)
Line Barfod (EL)

(Udvalget for Forretningsordenen består af Folketingets Præsidium (nr. 1-5) tillige med 16 valgte medlemmer).";Formanden
12482;title_name;Thor Pedersen (V);Formand
12513;title_name;"Svend Auken (S)
Valg af 17 medlemmer til Udvalget til Valgs
Prøvelse.
Valgt blev:
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17

Karsten Nonbo (V)
Peter Juel Jensen (V)
Per Bisgaard (V)
Hans Christian Thoning (V)
Søren Espersen (DF)
Peter Skaarup (DF)
Per Ørum Jørgensen (KF)
Vivi Kier (KF)
Jørgen Poulsen (NY)
Karen J. Klint (S)
Henrik Dam Kristensen (S)
Klaus Hækkerup (S)
Julie Skovsby (S)
Anne Baastrup (SF)
Pernille Frahm (SF)
Niels Helveg Petersen (RV)
Frank Aaen (EL)";Næstformand
12994;title_name;Karen J. Klint (S);Formand
13026;title_name;"Jørgen Poulsen (NY)

13

Valg af 17 medlemmer og stedfortrædere til Arbej dsmarkedsudvalget.
Valgt blev:
Til medlemmer:
1 Jens Vibjerg (V)
2 Peter Juel Jensen (V)
3 Louise Schack Elholm (V)
4 Sophie Løhde (V)
5 Bent Bøgsted (DF)
6 Colette L. Brix (DF)
7 Knud Kristensen (KF)
8 Charlotte Dyremose (KF)
9 Anders Samuelsen (NY)
10 Thomas Adelskov (S)
11 Anne-Marie Meldgaard (S)
12 Lone Møller (S)
13 Thomas Jensen (S)
14 Eigil Andersen (SF)
15 Karsten Hønge (SF)
16 Morten Østergaard (RV)
17 Line Barfod (EL)
Til stedfortrædere for:
1-4 Erling Bonnesen (V)
Lars Christian Lilleholt (V)
5-6 Kristian Thulesen Dahl (DF)
Mia Falkenberg (DF)
7-8 Mike Legarth (KF)
Tom Behnke (KF)
9 Peter Christensen (V)
10-13 Bjarne Laustsen (S)
Lennart Damsbo-Andersen (S)
14-15 Ole Sohn (SF)
16 Marianne Jelved (RV)
17 Leif Lahn Jensen (S)";Næstformand
13855;title_name;Knud Kristensen (KF);Formand
13889;title_name;"Lone Møller (S)
Valg af 17 medlemmer og stedfortrædere til
Boligudvalget.
Valgt blev:
Til medlemmer:
1 Troels Christensen (V)
2 Louise Schack Elholm (V)
3 Søren Pind (V)
4 Eyvind Vesselbo (V)
5 Michael Aastrup Jensen (V)
6 Anita Knakkergaard (DF)

14
7
8
9
10
11
12
13
14
15
16
17

Onsdag den 28. november 2007 (Udvalg)
Hans Kristian Skibby (DF)
Knud Kristensen (KF)
Vivi Kier (KF)
Sophie Hæstorp Andersen (S)
Bjarne Laustsen (S)
Lennart Damsbo-Andersen (S)
Thomas Jensen (S)
Nanna Westerby Jensen (SF)
Karsten Hønge (SF)
Bente Dahl (RV)
Frank Aaen (EL)

Til stedfortrædere for:
1-5 Karsten Lauritzen (V)
Karen Ellemann (V)
6-7 Henrik Brodersen (DF)
Kim Christiansen (DF)
8-9 Tom Behnke (KF)
Pia Christmas-Møller (KF)
10-13 Rasmus Prehn (S)
René Skau Björnsson (S)
14-15 Flemming Bonne (SF)
Jesper Petersen (SF)
16 Yildiz Akdogan (S)";Næstformand
14733;title_name;Nanna Westerby Jensen (SF);Formand
14773;title_name;"Troels Christensen (V)
Valg af 17 medlemmer og stedfortrædere til
Det Energipolitiske Udvalg.
Valgt blev:
Til medlemmer:
1 Tina Nedergaard (V)
2 Jens Kirk (V)
3 Lars Christian Lilleholt (V)
4 Kristian Pihl Lorentzen (V)
5 Henrik Høegh (V)
6 Hans Christian Thoning (V)
7 Morten Messerschmidt (DF)
8 Tina Petersen (DF)
9 Per Ørum Jørgensen (KF)
10 Mette Gjerskov (S)
11 Ole Vagn Christensen (S)
12 Kim Mortensen (S)
13 Thomas Jensen (S)
14 Anne Grete Holmsgaard (SF)
15 Ida Auken (SF)
16 Johs. Poulsen (RV)
17 Per Clausen (EL)

Til stedfortrædere for:
1-6 Ellen Trane Nørby (V)
Peter Christensen (V)
7-8 Kristian Thulesen Dahl (DF)
Anita Knakkergaard (DF)
9 Henriette Kjær (KF)
10-13 Svend Auken (S)
14-15 Flemming Bonne (SF)
16 Torben Hansen (S)
17 Jesper Petersen (SF)";Næstformand
15551;title_name;Jens Kirk (V);Formand
15578;title_name;"Johs. Poulsen (RV)
Valg af 17 medlemmer og stedfortrædere til Erhvervsudvalget.
Valgt blev:
Til medlemmer:
1 Hans Christian Schmidt (V)
2 Jacob Jensen (V)
3 Rikke Hvilshøj (V)
4 Lars Christian Lilleholt (V)
5 Tina Nedergaard (V)
6 Colette L. Brix (DF)
7 Pia Adelsteen (DF)
8 Mike Legarth (KF)
9 Per Ørum Jørgensen (KF)
10 Orla Hav (S)
11 Ole Hækkerup (S)
12 Henrik Dam Kristensen (S)
13 Karen Hækkerup (S)
14 Karsten Hønge (SF)
15 Flemming Bonne (SF)
16 Morten Helveg Petersen (RV)
17 Frank Aaen (EL)
Til stedfortrædere for:
1-5 Anne-Mette Winther Christiansen (V)
Hans Christian Thoning (V)
6-7 Mikkel Dencker (DF)
Tina Petersen (DF)
8-9 Knud Kristensen (KF)
Malou Aamund (NY)
10-13 Ole Vagn Christensen (S)
Niels Sindal (S)
14-15 Pia Olsen Dyhr (SF)
Steen Gade (SF)
16 Jens Christian Lund (S)
17 Kamal Qureshi (SF)

Onsdag den 28. november 2007 (Udvalg)";Næstformand
16444;title_name;Hans Christian Schmidt (V);Formand
16484;title_name;"Colette L. Brix (DF)
Valg af 17 medlemmer og stedfortrædere til
Europaudvalget.
Valgt blev:
Til medlemmer:
1 Kim Andersen (V)
2 Michael Aastrup Jensen (V)
3 Erling Bonnesen (V)
4 Henrik Høegh (V)
5 Karsten Lauritzen (V)
6 Morten Messerschmidt (DF)
7 Martin Henriksen (DF)
8 Helle Sjelle (KF)
9 Lars Barfoed (KF)
10 Svend Auken (S)
11 Kim Mortensen (S)
12 Yildiz Akdogan (S)
13 Orla Hav (S)
14 Anne Grete Holmsgaard (SF)
15 Karina Lorentzen (SF)
16 Lone Dybkjær (RV)
17 Per Clausen (EL)
Til stedfortrædere for:
1-5 Rikke Hvilshøj (V)
Gitte Seeberg (NY)
6-7 Bent Bøgsted (DF)
Tina Petersen (DF)
8-9 Pia Christmas-Møller (KF)
Mike Legarth (KF)
10-13 Ole Hækkerup (S)
Karen Hækkerup (S)
14-15 Hanne Agersnap (SF)
Jonas Dahl (SF)
16 Bjarne Laustsen (S)
17 Line Barfod (EL)";Næstformand
17261;title_name;Svend Auken (S);Formand
17290;title_name;"Henrik Høegh (V)
Valg af 17 medlemmer til Finansudvalget.
Valgt blev:
1
2
3
4

Inger Støjberg (V)
Flemming Damgaard Larsen (V)
Peter Christensen (V)
Kim Andersen (V)

5
6
7
8
9
10
11
12
13
14
15
16
17

15

Jacob Jensen (V)
Kristian Thulesen Dahl (DF)
Tina Petersen (DF)
Lars Barfoed (KF)
Henriette Kjær (KF)
Morten Bødskov (S)
Klaus Hækkerup (S)
Jens Peter Vernersen (S)
Nick Hækkerup (S)
Ole Sohn (SF)
Jesper Petersen (SF)
Morten Helveg Petersen (RV)
Frank Aaen (EL)";Næstformand
17768;title_name;Kristian Thulesen Dahl (DF);Formand
17809;title_name;"Flemming Damgaard Larsen (V)
Valg af 17 medlemmer og stedfortrædere til
Forsvarsudvalget.
Valgt blev:
Til medlemmer:
1 Hans Christian Thoning (V)
2 Karsten Nonbo (V)
3 Kristian Pihl Lorentzen (V)
4 Gitte Lillelund Bech (V)
5 Søren Pind (V)
6 Ib Poulsen (DF)
7 Søren Krarup (DF)
8 Tom Behnke (KF)
9 Jørgen Poulsen (NY)
10 John Dyrby Paulsen (S)
11 Jens Christian Lund (S)
12 Poul Andersen (S)
13 Julie Rademacher (S)
14 Holger K. Nielsen (SF)
15 Pernille Frahm (SF)
16 Morten Helveg Petersen (RV)
17 Frank Aaen (EL)
Til stedfortrædere for:
1-5 Peter Juel Jensen (V)
Hans Christian Schmidt (V)
6-7 Hans Kristian Skibby (DF)
Peter Skaarup (DF)
8 Pia Christmas-Møller (KF)
9 Helge Adam Møller (KF)
10-13 Bjarne Laustsen (S)
Christine Antorini (S)
14-15 Jonas Dahl (SF)
16 Høgni Hoydal (TF)

16

Onsdag den 28. november 2007 (Udvalg)";Næstformand
18649;title_name;Hans Christian Thoning (V);Formand
18689;title_name;"Poul Andersen (S)
Valg af 17 medlemmer til Indfødsretsudvalget.
Valgt blev:
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17

Karsten Nonbo (V)
Per Bisgaard (V)
Sophie Løhde (V)
Gitte Lillelund Bech (V)
Peter Juel Jensen (V)
Louise Schack Elholm (V)
Søren Krarup (DF)
Jesper Langballe (DF)
Tom Behnke (KF)
Henrik Dam Kristensen (S)
Sophie Hæstorp Andersen (S)
Lennart Damsbo-Andersen (S)
Anne-Marie Meldgaard (S)
Astrid Krag (SF)
Anne Baastrup (SF)
Simon Emil Ammitzbøll (RV)
Johanne Schmidt-Nielsen (EL)";Næstformand
19197;title_name;Tom Behnke (KF);Formand
19226;title_name;"Søren Krarup (DF)
Valg af 17 medlemmer og stedfortrædere til
Kirkeudvalget.
Valgt blev:
Til medlemmer:
1 Flemming Damgaard Larsen (V)
2 Britta Schall Holberg (V)
3 Jens Kirk (V)
4 Per Bisgaard (V)
5 Jesper Langballe (DF)
6 Søren Krarup (DF)
7 Charlotte Dyremose (KF)
8 Per Ørum Jørgensen (KF)
9 Naser Khader (NY)
10 Karen J. Klint (S)
11 Sophie Hæstorp Andersen (S)
12 Benny Engelbrecht (S)
13 Leif Lahn Jensen (S)
14 Pernille Vigsø Bagge (SF)
15 Anne Baastrup (SF)
16 Bente Dahl (RV)
17 Johanne Schmidt-Nielsen (EL)

Til stedfortrædere for:
1-4 Lars Christian Lilleholt (V)
Søren Pind (V)
5-6 Mia Falkenberg (DF)
Karin Nødgaard (DF)
7-8 Tom Behnke (KF)
Vivi Kier (KF)
9 Eyvind Vesselbo (V)
10-13 Ole Hækkerup (S)
Flemming Møller Mortensen (S)
14-15 Eigil Andersen (SF)
Ole Sohn (SF)
16 Magnus Heunicke (S)";Næstformand
20042;title_name;Britta Schall Holberg (V);Formand
20081;title_name;"Pernille Vigsø Bagge (SF)
Valg af 17 medlemmer og stedfortrædere til
Kommunaludvalget.
Valgt blev:
Til medlemmer:
1 Erling Bonnesen (V)
2 Britta Schall Holberg (V)
3 Jens Vibjerg (V)
4 Hans Christian Thoning (V)
5 Per Bisgaard (V)
6 Hans Kristian Skibby (DF)
7 Henrik Brodersen (DF)
8 Mike Legarth (KF)
9 Lars Barfoed (KF)
10 Rasmus Prehn (S)
11 Lene Hansen (S)
12 Lise von Seelen (S)
13 Lennart Damsbo-Andersen (S)
14 Flemming Bonne (SF)
15 Karl H. Bornhøft (SF)
16 Johs. Poulsen (RV)
17 Line Barfod (EL)
Til stedfortrædere for:
1-5 Tina Nedergaard (V)
Birgitte Josefsen (V)
6-7 Ib Poulsen (DF)
Mikkel Dencker (DF)
8-9 Colette L. Brix (DF)
Knud Kristensen (KF)
10-13 Julie Skovsby (S)
Nick Hækkerup (S)
14-15 Kristen Touborg (SF)
Anne Baastrup (SF)

(3)
Onsdag den 28. november 2007 (Udvalg)
16 Thomas Jensen (S)
17 Magnus Heunicke (S)";Næstformand
20928;title_name;Hans Kristian Skibby (DF);Formand
20967;title_name;"Mike Legarth (KF)
Valg af 17 medlemmer og stedfortrædere til
Kulturudvalget.
Valgt blev:
Til medlemmer:
1 Hans Christian Schmidt (V)
2 Troels Christensen (V)
3 Ellen Trane Nørby (V)
4 Flemming Damgaard Larsen (V)
5 Preben Rudiengaard (V)
6 Karin Nødgaard (DF)
7 Pia Kjærsgaard (DF)
8 Henriette Kjær (KF)
9 Per Ørum Jørgensen (KF)
10 Mogens Jensen (S)
11 Lise von Seelen (S)
12 Leif Lahn Jensen (S)
13 Yildiz Akdogan (S)
14 Pernille Frahm (SF)
15 Holger K. Nielsen (SF)
16 Simon Emil Ammitzbøll (RV)
17 Per Clausen (EL)
Til stedfortrædere for:
1-5 Eyvind Vesselbo (V)
Britta Schall Holberg (V)
6-7 Marlene Harpsøe (DF)
Peter Skaarup (DF)
8-9 Tom Behnke (KF)
Malou Aamund (NY)
10-13 Flemming Møller Mortensen (S)
Rasmus Prehn (S)
14-15 Ida Auken (SF)
Ole Sohn (SF)
16 Orla Hav (S)
17 Karl H. Bornhøft (SF)";Næstformand
21780;title_name;Karin Nødgaard (DF);Formand
21813;title_name;"Preben Rudiengaard (V)

Valg af 17 medlemmer og stedfortrædere til
Miljø-og Planlægningsudvalget.
Valgt blev:
Til medlemmer:
1 Peter Juel Jensen (V)
2 Eyvind Vesselbo (V)
3 Erling Bonnesen (V)
4 Birgitte Josefsen (V)
5 Jørn Dohrmann (DF)
6 Liselott Blixt (DF)
7 Per Ørum Jørgensen (KF)
8 Knud Kristensen (KF)
9 Edmund Joensen (SP)
10 Torben Hansen (S)
11 Mette Gjerskov (S)
12 Flemming Møller Mortensen (S)
13 Ida Auken (SF)
14 Steen Gade (SF)
15 Johs. Poulsen (RV)
16 Per Clausen (EL)
17 Juliane Henningsen (IA)
Til stedfortrædere for:
1-4 Hans Christian Thoning (V)
5-6 Ib Poulsen (DF)
Tina Petersen (DF)
7-8 Helle Sjelle (KF)
Gitte Seeberg (NY)
9 Henrik Høegh (V)
10-12 Ole. Vagn Christensen (S)
Benny Engelbrecht (S)
13-14 Pia Olsen Dyhr (SF)
Jonas Dahl (SF)
15 Bente Dahl (RV)
16 Ole Hækkerup (S)
17 Anne Grete Holmsgaard (SF)";Næstformand
22654;title_name;Steen Gade (SF);Formand
22683;title_name;"Peter Juel'Jensen (V)
Valg af 17 medlemmer og stedfortrædere til
Det Politisk-Økonomiske Udvalg.
Valgt blev:
Til medlemmer:
1 Torsten Schack Pedersen (V)
2 Inger Støjberg (V)
3 Birgitte Josefsen (V)
4 Jens Vibjerg (V)
5 Pia Adelsteen (DF)

17

18
6
7
8
9
10
11
12
13
14
15
16
17

Onsdag den 28. november 2007 (Udvalg)
Kim Christiansen (DF)
Helle Sjelle (KF)
Anders Samuelsen (NY)
Edmund Joensen (SP)
René Skau Björnsson (S)
Anne-Marie Meldgaard (S)
Helle Thorning-Schmidt (S)
Julie Rademacher (S)
Ole Sohn (SF)
Lone Dybkjær (RV)
Frank Aaen (EL)
Høgni Hoydal (TF)

Til stedfortrædere for:
1-4 Ellen Trane Nørby (V)
Karsten Lauritzen (V)
5-6 Henrik Brodersen (DF)
Anita Christensen (DF)
7 harlotte Dyremose (KF)
8 Hans Christian Schmidt (V)
9 Hans Christian Thoning (V)
10-13 Karen Hækkerup (S)
Jeppe Kofod (S)
14 Pernille Vigsø Bagge (SF)
15 Morten Bødskov (S)
16 Jesper Petersen (SF)";Næstformand
23577;title_name;Frank Aaen (EL);Formand
