row_names,theta,se,Title,id,Samling,Nr,Titel,Dato,speaker_id,Date,Year,Parti,Period,n_words,month_year_id
Kim Andersen,0,0.7071067811865476,Kim Andersen,20131_M6_referat,20131,6,"Referat af møde 6 den 10. oktober, 2013 kl. 10.00",10-10-2013,142385,2013-10-10T16:04:00Z,2013,Venstre,2011-2015,111,2013_10
Kim Christiansen,0,0.5345224838248488,Kim Christiansen,20131_M11_referat,20131,11,"Referat af møde 11 den 31. oktober, 2013 kl. 10.00",31-10-2013,143266,2013-10-31T11:26:00Z,2013,Dansk Folkeparti,2011-2015,307,2013_10
Kristen Touborg,-0.815820834213882,0.493657962862636,Kristen Touborg,20131_M9_referat,20131,9,"Referat af møde 9 den 24. oktober, 2013 kl. 10.00",24-10-2013,142961,2013-10-24T13:27:00Z,2013,Socialistisk Folkeparti,2011-2015,642,2013_10
Kristian Jensen,0,0.5773502691896257,Kristian Jensen,20131_M3_referat,20131,3,"Referat af møde 3 den 3. oktober, 2013 kl. 10.00",03-10-2013,140420,2013-10-03T11:42:00Z,2013,Venstre,2011-2015,122,2013_10
Kristian Pihl Lorentzen,0,0.44721359549995793,Kristian Pihl Lorentzen,20131_M11_referat,20131,11,"Referat af møde 11 den 31. oktober, 2013 kl. 10.00",31-10-2013,143192,2013-10-31T10:33:00Z,2013,Venstre,2011-2015,95,2013_10
Kristian Thulesen Dahl,0,0.2208630521496931,Kristian Thulesen Dahl,20131_M3_referat,20131,3,"Referat af møde 3 den 3. oktober, 2013 kl. 10.00",03-10-2013,140365,2013-10-03T11:14:00Z,2013,Dansk Folkeparti,2011-2015,165,2013_10
Lars Barfoed,0,0.16666666666666666,Lars Barfoed,20131_M3_referat,20131,3,"Referat af møde 3 den 3. oktober, 2013 kl. 10.00",03-10-2013,140924,2013-10-03T17:29:00Z,2013,Det Konservative Folkeparti,2011-2015,1630,2013_10
Lars Dohn,-0.11059137331211544,0.3893306689920808,Lars Dohn,20131_M7_referat,20131,7,"Referat af møde 7 den 22. oktober, 2013 kl. 13.00",22-10-2013,142691,2013-10-22T15:39:00Z,2013,Enhedslisten,2011-2015,57,2013_10
Lars Løkke Rasmussen,0,0.4264014327112209,Lars Løkke Rasmussen,20131_M3_referat,20131,3,"Referat af møde 3 den 3. oktober, 2013 kl. 10.00",03-10-2013,141123,2013-10-03T21:14:00Z,2013,Venstre,2011-2015,215,2013_10
Leif Mikkelsen,0.0797615412400859,0.3743791937806212,Leif Mikkelsen,20131_M10_referat,20131,10,"Referat af møde 10 den 25. oktober, 2013 kl. 10.00",25-10-2013,143073,2013-10-25T10:18:00Z,2013,Liberal Alliance,2011-2015,206,2013_10
Lene Espersen,0.03716283462152874,0.06912331473923629,Lene Espersen,20131_M7_referat,20131,7,"Referat af møde 7 den 22. oktober, 2013 kl. 13.00",22-10-2013,142485,2013-10-22T13:41:00Z,2013,Det Konservative Folkeparti,2011-2015,411,2013_10
Lennart Damsbo-Andersen,0,0.408248290463863,Lennart Damsbo-Andersen,20131_M6_referat,20131,6,"Referat af møde 6 den 10. oktober, 2013 kl. 10.00",10-10-2013,142037,2013-10-10T10:40:00Z,2013,Socialdemokratiet,2011-2015,76,2013_10
Lisbeth Bech Poulsen,0.138483951885977,0.08618246040208892,Lisbeth Bech Poulsen,20131_M7_referat,20131,7,"Referat af møde 7 den 22. oktober, 2013 kl. 13.00",22-10-2013,142471,2013-10-22T13:33:00Z,2013,Socialistisk Folkeparti,2011-2015,288,2013_10
Liselott Blixt,0,0.5773502691896257,Liselott Blixt,20131_M3_referat,20131,3,"Referat af møde 3 den 3. oktober, 2013 kl. 10.00",03-10-2013,140444,2013-10-03T11:52:00Z,2013,Dansk Folkeparti,2011-2015,386,2013_10
Liv Holm Andersen,0.3287558105403653,0.34286693708273785,Liv Holm Andersen,20131_M10_referat,20131,10,"Referat af møde 10 den 25. oktober, 2013 kl. 10.00",25-10-2013,143067,2013-10-25T10:10:00Z,2013,Radikale Venstre,2011-2015,276,2013_10
Lotte Rod,0.10721146420481753,0.13204514159216887,Lotte Rod,20131_M7_referat,20131,7,"Referat af møde 7 den 22. oktober, 2013 kl. 13.00",22-10-2013,142556,2013-10-22T14:20:00Z,2013,Radikale Venstre,2011-2015,211,2013_10
Louise Schack Elholm,0,0.5773502691896257,Louise Schack Elholm,20131_M3_referat,20131,3,"Referat af møde 3 den 3. oktober, 2013 kl. 10.00",03-10-2013,141193,2013-10-03T21:46:00Z,2013,Venstre,2011-2015,94,2013_10
Mads Rørvig,0,0.7071067811865476,Mads Rørvig,20131_M3_referat,20131,3,"Referat af møde 3 den 3. oktober, 2013 kl. 10.00",03-10-2013,140692,2013-10-03T15:28:00Z,2013,Venstre,2011-2015,76,2013_10
Magnus Heunicke,0,0.23249527748763857,Magnus Heunicke,20131_M3_referat,20131,3,"Referat af møde 3 den 3. oktober, 2013 kl. 10.00",03-10-2013,140391,2013-10-03T11:28:00Z,2013,Socialdemokratiet,2011-2015,85,2013_10
Maja Panduro,0,0.7071067811865476,Maja Panduro,20131_M3_referat,20131,3,"Referat af møde 3 den 3. oktober, 2013 kl. 10.00",03-10-2013,140352,2013-10-03T10:58:00Z,2013,Socialdemokratiet,2011-2015,114,2013_10
Marie Krarup,0.04549264107795952,0.38414091564807656,Marie Krarup,20131_M7_referat,20131,7,"Referat af møde 7 den 22. oktober, 2013 kl. 13.00",22-10-2013,142550,2013-10-22T14:12:00Z,2013,Dansk Folkeparti,2011-2015,315,2013_10
Martin Henriksen,0.43240983803592115,0.11179020126809272,Martin Henriksen,20131_M6_referat,20131,6,"Referat af møde 6 den 10. oktober, 2013 kl. 10.00",10-10-2013,142097,2013-10-10T11:19:00Z,2013,Dansk Folkeparti,2011-2015,126,2013_10
Merete Dea Larsen,0.48174411164160813,0.32528528441300936,Merete Dea Larsen,20131_M9_referat,20131,9,"Referat af møde 9 den 24. oktober, 2013 kl. 10.00",24-10-2013,142945,2013-10-24T11:42:00Z,2013,Venstre,2011-2015,311,2013_10
Merete Riisager,0.28299517946257874,0.11556646248805505,Merete Riisager,20131_M7_referat,20131,7,"Referat af møde 7 den 22. oktober, 2013 kl. 13.00",22-10-2013,142516,2013-10-22T13:59:00Z,2013,Liberal Alliance,2011-2015,115,2013_10
Mette Bock,0,0.2672612419124244,Mette Bock,20131_M3_referat,20131,3,"Referat af møde 3 den 3. oktober, 2013 kl. 10.00",03-10-2013,140419,2013-10-03T11:41:00Z,2013,Liberal Alliance,2011-2015,117,2013_10
Mette Frederiksen,0,0.816496580927726,Mette Frederiksen,20131_M4_referat,20131,4,"Referat af møde 4 den 8. oktober, 2013 kl. 13.00",08-10-2013,141420,2013-10-08T14:14:00Z,2013,Socialdemokratiet,2011-2015,283,2013_10
Mette Hjermind Dencker,-0.48205855031809564,0.6312828816165403,Mette Hjermind Dencker,20131_M10_referat,20131,10,"Referat af møde 10 den 25. oktober, 2013 kl. 10.00",25-10-2013,143130,2013-10-25T11:20:00Z,2013,Dansk Folkeparti,2011-2015,616,2013_10
Mette Reissmann,0,0.4714045207910317,Mette Reissmann,20131_M6_referat,20131,6,"Referat af møde 6 den 10. oktober, 2013 kl. 10.00",10-10-2013,142293,2013-10-10T14:47:00Z,2013,Socialdemokratiet,2011-2015,735,2013_10
Michael Aastrup Jensen,0,0.24253562503633297,Michael Aastrup Jensen,20131_M4_referat,20131,4,"Referat af møde 4 den 8. oktober, 2013 kl. 13.00",08-10-2013,141473,2013-10-08T14:50:00Z,2013,Venstre,2011-2015,93,2013_10
Mike Legarth,-0.004178449097991864,0.4257900830759694,Mike Legarth,20131_M3_referat,20131,3,"Referat af møde 3 den 3. oktober, 2013 kl. 10.00",03-10-2013,140758,2013-10-03T15:59:00Z,2013,Det Konservative Folkeparti,2011-2015,144,2013_10
Mikkel Dencker,-0.5405763758509444,0.219648731507864,Mikkel Dencker,20131_M6_referat,20131,6,"Referat af møde 6 den 10. oktober, 2013 kl. 10.00",10-10-2013,142436,2013-10-10T16:52:00Z,2013,Dansk Folkeparti,2011-2015,75,2013_10
Mogens Jensen,0,0.21566554640687682,Mogens Jensen,20131_M4_referat,20131,4,"Referat af møde 4 den 8. oktober, 2013 kl. 13.00",08-10-2013,141720,2013-10-08T17:20:00Z,2013,Socialdemokratiet,2011-2015,80,2013_10
Morten Bødskov,0.3486446884131319,0.11887692743683508,Morten Bødskov,20131_M5_referat,20131,5,"Referat af møde 5 den 9. oktober, 2013 kl. 13.00",09-10-2013,141975,2013-10-09T13:46:00Z,2013,Socialdemokratiet,2011-2015,178,2013_10
Morten Marinus,0,0.3535533905932738,Morten Marinus,20131_M4_referat,20131,4,"Referat af møde 4 den 8. oktober, 2013 kl. 13.00",08-10-2013,141730,2013-10-08T17:24:00Z,2013,Venstre,2011-2015,717,2013_10
Nadeem Farooq,0,0.7071067811865476,Nadeem Farooq,20131_M3_referat,20131,3,"Referat af møde 3 den 3. oktober, 2013 kl. 10.00",03-10-2013,140920,2013-10-03T17:27:00Z,2013,Radikale Venstre,2011-2015,68,2013_10
Nicolai Wammen,-0.5821021427246386,0.24226958029995302,Nicolai Wammen,20131_M9_referat,20131,9,"Referat af møde 9 den 24. oktober, 2013 kl. 10.00",24-10-2013,143049,2013-10-24T15:54:00Z,2013,Socialdemokratiet,2011-2015,130,2013_10
Ole Birk Olesen,-0.2826598003165294,0.15402491469009233,Ole Birk Olesen,20131_M7_referat,20131,7,"Referat af møde 7 den 22. oktober, 2013 kl. 13.00",22-10-2013,142763,2013-10-22T16:39:00Z,2013,Liberal Alliance,2011-2015,110,2013_10
Ole Hækkerup,0.4746412117430341,0.21518174796588901,Ole Hækkerup,20131_M10_referat,20131,10,"Referat af møde 10 den 25. oktober, 2013 kl. 10.00",25-10-2013,143063,2013-10-25T10:04:00Z,2013,Socialdemokratiet,2011-2015,432,2013_10
Ole Sohn,0,0.44721359549995793,Ole Sohn,20131_M4_referat,20131,4,"Referat af møde 4 den 8. oktober, 2013 kl. 13.00",08-10-2013,141570,2013-10-08T15:44:00Z,2013,Socialistisk Folkeparti,2011-2015,332,2013_10
Per Clausen,0,0.3535533905932738,Per Clausen,20131_M11_referat,20131,11,"Referat af møde 11 den 31. oktober, 2013 kl. 10.00",31-10-2013,143512,2013-10-31T16:06:00Z,2013,Enhedslisten,2011-2015,127,2013_10
Per Stig Møller,-0.4346018813525824,0.24948362537796193,Per Stig Møller,20131_M9_referat,20131,9,"Referat af møde 9 den 24. oktober, 2013 kl. 10.00",24-10-2013,142967,2013-10-24T13:50:00Z,2013,Det Konservative Folkeparti,2011-2015,1000,2013_10
Pernille Rosenkrantz-Theil,0.13863582749554837,0.5594651474956909,Pernille Rosenkrantz-Theil,20131_M7_referat,20131,7,"Referat af møde 7 den 22. oktober, 2013 kl. 13.00",22-10-2013,142450,2013-10-22T13:05:00Z,2013,Socialdemokratiet,2011-2015,475,2013_10
Pernille Skipper,0.3313473888677674,0.25413913575546904,Pernille Skipper,20131_M3_referat,20131,3,"Referat af møde 3 den 3. oktober, 2013 kl. 10.00",03-10-2013,141325,2013-10-03T22:49:00Z,2013,Enhedslisten,2011-2015,103,2013_10
Pernille Vigsø Bagge,-0.3215027394329283,0.4528052455774383,Pernille Vigsø Bagge,20131_M10_referat,20131,10,"Referat af møde 10 den 25. oktober, 2013 kl. 10.00",25-10-2013,143117,2013-10-25T11:04:00Z,2013,Socialistisk Folkeparti,2011-2015,349,2013_10
Peter Juel Jensen,0.17461088612906941,0.07504324894414728,Peter Juel Jensen,20131_M7_referat,20131,7,"Referat af møde 7 den 22. oktober, 2013 kl. 13.00",22-10-2013,142502,2013-10-22T13:55:00Z,2013,Venstre,2011-2015,83,2013_10
Peter Skaarup,0.05605438730567266,0.17049205308913973,Peter Skaarup,20131_M5_referat,20131,5,"Referat af møde 5 den 9. oktober, 2013 kl. 13.00",09-10-2013,141954,2013-10-09T13:34:00Z,2013,Dansk Folkeparti,2011-2015,223,2013_10
Pia Adelsteen,-0.07431141931948748,0.16881160892280178,Adelsteen,20131_M4_referat,20131,4,"Referat af møde 4 den 8. oktober, 2013 kl. 13.00",08-10-2013,141660,2013-10-08T16:31:00Z,2013,Dansk Folkeparti,2011-2015,86,2013_10
Pia Kjærsgaard,-0.5953924819311118,0.14944553616933756,Pia Kjærsgaard,20131_M3_referat,20131,3,"Referat af møde 3 den 3. oktober, 2013 kl. 10.00",03-10-2013,140805,2013-10-03T16:32:00Z,2013,Dansk Folkeparti,2011-2015,229,2013_10
Preben Bang Henriksen,0.21122300205146294,0.1301966750943127,Preben Bang Henriksen,20131_M3_referat,20131,3,"Referat af møde 3 den 3. oktober, 2013 kl. 10.00",03-10-2013,140792,2013-10-03T16:26:00Z,2013,Venstre,2011-2015,103,2013_10
Rasmus Helveg Petersen,-0.1453956098723265,0.4853491279363938,Rasmus Helveg Petersen,20131_M3_referat,20131,3,"Referat af møde 3 den 3. oktober, 2013 kl. 10.00",03-10-2013,140286,2013-10-03T10:29:00Z,2013,Radikale Venstre,2011-2015,64,2013_10
Rasmus Prehn,0,0.5345224838248488,Rasmus Prehn,20131_M11_referat,20131,11,"Referat af møde 11 den 31. oktober, 2013 kl. 10.00",31-10-2013,143151,2013-10-31T10:05:00Z,2013,Socialdemokratiet,2011-2015,542,2013_10
René Christensen,0,0.5345224838248488,René Christensen,20131_M3_referat,20131,3,"Referat af møde 3 den 3. oktober, 2013 kl. 10.00",03-10-2013,140639,2013-10-03T14:55:00Z,2013,Dansk Folkeparti,2011-2015,124,2013_10
Rosa Lund,0.189651481390647,0.09000204423094413,Rosa Lund,20131_M3_referat,20131,3,"Referat af møde 3 den 3. oktober, 2013 kl. 10.00",03-10-2013,140576,2013-10-03T14:22:00Z,2013,Enhedslisten,2011-2015,235,2013_10
Simon Emil Ammitzbøll,0.19952241273743757,0.06574879895657548,Simon Emil Ammitzbøll,20131_M11_referat,20131,11,"Referat af møde 11 den 31. oktober, 2013 kl. 10.00",31-10-2013,143218,2013-10-31T10:49:00Z,2013,Liberal Alliance,2011-2015,258,2013_10
Sofie Carsten Nielsen,0,0.23249527748763857,Sofie Carsten Nielsen,20131_M3_referat,20131,3,"Referat af møde 3 den 3. oktober, 2013 kl. 10.00",03-10-2013,140324,2013-10-03T10:45:00Z,2013,Radikale Venstre,2011-2015,121,2013_10
