row_names,theta,se,Title,id,Samling,Nr,Titel,Dato,speaker_id,Date,Year,Parti,Period,n_words,month_year_id
Bjarne Corydon,0.5499901472452288,0.6879138786319866,Bjarne Corydon,20141_M45_referat,20141,45,"Referat af møde 45 den 21. januar, 2015 kl. 13.00",21-01-2015,180781,2015-01-21T15:12:00Z,2015,Socialdemokratiet,2011-2015,409,2015_1
Brian Mikkelsen,0.20897763063253494,0.18592619375527553,Brian Mikkelsen,20141_M41_referat,20141,41,"Referat af møde 41 den 14. januar, 2015 kl. 13.00",14-01-2015,179590,2015-01-14T13:51:00Z,2015,Det Konservative Folkeparti,2011-2015,191,2015_1
Bruno Jerup,0.03167652338584994,0.7625446614952014,Bruno Jerup,20141_M48_referat,20141,48,"Referat af møde 48 den 27. januar, 2015 kl. 13.00",27-01-2015,181490,2015-01-27T13:49:00Z,2015,Enhedslisten,2011-2015,177,2015_1
Camilla Hersom,-0.153420446621095,0.28514876996169497,Camilla Hersom,20141_M48_referat,20141,48,"Referat af møde 48 den 27. januar, 2015 kl. 13.00",27-01-2015,181487,2015-01-27T13:48:00Z,2015,Radikale Venstre,2011-2015,55,2015_1
Charlotte Dyremose,-0.8035891089588313,0.15544961966514356,Charlotte Dyremose,20141_M42_referat,20141,42,"Referat af møde 42 den 15. januar, 2015 kl. 10.00",15-01-2015,179776,2015-01-15T10:35:00Z,2015,Det Konservative Folkeparti,2011-2015,928,2015_1
Christian Juhl,-0.629351504762458,0.2386603537625793,Christian Juhl,20141_M42_referat,20141,42,"Referat af møde 42 den 15. januar, 2015 kl. 10.00",15-01-2015,179750,2015-01-15T10:11:00Z,2015,Enhedslisten,2011-2015,98,2015_1
Christian Langballe,-0.004734582625285401,0.24462969414004074,Christian Langballe,20141_M44_referat,20141,44,"Referat af møde 44 den 20. januar, 2015 kl. 13.00",20-01-2015,180628,2015-01-20T16:33:00Z,2015,Dansk Folkeparti,2011-2015,355,2015_1
Christine Antorini,1.1627073586870702,0.9319737823489064,Christine Antorini,20141_M45_referat,20141,45,"Referat af møde 45 den 21. januar, 2015 kl. 13.00",21-01-2015,180906,2015-01-21T16:21:00Z,2015,Socialdemokratiet,2011-2015,336,2015_1
Dan Jørgensen,0.9788401380508023,1.2700240196190018,Dan Jørgensen,20141_M42_referat,20141,42,"Referat af møde 42 den 15. januar, 2015 kl. 10.00",15-01-2015,179744,2015-01-15T10:00:00Z,2015,Socialdemokratiet,2011-2015,144,2015_1
Dennis Flydtkjær,-0.31430449426240287,0.5510996229053292,Dennis Flydtkjær,20141_M43_referat,20141,43,"Referat af møde 43 den 16. januar, 2015 kl. 10.00",16-01-2015,180375,2015-01-16T12:50:00Z,2015,Dansk Folkeparti,2011-2015,290,2015_1
Eigil Andersen,-0.8967612564884915,0.16289533681889745,Eigil Andersen,20141_M42_referat,20141,42,"Referat af møde 42 den 15. januar, 2015 kl. 10.00",15-01-2015,179768,2015-01-15T10:23:00Z,2015,Socialistisk Folkeparti,2011-2015,478,2015_1
Erling Bonnesen,0.8232187706941031,0.28647643513968335,Erling Bonnesen,20141_M48_referat,20141,48,"Referat af møde 48 den 27. januar, 2015 kl. 13.00",27-01-2015,181741,2015-01-27T16:39:00Z,2015,Venstre,2011-2015,737,2015_1
Esben Lunde Larsen,0.16123838403856283,0.7227669281048735,Esben Lunde Larsen,20141_M42_referat,20141,42,"Referat af møde 42 den 15. januar, 2015 kl. 10.00",15-01-2015,179928,2015-01-15T13:44:00Z,2015,Venstre,2011-2015,181,2015_1
Fatma Øktem,-0.018828605792047898,0.5514911211995217,Fatma Øktem,20141_M49_referat,20141,49,"Referat af møde 49 den 28. januar, 2015 kl. 13.00",28-01-2015,182014,2015-01-28T14:16:00Z,2015,Venstre,2011-2015,60,2015_1
Finn Sørensen,-0.6957043681542461,0.14658312218465608,Finn Sørensen,20141_M42_referat,20141,42,"Referat af møde 42 den 15. januar, 2015 kl. 10.00",15-01-2015,179810,2015-01-15T10:58:00Z,2015,Enhedslisten,2011-2015,238,2015_1
Flemming Damgaard Larsen,0.46014522610304,0.21914810921680317,Flemming Damgaard Larsen,20141_M41_referat,20141,41,"Referat af møde 41 den 14. januar, 2015 kl. 13.00",14-01-2015,179688,2015-01-14T15:12:00Z,2015,Venstre,2011-2015,103,2015_1
Flemming Møller Mortensen,0.1924270375837742,0.1989687289419294,Flemming Møller Mortensen,20141_M42_referat,20141,42,"Referat af møde 42 den 15. januar, 2015 kl. 10.00",15-01-2015,179946,2015-01-15T14:10:00Z,2015,Socialdemokratiet,2011-2015,289,2015_1
Frank Aaen,-0.3251268313256398,0.10777237939079358,Frank Aaen,20141_M43_referat,20141,43,"Referat af møde 43 den 16. januar, 2015 kl. 10.00",16-01-2015,180365,2015-01-16T12:44:00Z,2015,Enhedslisten,2011-2015,145,2015_1
Hans Andersen,-0.9620558125176748,0.2649275140652123,Hans Andersen,20141_M42_referat,20141,42,"Referat af møde 42 den 15. januar, 2015 kl. 10.00",15-01-2015,179746,2015-01-15T10:03:00Z,2015,Venstre,2011-2015,412,2015_1
Hans Christian Schmidt,0.21967395075763146,0.6776516095989038,Hans Christian Schmidt,20141_M48_referat,20141,48,"Referat af møde 48 den 27. januar, 2015 kl. 13.00",27-01-2015,181805,2015-01-27T17:54:00Z,2015,Venstre,2011-2015,117,2015_1
Hans Kristian Skibby,0.3520507372297731,0.16079323075746146,Hans Kristian Skibby,20141_M44_referat,20141,44,"Referat af møde 44 den 20. januar, 2015 kl. 13.00",20-01-2015,180423,2015-01-20T13:18:00Z,2015,Dansk Folkeparti,2011-2015,250,2015_1
Helle Thorning-Schmidt,-0.30234256605329,0.16684016201146384,Helle Thorning-Schmidt,20141_M40_referat,20141,40,"Referat af møde 40 den 13. januar, 2015 kl. 13.00",13-01-2015,179356,2015-01-13T13:00:00Z,2015,Socialdemokratiet,2011-2015,563,2015_1
Henrik Dam Kristensen,-0.422708973102638,0.13003907372962928,Henrik Dam Kristensen,20141_M41_referat,20141,41,"Referat af møde 41 den 14. januar, 2015 kl. 13.00",14-01-2015,179542,2015-01-14T13:03:00Z,2015,Socialdemokratiet,2011-2015,77,2015_1
Henrik Høegh,-0.11553566267972389,0.314350215777213,Henrik Høegh,20141_M42_referat,20141,42,"Referat af møde 42 den 15. januar, 2015 kl. 10.00",15-01-2015,179970,2015-01-15T14:24:00Z,2015,Venstre,2011-2015,145,2015_1
Ib Poulsen,0,0.816496580927726,Ib Poulsen,20141_M47_referat,20141,47,"Referat af møde 47 den 23. januar, 2015 kl. 10.00",23-01-2015,181344,2015-01-23T12:08:00Z,2015,Dansk Folkeparti,2011-2015,415,2015_1
Ida Auken,0.17168197072003297,0.2833721760301655,Ida Auken,20141_M48_referat,20141,48,"Referat af møde 48 den 27. januar, 2015 kl. 13.00",27-01-2015,181755,2015-01-27T16:53:00Z,2015,Radikale Venstre,2011-2015,851,2015_1
Inger Støjberg,-0.5677800731251003,0.30108365419897215,Inger Støjberg,20141_M48_referat,20141,48,"Referat af møde 48 den 27. januar, 2015 kl. 13.00",27-01-2015,181498,2015-01-27T13:53:00Z,2015,Venstre,2011-2015,744,2015_1
Jacob Jensen,-0.0693990459167131,0.43251655500853325,Jacob Jensen,20141_M49_referat,20141,49,"Referat af møde 49 den 28. januar, 2015 kl. 13.00",28-01-2015,181926,2015-01-28T13:17:00Z,2015,Venstre,2011-2015,104,2015_1
Jan Johansen,-1.0851680207663699,0.30400389512007037,Jan Johansen,20141_M42_referat,20141,42,"Referat af møde 42 den 15. januar, 2015 kl. 10.00",15-01-2015,180056,2015-01-15T16:27:00Z,2015,Socialdemokratiet,2011-2015,454,2015_1
Jane Heitmann,-1.1755053545359129,0.6645049247692605,Jane Heitmann,20141_M41_referat,20141,41,"Referat af møde 41 den 14. januar, 2015 kl. 13.00",14-01-2015,179679,2015-01-14T15:00:00Z,2015,Venstre,2011-2015,205,2015_1
Jens Henrik Thulesen Dahl,0.09754665152213973,0.5816215968393113,Jens Henrik Thulesen Dahl,20141_M42_referat,20141,42,"Referat af møde 42 den 15. januar, 2015 kl. 10.00",15-01-2015,179916,2015-01-15T13:32:00Z,2015,Dansk Folkeparti,2011-2015,469,2015_1
Jens Joel,0.0029383053428780276,0.44499396679069186,Jens Joel,20141_M40_referat,20141,40,"Referat af møde 40 den 13. januar, 2015 kl. 13.00",13-01-2015,179468,2015-01-13T14:43:00Z,2015,Socialdemokratiet,2011-2015,888,2015_1
Jeppe Bruus,0.005585719548067351,0.343962811838266,Jeppe Bruus,20141_M42_referat,20141,42,"Referat af møde 42 den 15. januar, 2015 kl. 10.00",15-01-2015,179914,2015-01-15T13:31:00Z,2015,Socialdemokratiet,2011-2015,209,2015_1
Jeppe Mikkelsen,0,0.4714045207910317,Jeppe Mikkelsen,20141_M41_referat,20141,41,"Referat af møde 41 den 14. januar, 2015 kl. 13.00",14-01-2015,179568,2015-01-14T13:36:00Z,2015,Radikale Venstre,2011-2015,109,2015_1
Johanne Schmidt-Nielsen,-0.4466861892283342,0.24458044167923154,Johanne Schmidt-Nielsen,20141_M40_referat,20141,40,"Referat af møde 40 den 13. januar, 2015 kl. 13.00",13-01-2015,179402,2015-01-13T13:46:00Z,2015,Enhedslisten,2011-2015,333,2015_1
John Dyrby Paulsen,0.22100098963271952,0.24979210675050936,John Dyrby Paulsen,20141_M40_referat,20141,40,"Referat af møde 40 den 13. januar, 2015 kl. 13.00",13-01-2015,179477,2015-01-13T14:51:00Z,2015,Socialdemokratiet,2011-2015,158,2015_1
Jørgen Arbo-Bæhr,0.5203955562435304,0.4202619056300997,Jørgen Arbo-Bæhr,20141_M44_referat,20141,44,"Referat af møde 44 den 20. januar, 2015 kl. 13.00",20-01-2015,180632,2015-01-20T16:37:00Z,2015,Enhedslisten,2011-2015,297,2015_1
Karen Ellemann,-0.35965893062196513,0.5070179821119597,Karen Ellemann,20141_M45_referat,20141,45,"Referat af møde 45 den 21. januar, 2015 kl. 13.00",21-01-2015,180924,2015-01-21T16:31:00Z,2015,Venstre,2011-2015,418,2015_1
Karin Nødgaard,-0.15038406780442506,0.3641236580743568,Karin Nødgaard,20141_M43_referat,20141,43,"Referat af møde 43 den 16. januar, 2015 kl. 10.00",16-01-2015,180387,2015-01-16T13:09:00Z,2015,Dansk Folkeparti,2011-2015,1062,2015_1
Karina Adsbøl,-1.004231838180224,0.46342280027307986,Karina Adsbøl,20141_M42_referat,20141,42,"Referat af møde 42 den 15. januar, 2015 kl. 10.00",15-01-2015,180070,2015-01-15T16:36:00Z,2015,Dansk Folkeparti,2011-2015,677,2015_1
Karina Lorentzen Dehnhardt,0.45124300387779753,0.13292773298893276,Karina Lorentzen Dehnhardt,20141_M43_referat,20141,43,"Referat af møde 43 den 16. januar, 2015 kl. 10.00",16-01-2015,180180,2015-01-16T10:13:00Z,2015,Socialistisk Folkeparti,2011-2015,189,2015_1
Karsten Lauritzen,-1.2077225202209312,0.5024821010615649,Karsten Lauritzen,20141_M41_referat,20141,41,"Referat af møde 41 den 14. januar, 2015 kl. 13.00",14-01-2015,179547,2015-01-14T13:19:00Z,2015,Venstre,2011-2015,746,2015_1
Kim Andersen,0.6988205040937595,0.3468840174853395,Kim Andersen,20141_M44_referat,20141,44,"Referat af møde 44 den 20. januar, 2015 kl. 13.00",20-01-2015,180421,2015-01-20T13:10:00Z,2015,Venstre,2011-2015,665,2015_1
Kristian Pihl Lorentzen,0.2049574100364763,0.32330561221707077,Kristian Pihl Lorentzen,20141_M49_referat,20141,49,"Referat af møde 49 den 28. januar, 2015 kl. 13.00",28-01-2015,181913,2015-01-28T13:08:00Z,2015,Venstre,2011-2015,267,2015_1
Kristian Thulesen Dahl,0,0.7071067811865476,Kristian Thulesen Dahl,20141_M40_referat,20141,40,"Referat af møde 40 den 13. januar, 2015 kl. 13.00",13-01-2015,179382,2015-01-13T13:27:00Z,2015,Dansk Folkeparti,2011-2015,451,2015_1
Lars Christian Lilleholt,0,0.3922322702763681,Lars Christian Lilleholt,20141_M40_referat,20141,40,"Referat af møde 40 den 13. januar, 2015 kl. 13.00",13-01-2015,179432,2015-01-13T14:27:00Z,2015,Venstre,2011-2015,111,2015_1
Lars Dohn,-0.1609276487495282,0.4116109843722679,Lars Dohn,20141_M42_referat,20141,42,"Referat af møde 42 den 15. januar, 2015 kl. 10.00",15-01-2015,180050,2015-01-15T16:24:00Z,2015,Enhedslisten,2011-2015,99,2015_1
Lars Løkke Rasmussen,0,0.5,Lars Løkke Rasmussen,20141_M40_referat,20141,40,"Referat af møde 40 den 13. januar, 2015 kl. 13.00",13-01-2015,179360,2015-01-13T13:07:00Z,2015,Venstre,2011-2015,366,2015_1
Leif Mikkelsen,0.3011648094667886,0.5099929431754984,Leif Mikkelsen,20141_M44_referat,20141,44,"Referat af møde 44 den 20. januar, 2015 kl. 13.00",20-01-2015,180646,2015-01-20T17:03:00Z,2015,Liberal Alliance,2011-2015,551,2015_1
Lennart Damsbo-Andersen,-0.6888784712278492,0.22566053296153887,Lennart Damsbo-Andersen,20141_M42_referat,20141,42,"Referat af møde 42 den 15. januar, 2015 kl. 10.00",15-01-2015,179878,2015-01-15T12:59:00Z,2015,Socialdemokratiet,2011-2015,52,2015_1
Lisbeth Bech Poulsen,0.9855746794102336,0.37305837174490114,Lisbeth Bech Poulsen,20141_M42_referat,20141,42,"Referat af møde 42 den 15. januar, 2015 kl. 10.00",15-01-2015,180001,2015-01-15T14:53:00Z,2015,Socialistisk Folkeparti,2011-2015,506,2015_1
Liselott Blixt,-0.15046860641451754,0.5218036568328264,Liselott Blixt,20141_M47_referat,20141,47,"Referat af møde 47 den 23. januar, 2015 kl. 10.00",23-01-2015,181220,2015-01-23T10:08:00Z,2015,Dansk Folkeparti,2011-2015,727,2015_1
Liv Holm Andersen,-1.0863837018375442,0.33910832937858776,Liv Holm Andersen,20141_M42_referat,20141,42,"Referat af møde 42 den 15. januar, 2015 kl. 10.00",15-01-2015,179918,2015-01-15T13:35:00Z,2015,Radikale Venstre,2011-2015,109,2015_1
Lone Loklindt,0.7781981928301206,0.2413083392115527,Lone Loklindt,20141_M40_referat,20141,40,"Referat af møde 40 den 13. januar, 2015 kl. 13.00",13-01-2015,179488,2015-01-13T14:58:00Z,2015,Radikale Venstre,2011-2015,119,2015_1
Lotte Rod,0.032439312269938125,0.4112227080940127,Lotte Rod,20141_M43_referat,20141,43,"Referat af møde 43 den 16. januar, 2015 kl. 10.00",16-01-2015,180173,2015-01-16T10:09:00Z,2015,Radikale Venstre,2011-2015,74,2015_1
Louise Schack Elholm,-1.1898869251611661,0.24849851184187208,Louise Schack Elholm,20141_M42_referat,20141,42,"Referat af møde 42 den 15. januar, 2015 kl. 10.00",15-01-2015,180043,2015-01-15T16:18:00Z,2015,Venstre,2011-2015,636,2015_1
Mads Rørvig,0.3630088483433399,0.37200413886394307,Mads Rørvig,20141_M42_referat,20141,42,"Referat af møde 42 den 15. januar, 2015 kl. 10.00",15-01-2015,179912,2015-01-15T13:28:00Z,2015,Venstre,2011-2015,357,2015_1
Mai Mercado,-0.03554749299631661,0.14950950690651207,Mai Mercado,20141_M43_referat,20141,43,"Referat af møde 43 den 16. januar, 2015 kl. 10.00",16-01-2015,180215,2015-01-16T10:40:00Z,2015,Det Konservative Folkeparti,2011-2015,170,2015_1
Marie Krarup,1.0312679106254419,0.3523675740990811,Marie Krarup,20141_M46_referat,20141,46,"Referat af møde 46 den 22. januar, 2015 kl. 10.00",22-01-2015,181173,2015-01-22T14:19:00Z,2015,Dansk Folkeparti,2011-2015,57,2015_1
Martin Geertsen,0.9663986251310839,0.22397005373988338,Martin Geertsen,20141_M41_referat,20141,41,"Referat af møde 41 den 14. januar, 2015 kl. 13.00",14-01-2015,179633,2015-01-14T14:32:00Z,2015,Venstre,2011-2015,180,2015_1
Martin Henriksen,0.7396746334293988,0.17968181598661737,Martin Henriksen,20141_M40_referat,20141,40,"Referat af møde 40 den 13. januar, 2015 kl. 13.00",13-01-2015,179352,2015-01-13T13:00:00Z,2015,Dansk Folkeparti,2011-2015,189,2015_1
Martin Lidegaard,0.4577208875703043,0.3428138041310953,Martin Lidegaard,20141_M45_referat,20141,45,"Referat af møde 45 den 21. januar, 2015 kl. 13.00",21-01-2015,180651,2015-01-21T13:04:00Z,2015,Radikale Venstre,2011-2015,1807,2015_1
Merete Riisager,0.362675408025123,0.5166334776544559,Merete Riisager,20141_M42_referat,20141,42,"Referat af møde 42 den 15. januar, 2015 kl. 10.00",15-01-2015,179924,2015-01-15T13:38:00Z,2015,Liberal Alliance,2011-2015,296,2015_1
Mette Bock,1.3093096657016052,0.6424696867990991,Mette Bock,20141_M45_referat,20141,45,"Referat af møde 45 den 21. januar, 2015 kl. 13.00",21-01-2015,180725,2015-01-21T14:22:00Z,2015,Liberal Alliance,2011-2015,419,2015_1
Mette Frederiksen,0.5201028422269828,0.22666017654315582,Mette Frederiksen,20141_M41_referat,20141,41,"Referat af møde 41 den 14. januar, 2015 kl. 13.00",14-01-2015,179541,2015-01-14T13:02:00Z,2015,Socialdemokratiet,2011-2015,694,2015_1
Mike Legarth,0,0.3922322702763681,Mike Legarth,20141_M40_referat,20141,40,"Referat af møde 40 den 13. januar, 2015 kl. 13.00",13-01-2015,179435,2015-01-13T14:28:00Z,2015,Det Konservative Folkeparti,2011-2015,67,2015_1
Mikkel Dencker,0,0.3086066999241838,Mikkel Dencker,20141_M40_referat,20141,40,"Referat af møde 40 den 13. januar, 2015 kl. 13.00",13-01-2015,179424,2015-01-13T14:23:00Z,2015,Dansk Folkeparti,2011-2015,148,2015_1
Morten Marinus,0,0.7071067811865476,Morten Marinus,20141_M41_referat,20141,41,"Referat af møde 41 den 14. januar, 2015 kl. 13.00",14-01-2015,179702,2015-01-14T15:21:00Z,2015,Dansk Folkeparti,2011-2015,239,2015_1
Nadeem Farooq,-0.32912744434083563,0.17378912052033843,Nadeem Farooq,20141_M42_referat,20141,42,"Referat af møde 42 den 15. januar, 2015 kl. 10.00",15-01-2015,179758,2015-01-15T10:18:00Z,2015,Radikale Venstre,2011-2015,312,2015_1
Ole Birk Olesen,-1.014928798441128,0.23261404930309768,Ole Birk Olesen,20141_M42_referat,20141,42,"Referat af møde 42 den 15. januar, 2015 kl. 10.00",15-01-2015,180045,2015-01-15T16:22:00Z,2015,Liberal Alliance,2011-2015,132,2015_1
Orla Hav,0.9580462823958223,0.5220033352576466,Orla Hav,20141_M48_referat,20141,48,"Referat af møde 48 den 27. januar, 2015 kl. 13.00",27-01-2015,181751,2015-01-27T16:46:00Z,2015,Socialdemokratiet,2011-2015,455,2015_1
Per Clausen,-0.022776976682442863,0.287708127063773,Per Clausen,20141_M40_referat,20141,40,"Referat af møde 40 den 13. januar, 2015 kl. 13.00",13-01-2015,179420,2015-01-13T14:06:00Z,2015,Enhedslisten,2011-2015,1157,2015_1
Per Stig Møller,0.4596315596780574,0.2713712246531333,Per Stig Møller,20141_M42_referat,20141,42,"Referat af møde 42 den 15. januar, 2015 kl. 10.00",15-01-2015,179926,2015-01-15T13:40:00Z,2015,Det Konservative Folkeparti,2011-2015,224,2015_1
Pernille Skipper,0.6706134458857305,0.1711304531377561,Pernille Skipper,20141_M41_referat,20141,41,"Referat af møde 41 den 14. januar, 2015 kl. 13.00",14-01-2015,179625,2015-01-14T14:12:00Z,2015,Enhedslisten,2011-2015,700,2015_1
Pernille Vigsø Bagge,0.02352493262535127,0.4687699059697317,Pernille Vigsø Bagge,20141_M44_referat,20141,44,"Referat af møde 44 den 20. januar, 2015 kl. 13.00",20-01-2015,180630,2015-01-20T16:36:00Z,2015,Socialistisk Folkeparti,2011-2015,90,2015_1
Peter Juel Jensen,-0.2044442632105867,0.16919399847871253,Peter Juel Jensen,20141_M46_referat,20141,46,"Referat af møde 46 den 22. januar, 2015 kl. 10.00",22-01-2015,181071,2015-01-22T13:10:00Z,2015,Venstre,2011-2015,100,2015_1
Peter Skaarup,-0.192098617010339,0.25938614533991444,Peter Skaarup,20141_M41_referat,20141,41,"Referat af møde 41 den 14. januar, 2015 kl. 13.00",14-01-2015,179582,2015-01-14T13:48:00Z,2015,Dansk Folkeparti,2011-2015,142,2015_1
Pia Adelsteen,0.40129420274585204,0.2549565397745285,Pia Adelsteen,20141_M42_referat,20141,42,"Referat af møde 42 den 15. januar, 2015 kl. 10.00",15-01-2015,179978,2015-01-15T14:27:00Z,2015,Dansk Folkeparti,2011-2015,895,2015_1
Pia Kjærsgaard,-0.6790803141134801,0.10893898569721965,Pia Kjærsgaard,20141_M41_referat,20141,41,"Referat af møde 41 den 14. januar, 2015 kl. 13.00",14-01-2015,179549,2015-01-14T13:24:00Z,2015,Dansk Folkeparti,2011-2015,292,2015_1
Pia Olsen Dyhr,0,0.6324555320336759,Pia Olsen Dyhr,20141_M40_referat,20141,40,"Referat af møde 40 den 13. januar, 2015 kl. 13.00",13-01-2015,179389,2015-01-13T13:34:00Z,2015,Socialistisk Folkeparti,2011-2015,371,2015_1
Preben Bang Henriksen,0,0.6324555320336759,Preben Bang Henriksen,20141_M47_referat,20141,47,"Referat af møde 47 den 23. januar, 2015 kl. 10.00",23-01-2015,181216,2015-01-23T10:00:00Z,2015,Venstre,2011-2015,817,2015_1
René Christensen,0.31193500198643087,0.23461557411921632,René Christensen,20141_M48_referat,20141,48,"Referat af møde 48 den 27. januar, 2015 kl. 13.00",27-01-2015,181753,2015-01-27T16:50:00Z,2015,Dansk Folkeparti,2011-2015,452,2015_1
Rosa Lund,0.029020557785615447,0.8288478692588412,Rosa Lund,20141_M42_referat,20141,42,"Referat af møde 42 den 15. januar, 2015 kl. 10.00",15-01-2015,179938,2015-01-15T13:54:00Z,2015,Enhedslisten,2011-2015,150,2015_1
Simon Emil Ammitzbøll,0.3125338804603022,0.12889075461605135,Simon Emil Ammitzbøll,20141_M41_referat,20141,41,"Referat af møde 41 den 14. januar, 2015 kl. 13.00",14-01-2015,179612,2015-01-14T14:06:00Z,2015,Liberal Alliance,2011-2015,134,2015_1
Steen Gade,0.28396316890089773,0.11627838912813708,Steen Gade,20141_M40_referat,20141,40,"Referat af møde 40 den 13. januar, 2015 kl. 13.00",13-01-2015,179462,2015-01-13T14:42:00Z,2015,Socialistisk Folkeparti,2011-2015,110,2015_1
Stine Brix,0.3036843181165845,0.44201080734902026,Stine Brix,20141_M44_referat,20141,44,"Referat af møde 44 den 20. januar, 2015 kl. 13.00",20-01-2015,180429,2015-01-20T13:23:00Z,2015,Enhedslisten,2011-2015,259,2015_1
Søren Espersen,0.19760660725068013,0.14907884806797336,Søren Espersen,20141_M41_referat,20141,41,"Referat af møde 41 den 14. januar, 2015 kl. 13.00",14-01-2015,179562,2015-01-14T13:33:00Z,2015,Dansk Folkeparti,2011-2015,125,2015_1
Thomas Danielsen,-0.12408409915164068,0.32587683531259054,Thomas Danielsen,20141_M47_referat,20141,47,"Referat af møde 47 den 23. januar, 2015 kl. 10.00",23-01-2015,181368,2015-01-23T12:57:00Z,2015,Venstre,2011-2015,748,2015_1
Thomas Jensen,0.19955877275796743,0.6665247043916048,Thomas Jensen,20141_M50_referat,20141,50,"Referat af møde 50 den 29. januar, 2015 kl. 10.00",29-01-2015,182211,2015-01-29T10:44:00Z,2015,Venstre,2011-2015,426,2015_1
Thyra Frank,0.005332242861840851,0.7608857473485189,Thyra Frank,20141_M50_referat,20141,50,"Referat af møde 50 den 29. januar, 2015 kl. 10.00",29-01-2015,182207,2015-01-29T10:32:00Z,2015,Liberal Alliance,2011-2015,265,2015_1
Torben Hansen,0.4844323619844688,0.5189346551509897,Torben Hansen,20141_M46_referat,20141,46,"Referat af møde 46 den 22. januar, 2015 kl. 10.00",22-01-2015,180941,2015-01-22T10:10:00Z,2015,Socialdemokratiet,2011-2015,249,2015_1
Torsten Schack Pedersen,-0.2605652357959615,0.22625425495985615,Torsten Schack Pedersen,20141_M43_referat,20141,43,"Referat af møde 43 den 16. januar, 2015 kl. 10.00",16-01-2015,180341,2015-01-16T12:18:00Z,2015,Venstre,2011-2015,105,2015_1
Trine Bramsen,0.7357887277046528,0.15100572734734422,Trine Bramsen,20141_M41_referat,20141,41,"Referat af møde 41 den 14. januar, 2015 kl. 13.00",14-01-2015,179555,2015-01-14T13:29:00Z,2015,Socialdemokratiet,2011-2015,167,2015_1
Troels Lund Poulsen,0.1837492413738327,0.22891985100326243,Troels Lund Poulsen,20141_M45_referat,20141,45,"Referat af møde 45 den 21. januar, 2015 kl. 13.00",21-01-2015,180653,2015-01-21T13:22:00Z,2015,Venstre,2011-2015,816,2015_1
Troels Ravn,0.6689632881685401,0.6479145189813778,Troels Ravn,20141_M44_referat,20141,44,"Referat af møde 44 den 20. januar, 2015 kl. 13.00",20-01-2015,180638,2015-01-20T16:47:00Z,2015,Socialdemokratiet,2011-2015,373,2015_1
