row_names,theta,se,Title,id,Samling,Nr,Titel,Dato,speaker_id,Date,Year,Parti,Period,n_words,month_year_id
Alex Ahrendtsen,0,0.3779644730092272,Alex Ahrendtsen,20131_M40_referat,20131,40,"Referat af møde 40 den 16. januar, 2014 kl. 10.00",16-01-2014,150516,2014-01-16T10:29:00Z,2014,Dansk Folkeparti,2011-2015,191,2014_1
Anders Samuelsen,-0.39886467246686447,0.14551395469879785,Anders Samuelsen,20131_M38_referat,20131,38,"Referat af møde 38 den 14. januar, 2014 kl. 13.00",14-01-2014,150266,2014-01-14T13:45:00Z,2014,Liberal Alliance,2011-2015,79,2014_1
Andreas Steenberg,0.47886925530881325,0.24977897276508024,Andreas Steenberg,20131_M41_referat,20131,41,"Referat af møde 41 den 17. januar, 2014 kl. 10.00",17-01-2014,150746,2014-01-17T11:36:00Z,2014,Radikale Venstre,2011-2015,882,2014_1
Ane Halsboe-Jørgensen,0,0.6324555320336759,Ane Halsboe-Jørgensen,20131_M45_referat,20131,45,"Referat af møde 45 den 28. januar, 2014 kl. 13.00",28-01-2014,151801,2014-01-28T16:35:00Z,2014,Radikale Venstre,2011-2015,241,2014_1
Anne Baastrup,0,0.5,Anne Baastrup,20131_M39_referat,20131,39,"Referat af møde 39 den 15. januar, 2014 kl. 13.00",15-01-2014,150458,2014-01-15T14:35:00Z,2014,Socialistisk Folkeparti,2011-2015,556,2014_1
Anni Matthiesen,-0.28474835187395675,0.19621400469817812,Anni Matthiesen,20131_M40_referat,20131,40,"Referat af møde 40 den 16. januar, 2014 kl. 10.00",16-01-2014,150512,2014-01-16T10:24:00Z,2014,Venstre,2011-2015,320,2014_1
Benny Engelbrecht,0.4205425768088229,0.3202525530098566,Benny Engelbrecht,20131_M44_referat,20131,44,"Referat af møde 44 den 23. januar, 2014 kl. 10.00",23-01-2014,151305,2014-01-23T10:44:00Z,2014,Socialdemokratiet,2011-2015,133,2014_1
Bent Bøgsted,-0.12962090858385097,0.14960484658000883,Bent Bøgsted,20131_M38_referat,20131,38,"Referat af møde 38 den 14. januar, 2014 kl. 13.00",14-01-2014,150304,2014-01-14T14:16:00Z,2014,Dansk Folkeparti,2011-2015,701,2014_1
Bertel Haarder,0.7366239673367414,0.2067334900751315,Bertel Haarder,20131_M40_referat,20131,40,"Referat af møde 40 den 16. januar, 2014 kl. 10.00",16-01-2014,150637,2014-01-16T13:23:00Z,2014,Venstre,2011-2015,78,2014_1
Bjarne Laustsen,0,0.6324555320336759,Bjarne Laustsen,20131_M39_referat,20131,39,"Referat af møde 39 den 15. januar, 2014 kl. 13.00",15-01-2014,150483,2014-01-15T15:06:00Z,2014,Socialdemokratiet,2011-2015,836,2014_1
Brian Mikkelsen,0.043318742507855806,0.37476236920682165,Brian Mikkelsen,20131_M44_referat,20131,44,"Referat af møde 44 den 23. januar, 2014 kl. 10.00",23-01-2014,151311,2014-01-23T10:48:00Z,2014,Det Konservative Folkeparti,2011-2015,129,2014_1
Camilla Hersom,-0.08882774337108892,0.13184867597645905,Camilla Hersom,20131_M42_referat,20131,42,"Referat af møde 42 den 21. januar, 2014 kl. 13.00",21-01-2014,150828,2014-01-21T13:01:00Z,2014,Radikale Venstre,2011-2015,184,2014_1
Charlotte Dyremose,-0.021407878048306073,0.2642859552570335,Charlotte Dyremose,20131_M42_referat,20131,42,"Referat af møde 42 den 21. januar, 2014 kl. 13.00",21-01-2014,150833,2014-01-21T13:05:00Z,2014,Det Konservative Folkeparti,2011-2015,283,2014_1
Christian Friis Bach,-0.3387161631989919,0.17967029014340827,Christian Friis Bach,20131_M40_referat,20131,40,"Referat af møde 40 den 16. januar, 2014 kl. 10.00",16-01-2014,150521,2014-01-16T10:33:00Z,2014,Radikale Venstre,2011-2015,202,2014_1
Christian Juhl,0.5684275832670119,0.09980376448675707,Christian Juhl,20131_M42_referat,20131,42,"Referat af møde 42 den 21. januar, 2014 kl. 13.00",21-01-2014,150938,2014-01-21T14:46:00Z,2014,Enhedslisten,2011-2015,52,2014_1
Christian Langballe,0,0.816496580927726,Christian Langballe,20131_M45_referat,20131,45,"Referat af møde 45 den 28. januar, 2014 kl. 13.00",28-01-2014,151583,2014-01-28T13:11:00Z,2014,Dansk Folkeparti,2011-2015,547,2014_1
Christine Antorini,0.10392412752859795,0.2981350332920492,Christine Antorini,20131_M40_referat,20131,40,"Referat af møde 40 den 16. januar, 2014 kl. 10.00",16-01-2014,150527,2014-01-16T10:40:00Z,2014,Socialdemokratiet,2011-2015,1333,2014_1
Dan Jørgensen,-0.5854212611764591,0.11860835326858261,Dan Jørgensen,20131_M42_referat,20131,42,"Referat af møde 42 den 21. januar, 2014 kl. 13.00",21-01-2014,150835,2014-01-21T13:07:00Z,2014,Radikale Venstre,2011-2015,339,2014_1
Dennis Flydtkjær,-0.5220390288107031,0.13211717579301174,Dennis Flydtkjær,20131_M41_referat,20131,41,"Referat af møde 41 den 17. januar, 2014 kl. 10.00",17-01-2014,150640,2014-01-17T10:05:00Z,2014,Dansk Folkeparti,2011-2015,192,2014_1
Eigil Andersen,0,0.5345224838248488,Eigil Andersen,20131_M45_referat,20131,45,"Referat af møde 45 den 28. januar, 2014 kl. 13.00",28-01-2014,151661,2014-01-28T14:03:00Z,2014,Socialistisk Folkeparti,2011-2015,299,2014_1
Erling Bonnesen,-0.5853001041830871,0.12372414832649892,Erling Bonnesen,20131_M42_referat,20131,42,"Referat af møde 42 den 21. januar, 2014 kl. 13.00",21-01-2014,150831,2014-01-21T13:03:00Z,2014,Venstre,2011-2015,422,2014_1
Fatma Øktem,0,0.816496580927726,Fatma Øktem,20131_M39_referat,20131,39,"Referat af møde 39 den 15. januar, 2014 kl. 13.00",15-01-2014,150457,2014-01-15T14:32:00Z,2014,Venstre,2011-2015,369,2014_1
Finn Sørensen,-0.16661848905669574,0.2763387160226389,Finn Sørensen,20131_M45_referat,20131,45,"Referat af møde 45 den 28. januar, 2014 kl. 13.00",28-01-2014,151679,2014-01-28T14:22:00Z,2014,Enhedslisten,2011-2015,159,2014_1
Flemming Damgaard Larsen,2.739270120626861,1.0514613069899417,Flemming Damgaard Larsen,20131_M39_referat,20131,39,"Referat af møde 39 den 15. januar, 2014 kl. 13.00",15-01-2014,150384,2014-01-15T13:16:00Z,2014,Venstre,2011-2015,52,2014_1
Frank Aaen,-0.46752372036263556,0.1534506409266653,Frank Aaen,20131_M38_referat,20131,38,"Referat af møde 38 den 14. januar, 2014 kl. 13.00",14-01-2014,150330,2014-01-14T14:47:00Z,2014,Enhedslisten,2011-2015,100,2014_1
Hans Andersen,0,0.2672612419124244,Hans Andersen,20131_M45_referat,20131,45,"Referat af møde 45 den 28. januar, 2014 kl. 13.00",28-01-2014,151703,2014-01-28T14:42:00Z,2014,Venstre,2011-2015,158,2014_1
Hans Kristian Skibby,-0.034395511634670015,0.24643355210092505,Hans Kristian Skibby,20131_M38_referat,20131,38,"Referat af møde 38 den 14. januar, 2014 kl. 13.00",14-01-2014,150328,2014-01-14T14:42:00Z,2014,Dansk Folkeparti,2011-2015,633,2014_1
Helle Thorning-Schmidt,-0.40755924628235773,0.12516450482610103,Helle Thorning-Schmidt,20131_M38_referat,20131,38,"Referat af møde 38 den 14. januar, 2014 kl. 13.00",14-01-2014,150218,2014-01-14T13:00:00Z,2014,Socialdemokratiet,2011-2015,610,2014_1
Henning Hyllested,0.3281814256262312,0.22394776464361862,Henning Hyllested,20131_M41_referat,20131,41,"Referat af møde 41 den 17. januar, 2014 kl. 10.00",17-01-2014,150762,2014-01-17T11:47:00Z,2014,Enhedslisten,2011-2015,223,2014_1
Inger Støjberg,0,0.6324555320336759,Inger Støjberg,20131_M45_referat,20131,45,"Referat af møde 45 den 28. januar, 2014 kl. 13.00",28-01-2014,151580,2014-01-28T13:05:00Z,2014,Venstre,2011-2015,152,2014_1
Jacob Jensen,-0.24355414829581365,0.19636848658554593,Jacob Jensen,20131_M43_referat,20131,43,"Referat af møde 43 den 22. januar, 2014 kl. 13.00",22-01-2014,151084,2014-01-22T13:13:00Z,2014,Venstre,2011-2015,236,2014_1
Jakob Ellemann-Jensen,0,0.4264014327112209,Jakob Ellemann-Jensen,20131_M46_referat,20131,46,"Referat af møde 46 den 29. januar, 2014 kl. 13.00",29-01-2014,151857,2014-01-29T13:01:00Z,2014,Venstre,2011-2015,140,2014_1
Jane Heitmann,0,0.5345224838248488,Jane Heitmann,20131_M46_referat,20131,46,"Referat af møde 46 den 29. januar, 2014 kl. 13.00",29-01-2014,151962,2014-01-29T14:01:00Z,2014,Venstre,2011-2015,216,2014_1
Jens Henrik Thulesen Dahl,0,0.7071067811865476,Jens Henrik Thulesen Dahl,20131_M45_referat,20131,45,"Referat af møde 45 den 28. januar, 2014 kl. 13.00",28-01-2014,151844,2014-01-28T17:50:00Z,2014,Dansk Folkeparti,2011-2015,324,2014_1
Johanne Schmidt-Nielsen,-0.5895964700822937,0.19144076483348801,Johanne Schmidt-Nielsen,20131_M38_referat,20131,38,"Referat af møde 38 den 14. januar, 2014 kl. 13.00",14-01-2014,150254,2014-01-14T13:36:00Z,2014,Enhedslisten,2011-2015,433,2014_1
John Dyrby Paulsen,0.7306570986161608,0.1365512926615394,John Dyrby Paulsen,20131_M38_referat,20131,38,"Referat af møde 38 den 14. januar, 2014 kl. 13.00",14-01-2014,150313,2014-01-14T14:28:00Z,2014,Socialdemokratiet,2011-2015,97,2014_1
Jonas Dahl,0.3214607171387359,0.1300860209702042,Jonas Dahl,20131_M38_referat,20131,38,"Referat af møde 38 den 14. januar, 2014 kl. 13.00",14-01-2014,150352,2014-01-14T15:05:00Z,2014,Socialistisk Folkeparti,2011-2015,315,2014_1
Jørgen Arbo-Bæhr,0.022114599540580496,0.2056384662816174,Jørgen Arbo-Bæhr,20131_M38_referat,20131,38,"Referat af møde 38 den 14. januar, 2014 kl. 13.00",14-01-2014,150310,2014-01-14T14:21:00Z,2014,Enhedslisten,2011-2015,492,2014_1
Karen Ellemann,0,0.3922322702763681,Karen Ellemann,20131_M45_referat,20131,45,"Referat af møde 45 den 28. januar, 2014 kl. 13.00",28-01-2014,151841,2014-01-28T17:41:00Z,2014,Venstre,2011-2015,951,2014_1
Karen Hækkerup,0.24843385369024715,0.15951439403761572,Karen Hækkerup,20131_M38_referat,20131,38,"Referat af møde 38 den 14. januar, 2014 kl. 13.00",14-01-2014,150294,2014-01-14T14:09:00Z,2014,Socialdemokratiet,2011-2015,165,2014_1
Karin Gaardsted,0.7474819152049148,0.6428586311698206,Karin Gaardsted,20131_M44_referat,20131,44,"Referat af møde 44 den 23. januar, 2014 kl. 10.00",23-01-2014,151507,2014-01-23T15:07:00Z,2014,Socialdemokratiet,2011-2015,770,2014_1
Karina Adsbøl,-1.5700910037114009,1.122798446392304,Karina Adsbøl,20131_M42_referat,20131,42,"Referat af møde 42 den 21. januar, 2014 kl. 13.00",21-01-2014,150829,2014-01-21T13:02:00Z,2014,Dansk Folkeparti,2011-2015,88,2014_1
Karina Lorentzen Dehnhardt,0.006368997280996573,0.1304224632664941,Karina Lorentzen Dehnhardt,20131_M42_referat,20131,42,"Referat af møde 42 den 21. januar, 2014 kl. 13.00",21-01-2014,150868,2014-01-21T13:35:00Z,2014,Socialistisk Folkeparti,2011-2015,214,2014_1
Karsten Lauritzen,-0.14361919823716698,0.11795989702330098,Karsten Lauritzen,20131_M39_referat,20131,39,"Referat af møde 39 den 15. januar, 2014 kl. 13.00",15-01-2014,150382,2014-01-15T13:16:00Z,2014,Venstre,2011-2015,94,2014_1
Karsten Nonbo,0.5378275721466198,0.2809239966849119,Karsten Nonbo,20131_M42_referat,20131,42,"Referat af møde 42 den 21. januar, 2014 kl. 13.00",21-01-2014,150880,2014-01-21T13:56:00Z,2014,Venstre,2011-2015,819,2014_1
Kim Andersen,0.8664525740325097,0.7016358543708012,Kim Andersen,20131_M44_referat,20131,44,"Referat af møde 44 den 23. januar, 2014 kl. 10.00",23-01-2014,151301,2014-01-23T10:35:00Z,2014,Venstre,2011-2015,681,2014_1
Kim Christiansen,0.33761142957919604,0.3295588619825786,Kim Christiansen,20131_M42_referat,20131,42,"Referat af møde 42 den 21. januar, 2014 kl. 13.00",21-01-2014,150893,2014-01-21T14:08:00Z,2014,Dansk Folkeparti,2011-2015,393,2014_1
Kristian Pihl Lorentzen,0,0.5345224838248488,Kristian Pihl Lorentzen,20131_M46_referat,20131,46,"Referat af møde 46 den 29. januar, 2014 kl. 13.00",29-01-2014,152016,2014-01-29T14:48:00Z,2014,Venstre,2011-2015,75,2014_1
Kristian Thulesen Dahl,-0.48080602874906453,0.21876191706501164,Kristian Thulesen Dahl,20131_M38_referat,20131,38,"Referat af møde 38 den 14. januar, 2014 kl. 13.00",14-01-2014,150242,2014-01-14T13:26:00Z,2014,Dansk Folkeparti,2011-2015,342,2014_1
Lars Barfoed,-0.3133752755638046,0.2818157257073702,Lars Barfoed,20131_M38_referat,20131,38,"Referat af møde 38 den 14. januar, 2014 kl. 13.00",14-01-2014,150272,2014-01-14T13:51:00Z,2014,Det Konservative Folkeparti,2011-2015,355,2014_1
Lars Christian Lilleholt,-0.23913548711415694,0.1807212085323948,Lars Christian Lilleholt,20131_M41_referat,20131,41,"Referat af møde 41 den 17. januar, 2014 kl. 10.00",17-01-2014,150681,2014-01-17T10:57:00Z,2014,Venstre,2011-2015,66,2014_1
Lars Dohn,0,0.6324555320336759,Lars Dohn,20131_M40_referat,20131,40,"Referat af møde 40 den 16. januar, 2014 kl. 10.00",16-01-2014,150622,2014-01-16T13:02:00Z,2014,Enhedslisten,2011-2015,512,2014_1
Lars Løkke Rasmussen,-0.28748283713214273,0.17441660721896804,Lars Løkke Rasmussen,20131_M38_referat,20131,38,"Referat af møde 38 den 14. januar, 2014 kl. 13.00",14-01-2014,150220,2014-01-14T13:05:00Z,2014,Venstre,2011-2015,437,2014_1
Leif Lahn Jensen,0,0.4264014327112209,Leif Lahn Jensen,20131_M45_referat,20131,45,"Referat af møde 45 den 28. januar, 2014 kl. 13.00",28-01-2014,151754,2014-01-28T15:19:00Z,2014,Socialdemokratiet,2011-2015,448,2014_1
Leif Mikkelsen,-0.22129848952589576,0.26249157217268,Leif Mikkelsen,20131_M40_referat,20131,40,"Referat af møde 40 den 16. januar, 2014 kl. 10.00",16-01-2014,150624,2014-01-16T13:06:00Z,2014,Liberal Alliance,2011-2015,528,2014_1
Lene Espersen,0.4855826308486886,0.13317872511436363,Lene Espersen,20131_M40_referat,20131,40,"Referat af møde 40 den 16. januar, 2014 kl. 10.00",16-01-2014,150525,2014-01-16T10:38:00Z,2014,Det Konservative Folkeparti,2011-2015,416,2014_1
Lennart Damsbo-Andersen,0.03158802643714213,0.2375724383826289,Lennart Damsbo-Andersen,20131_M38_referat,20131,38,"Referat af møde 38 den 14. januar, 2014 kl. 13.00",14-01-2014,150302,2014-01-14T14:15:00Z,2014,Socialdemokratiet,2011-2015,250,2014_1
Lisbeth Bech Poulsen,-0.15752052638437994,0.33679410459486,Lisbeth Bech Poulsen,20131_M38_referat,20131,38,"Referat af møde 38 den 14. januar, 2014 kl. 13.00",14-01-2014,150316,2014-01-14T14:34:00Z,2014,Socialistisk Folkeparti,2011-2015,150,2014_1
Liselott Blixt,0,0.7071067811865476,Liselott Blixt,20131_M40_referat,20131,40,"Referat af møde 40 den 16. januar, 2014 kl. 10.00",16-01-2014,150500,2014-01-16T10:02:00Z,2014,Dansk Folkeparti,2011-2015,109,2014_1
Liv Holm Andersen,0,0.4714045207910317,Liv Holm Andersen,20131_M45_referat,20131,45,"Referat af møde 45 den 28. januar, 2014 kl. 13.00",28-01-2014,151585,2014-01-28T13:13:00Z,2014,Radikale Venstre,2011-2015,224,2014_1
Lone Loklindt,0.7508280752482054,0.6444615227109883,Lone Loklindt,20131_M44_referat,20131,44,"Referat af møde 44 den 23. januar, 2014 kl. 10.00",23-01-2014,151564,2014-01-23T17:08:00Z,2014,Radikale Venstre,2011-2015,759,2014_1
Lotte Rod,0,0.408248290463863,Lotte Rod,20131_M45_referat,20131,45,"Referat af møde 45 den 28. januar, 2014 kl. 13.00",28-01-2014,151846,2014-01-28T17:54:00Z,2014,Radikale Venstre,2011-2015,125,2014_1
Louise Schack Elholm,0,0.816496580927726,Louise Schack Elholm,20131_M39_referat,20131,39,"Referat af møde 39 den 15. januar, 2014 kl. 13.00",15-01-2014,150358,2014-01-15T13:02:00Z,2014,Venstre,2011-2015,153,2014_1
Mads Rørvig,-0.017556044500691384,0.1854581950241283,Mads Rørvig,20131_M39_referat,20131,39,"Referat af møde 39 den 15. januar, 2014 kl. 13.00",15-01-2014,150396,2014-01-15T13:31:00Z,2014,Venstre,2011-2015,101,2014_1
Mai Mercado,0,0.5,Mai Mercado,20131_M40_referat,20131,40,"Referat af møde 40 den 16. januar, 2014 kl. 10.00",16-01-2014,150508,2014-01-16T10:18:00Z,2014,Det Konservative Folkeparti,2011-2015,217,2014_1
Marie Krarup,0.3353760209215918,0.3002186337086426,Marie Krarup,20131_M43_referat,20131,43,"Referat af møde 43 den 22. januar, 2014 kl. 13.00",22-01-2014,151138,2014-01-22T14:11:00Z,2014,Dansk Folkeparti,2011-2015,311,2014_1
Martin Henriksen,0.24039250438699442,0.11972716206380109,Martin Henriksen,20131_M39_referat,20131,39,"Referat af møde 39 den 15. januar, 2014 kl. 13.00",15-01-2014,150372,2014-01-15T13:10:00Z,2014,Dansk Folkeparti,2011-2015,124,2014_1
Merete Riisager,-0.7044956693818217,0.4481189958971321,Merete Riisager,20131_M39_referat,20131,39,"Referat af møde 39 den 15. januar, 2014 kl. 13.00",15-01-2014,150479,2014-01-15T15:01:00Z,2014,Liberal Alliance,2011-2015,404,2014_1
Mette Bock,0.4926942892119774,0.2868557574056912,Mette Bock,20131_M42_referat,20131,42,"Referat af møde 42 den 21. januar, 2014 kl. 13.00",21-01-2014,150980,2014-01-21T15:38:00Z,2014,Liberal Alliance,2011-2015,911,2014_1
Mette Frederiksen,-0.8104111506076765,0.24938636756794386,Mette Frederiksen,20131_M38_referat,20131,38,"Referat af møde 38 den 14. januar, 2014 kl. 13.00",14-01-2014,150312,2014-01-14T14:25:00Z,2014,Socialdemokratiet,2011-2015,471,2014_1
Mette Gjerskov,0.3657426448024788,0.3498608255656388,Mette Gjerskov,20131_M42_referat,20131,42,"Referat af møde 42 den 21. januar, 2014 kl. 13.00",21-01-2014,151029,2014-01-21T17:04:00Z,2014,Socialdemokratiet,2011-2015,635,2014_1
Mette Hjermind Dencker,0,0.6324555320336759,Mette Hjermind Dencker,20131_M40_referat,20131,40,"Referat af møde 40 den 16. januar, 2014 kl. 10.00",16-01-2014,150596,2014-01-16T11:49:00Z,2014,Dansk Folkeparti,2011-2015,187,2014_1
Mette Reissmann,1.8170852727631632,3.8377511232121297,Mette Reissmann,20131_M45_referat,20131,45,"Referat af møde 45 den 28. januar, 2014 kl. 13.00",28-01-2014,151581,2014-01-28T13:05:00Z,2014,Socialdemokratiet,2011-2015,354,2014_1
Mike Legarth,-0.5135249631346759,0.204407950012776,Mike Legarth,20131_M41_referat,20131,41,"Referat af møde 41 den 17. januar, 2014 kl. 10.00",17-01-2014,150671,2014-01-17T10:31:00Z,2014,Det Konservative Folkeparti,2011-2015,147,2014_1
Mikkel Dencker,0.2861869103392699,0.21948103521311627,Mikkel Dencker,20131_M41_referat,20131,41,"Referat af møde 41 den 17. januar, 2014 kl. 10.00",17-01-2014,150692,2014-01-17T11:00:00Z,2014,Dansk Folkeparti,2011-2015,107,2014_1
Mogens Jensen,0.7637034360907464,0.6506583597238265,Mogens Jensen,20131_M44_referat,20131,44,"Referat af møde 44 den 23. januar, 2014 kl. 10.00",23-01-2014,151552,2014-01-23T16:53:00Z,2014,Socialdemokratiet,2011-2015,721,2014_1
Morten Marinus,-0.03631576438069481,0.2606033396264607,Morten Marinus,20131_M44_referat,20131,44,"Referat af møde 44 den 23. januar, 2014 kl. 10.00",23-01-2014,151495,2014-01-23T14:42:00Z,2014,Venstre,2011-2015,589,2014_1
Nadeem Farooq,-0.18290953775409308,0.1551718307239781,Nadeem Farooq,20131_M38_referat,20131,38,"Referat af møde 38 den 14. januar, 2014 kl. 13.00",14-01-2014,150306,2014-01-14T14:20:00Z,2014,Radikale Venstre,2011-2015,54,2014_1
Nicolai Wammen,0.6272180550372849,0.17147455604062806,Nicolai Wammen,20131_M42_referat,20131,42,"Referat af møde 42 den 21. januar, 2014 kl. 13.00",21-01-2014,151010,2014-01-21T16:24:00Z,2014,Socialdemokratiet,2011-2015,1003,2014_1
Ole Birk Olesen,-0.3773132355538383,0.22631464755731295,Ole Birk Olesen,20131_M38_referat,20131,38,"Referat af møde 38 den 14. januar, 2014 kl. 13.00",14-01-2014,150350,2014-01-14T15:03:00Z,2014,Liberal Alliance,2011-2015,309,2014_1
Orla Hav,-0.45511185687248584,0.23434105693669952,Orla Hav,20131_M44_referat,20131,44,"Referat af møde 44 den 23. januar, 2014 kl. 10.00",23-01-2014,151367,2014-01-23T13:09:00Z,2014,Socialdemokratiet,2011-2015,600,2014_1
Per Clausen,-0.4518931336663037,0.10928113969777357,Per Clausen,20131_M41_referat,20131,41,"Referat af møde 41 den 17. januar, 2014 kl. 10.00",17-01-2014,150675,2014-01-17T10:36:00Z,2014,Enhedslisten,2011-2015,949,2014_1
Per Stig Møller,0.581265833831257,0.5677750183568806,Per Stig Møller,20131_M44_referat,20131,44,"Referat af møde 44 den 23. januar, 2014 kl. 10.00",23-01-2014,151578,2014-01-23T17:33:00Z,2014,Det Konservative Folkeparti,2011-2015,745,2014_1
Pernille Rosenkrantz-Theil,0,0.5,Pernille Rosenkrantz-Theil,20131_M41_referat,20131,41,"Referat af møde 41 den 17. januar, 2014 kl. 10.00",17-01-2014,150696,2014-01-17T11:07:00Z,2014,Socialdemokratiet,2011-2015,218,2014_1
Pernille Skipper,0.34450423343315034,0.10819028983373206,Pernille Skipper,20131_M42_referat,20131,42,"Referat af møde 42 den 21. januar, 2014 kl. 13.00",21-01-2014,150848,2014-01-21T13:19:00Z,2014,Enhedslisten,2011-2015,121,2014_1
Pernille Vigsø Bagge,0,0.4264014327112209,Pernille Vigsø Bagge,20131_M46_referat,20131,46,"Referat af møde 46 den 29. januar, 2014 kl. 13.00",29-01-2014,152098,2014-01-29T15:33:00Z,2014,Socialistisk Folkeparti,2011-2015,115,2014_1
Peter Juel Jensen,0.45268884967126305,0.2946668965263788,Peter Juel Jensen,20131_M38_referat,20131,38,"Referat af møde 38 den 14. januar, 2014 kl. 13.00",14-01-2014,150300,2014-01-14T14:13:00Z,2014,Venstre,2011-2015,125,2014_1
Peter Skaarup,-0.5629132207893339,0.10311726864940006,Peter Skaarup,20131_M39_referat,20131,39,"Referat af møde 39 den 15. januar, 2014 kl. 13.00",15-01-2014,150364,2014-01-15T13:05:00Z,2014,Dansk Folkeparti,2011-2015,284,2014_1
Pia Kjærsgaard,-0.03944684563824479,0.16202072540498147,Pia Kjærsgaard,20131_M42_referat,20131,42,"Referat af møde 42 den 21. januar, 2014 kl. 13.00",21-01-2014,151066,2014-01-21T17:37:00Z,2014,Dansk Folkeparti,2011-2015,501,2014_1
Preben Bang Henriksen,0.2993698287091353,0.46310835368682335,Preben Bang Henriksen,20131_M40_referat,20131,40,"Referat af møde 40 den 16. januar, 2014 kl. 10.00",16-01-2014,150587,2014-01-16T11:41:00Z,2014,Venstre,2011-2015,179,2014_1
René Christensen,-0.41393728909823607,0.31547626712149135,René Christensen,20131_M47_referat,20131,47,"Referat af møde 47 den 30. januar, 2014 kl. 10.00",30-01-2014,152212,2014-01-30T10:18:00Z,2014,Dansk Folkeparti,2011-2015,152,2014_1
Rosa Lund,0,0.3922322702763681,Rosa Lund,20131_M40_referat,20131,40,"Referat af møde 40 den 16. januar, 2014 kl. 10.00",16-01-2014,150520,2014-01-16T10:32:00Z,2014,Enhedslisten,2011-2015,252,2014_1
Simon Emil Ammitzbøll,-0.27578626144319396,0.1605452312479588,Simon Emil Ammitzbøll,20131_M40_referat,20131,40,"Referat af møde 40 den 16. januar, 2014 kl. 10.00",16-01-2014,150506,2014-01-16T10:17:00Z,2014,Liberal Alliance,2011-2015,139,2014_1
Steen Gade,0.46315817802240444,0.17225758247523568,Steen Gade,20131_M41_referat,20131,41,"Referat af møde 41 den 17. januar, 2014 kl. 10.00",17-01-2014,150711,2014-01-17T11:13:00Z,2014,Socialistisk Folkeparti,2011-2015,70,2014_1
Stine Brix,-0.13673001609501906,0.2275080115722186,Stine Brix,20131_M40_referat,20131,40,"Referat af møde 40 den 16. januar, 2014 kl. 10.00",16-01-2014,150504,2014-01-16T10:15:00Z,2014,Venstre,2011-2015,321,2014_1
Søren Espersen,0.3823161264754038,0.10688001003454442,Søren Espersen,20131_M42_referat,20131,42,"Referat af møde 42 den 21. januar, 2014 kl. 13.00",21-01-2014,150854,2014-01-21T13:22:00Z,2014,Dansk Folkeparti,2011-2015,97,2014_1
Søren Pind,0.4751550389106446,0.25168209784374107,Søren Pind,20131_M42_referat,20131,42,"Referat af møde 42 den 21. januar, 2014 kl. 13.00",21-01-2014,150930,2014-01-21T14:36:00Z,2014,Venstre,2011-2015,797,2014_1
Thomas Danielsen,0,0.816496580927726,Thomas Danielsen,20131_M41_referat,20131,41,"Referat af møde 41 den 17. januar, 2014 kl. 10.00",17-01-2014,150648,2014-01-17T10:12:00Z,2014,Venstre,2011-2015,586,2014_1
Thomas Jensen,-0.1743516515429131,0.1895651621289515,Thomas Jensen,20131_M38_referat,20131,38,"Referat af møde 38 den 14. januar, 2014 kl. 13.00",14-01-2014,150320,2014-01-14T14:35:00Z,2014,Venstre,2011-2015,910,2014_1
Tom Behnke,0.07956412285895477,0.11591759056785635,Tom Behnke,20131_M39_referat,20131,39,"Referat af møde 39 den 15. januar, 2014 kl. 13.00",15-01-2014,150465,2014-01-15T14:44:00Z,2014,Det Konservative Folkeparti,2011-2015,117,2014_1
Torsten Schack Pedersen,-0.2447601859868445,0.09961561019603118,Torsten Schack Pedersen,20131_M38_referat,20131,38,"Referat af møde 38 den 14. januar, 2014 kl. 13.00",14-01-2014,150314,2014-01-14T14:28:00Z,2014,Venstre,2011-2015,961,2014_1
Trine Bramsen,-0.0820262397796718,0.1423664436050265,Trine Bramsen,20131_M42_referat,20131,42,"Referat af møde 42 den 21. januar, 2014 kl. 13.00",21-01-2014,150866,2014-01-21T13:30:00Z,2014,Socialdemokratiet,2011-2015,343,2014_1
Troels Lund Poulsen,0,0.44721359549995793,Troels Lund Poulsen,20131_M45_referat,20131,45,"Referat af møde 45 den 28. januar, 2014 kl. 13.00",28-01-2014,151626,2014-01-28T13:43:00Z,2014,Venstre,2011-2015,211,2014_1
Troels Ravn,0,0.5345224838248488,Troels Ravn,20131_M40_referat,20131,40,"Referat af møde 40 den 16. januar, 2014 kl. 10.00",16-01-2014,150514,2014-01-16T10:27:00Z,2014,Socialdemokratiet,2011-2015,250,2014_1
Uffe Elbæk,0.6627179504947741,0.19090543317456543,Uffe Elbæk,20131_M47_referat,20131,47,"Referat af møde 47 den 30. januar, 2014 kl. 10.00",30-01-2014,152209,2014-01-30T10:10:00Z,2014,Radikale Venstre,2011-2015,528,2014_1
Villum Christensen,0.7124643087714774,0.333323122369316,Villum Christensen,20131_M41_referat,20131,41,"Referat af møde 41 den 17. januar, 2014 kl. 10.00",17-01-2014,150669,2014-01-17T10:29:00Z,2014,Liberal Alliance,2011-2015,158,2014_1
Zenia Stampe,0.37176870742662066,0.1873570295519951,Zenia Stampe,20131_M47_referat,20131,47,"Referat af møde 47 den 30. januar, 2014 kl. 10.00",30-01-2014,152360,2014-01-30T13:29:00Z,2014,Radikale Venstre,2011-2015,327,2014_1
