row_names,theta,se,Title,id,Samling,Nr,Titel,Dato,speaker_id,Date,Year,Parti,Period,n_words,month_year_id
Lars Løkke Rasmussen,0,0.5345224838248488,Lars Løkke Rasmussen,20201_M110_referat,20201,110,"Referat af møde 110 den 6. maj, 2021 kl. 10.00",06-05-2021,430560,2021-05-06T16:24:00Z,2021,Venstre,2019-,133,2021_5
Lennart Damsbo-Andersen,-0.2161190075679412,0.20966382621506546,Lennart Damsbo-Andersen,20201_M108_referat,20201,108,"Referat af møde 108 den 4. maj, 2021 kl. 13.00",04-05-2021,428256,2021-05-04T13:40:00Z,2021,Socialdemokratiet,2019-,170,2021_5
Liselott Blixt,-0.6331549923688549,0.23560023001948463,Liselott Blixt,20201_M119_referat,20201,119,"Referat af møde 119 den 20. maj, 2021 kl. 10.00",20-05-2021,434429,2021-05-20T17:54:00Z,2021,Dansk Folkeparti,2019-,80,2021_5
Lotte Rod,0.042408468620608104,0.42025296962458825,Lotte Rod,20201_M114_referat,20201,114,"Referat af møde 114 den 11. maj, 2021 kl. 14.30",11-05-2021,431747,2021-05-11T16:14:00Z,2021,Radikale Venstre,2019-,146,2021_5
Louise Schack Elholm,-0.38527672745442954,0.41124865203989946,Louise Schack Elholm,20201_M108_referat,20201,108,"Referat af møde 108 den 4. maj, 2021 kl. 13.00",04-05-2021,429021,2021-05-04T22:55:00Z,2021,Venstre,2019-,276,2021_5
Mads Fuglede,0,0.25,Mads Fuglede,20201_M110_referat,20201,110,"Referat af møde 110 den 6. maj, 2021 kl. 10.00",06-05-2021,430514,2021-05-06T15:59:00Z,2021,Venstre,2019-,423,2021_5
Magnus Heunicke,-0.5424743960714825,0.12411855601634007,Magnus Heunicke,20201_M118_referat,20201,118,"Referat af møde 118 den 19. maj, 2021 kl. 13.00",19-05-2021,433758,2021-05-19T15:38:00Z,2021,Socialdemokratiet,2019-,180,2021_5
Mai Mercado,-0.4959640658566177,0.36558629556917155,Mai Mercado,20201_M115_referat,20201,115,"Referat af møde 115 den 12. maj, 2021 kl. 10.00",12-05-2021,432348,2021-05-12T13:43:00Z,2021,Det Konservative Folkeparti,2019-,193,2021_5
Mai Villadsen,-0.22910977059176477,0.593852264124795,Mai Villadsen,20201_M113_referat,20201,113,"Referat af møde 113 den 11. maj, 2021 kl. 13.00",11-05-2021,431608,2021-05-11T13:41:00Z,2021,Enhedslisten,2019-,195,2021_5
Malte Larsen,0.13999677126800553,0.2846822641424806,Malte Larsen,20201_M108_referat,20201,108,"Referat af møde 108 den 4. maj, 2021 kl. 13.00",04-05-2021,428886,2021-05-04T21:39:00Z,2021,Socialdemokratiet,2019-,437,2021_5
Marcus Knuth,0.6875896040263696,0.10462913000517263,Marcus Knuth,20201_M109_referat,20201,109,"Referat af møde 109 den 5. maj, 2021 kl. 10.00",05-05-2021,429464,2021-05-05T14:33:00Z,2021,Venstre,2019-,253,2021_5
Marianne Jelved,-0.011891926472176389,0.8226032617716899,Marianne Jelved,20201_M118_referat,20201,118,"Referat af møde 118 den 19. maj, 2021 kl. 13.00",19-05-2021,433696,2021-05-19T14:42:00Z,2021,Radikale Venstre,2019-,165,2021_5
Marie Bjerre,-0.6388212814926691,0.17407554986551307,Marie Bjerre,20201_M114_referat,20201,114,"Referat af møde 114 den 11. maj, 2021 kl. 14.30",11-05-2021,431724,2021-05-11T16:00:00Z,2021,Venstre,2019-,191,2021_5
Marie Krarup,0.4023707570421695,0.2260726987941948,Marie Krarup,20201_M112_referat,20201,112,"Referat af møde 112 den 10. maj, 2021 kl. 10.00",10-05-2021,431172,2021-05-10T11:04:00Z,2021,Dansk Folkeparti,2019-,201,2021_5
Marlene Ambo-Rasmussen,-0.3882341557606718,0.11659142229780654,Marlene Ambo-Rasmussen,20201_M124_referat,20201,124,"Referat af møde 124 den 28. maj, 2021 kl. 10.00",28-05-2021,436128,2021-05-28T10:39:00Z,2021,Venstre,2019-,167,2021_5
Martin Geertsen,0.4305835428786955,0.32910563742930277,Martin Geertsen,20201_M123_referat,20201,123,"Referat af møde 123 den 27. maj, 2021 kl. 10.00",27-05-2021,435851,2021-05-27T13:12:00Z,2021,Venstre,2019-,152,2021_5
Martin Lidegaard,0,0.5345224838248488,Martin Lidegaard,20201_M111_referat,20201,111,"Referat af møde 111 den 7. maj, 2021 kl. 10.00",07-05-2021,430892,2021-05-07T10:42:00Z,2021,Radikale Venstre,2019-,876,2021_5
Mette Abildgaard,0.23262930310414792,0.4565618501501306,Mette Abildgaard,20201_M108_referat,20201,108,"Referat af møde 108 den 4. maj, 2021 kl. 13.00",04-05-2021,428856,2021-05-04T20:57:00Z,2021,Det Konservative Folkeparti,2019-,903,2021_5
Mette Frederiksen,-0.7543611263398851,0.18042807117485937,Mette Frederiksen,20201_M113_referat,20201,113,"Referat af møde 113 den 11. maj, 2021 kl. 13.00",11-05-2021,431587,2021-05-11T13:27:00Z,2021,Socialdemokratiet,2019-,91,2021_5
Mette Gjerskov,-0.312376889245905,0.34533315546548937,Mette Gjerskov,20201_M108_referat,20201,108,"Referat af møde 108 den 4. maj, 2021 kl. 13.00",04-05-2021,428495,2021-05-04T16:40:00Z,2021,Socialdemokratiet,2019-,679,2021_5
Mette Hjermind Dencker,-0.623191695757142,0.2551603303508096,Mette Hjermind Dencker,20201_M115_referat,20201,115,"Referat af møde 115 den 12. maj, 2021 kl. 10.00",12-05-2021,432163,2021-05-12T10:32:00Z,2021,Dansk Folkeparti,2019-,934,2021_5
Mette Thiesen,-0.5306345285270488,0.1296250052848922,Mette Thiesen,20201_M114_referat,20201,114,"Referat af møde 114 den 11. maj, 2021 kl. 14.30",11-05-2021,431710,2021-05-11T15:48:00Z,2021,Nye Borgerlige,2019-,142,2021_5
Michael Aastrup Jensen,0,0.282842712474619,Michael Aastrup Jensen,20201_M111_referat,20201,111,"Referat af møde 111 den 7. maj, 2021 kl. 10.00",07-05-2021,430870,2021-05-07T10:20:00Z,2021,Venstre,2019-,145,2021_5
Mona Juul,-0.22158576588556322,0.16547113934900193,Mona Juul,20201_M114_referat,20201,114,"Referat af møde 114 den 11. maj, 2021 kl. 14.30",11-05-2021,431956,2021-05-11T19:30:00Z,2021,Det Konservative Folkeparti,2019-,115,2021_5
Morten Bødskov,-0.6357165292361537,0.14164023409399923,Morten Bødskov,20201_M107_referat,20201,107,"Referat af møde 107 den 3. maj, 2021 kl. 10.00",03-05-2021,428056,2021-05-03T17:20:00Z,2021,Socialdemokratiet,2019-,182,2021_5
Morten Dahlin,-0.2927198647291349,0.10940479918273509,Morten Dahlin,20201_M120_referat,20201,120,"Referat af møde 120 den 21. maj, 2021 kl. 10.00",21-05-2021,434633,2021-05-21T10:34:00Z,2021,Venstre,2019-,369,2021_5
Morten Messerschmidt,0.46232031334770174,0.09199648258076597,Morten Messerschmidt,20201_M108_referat,20201,108,"Referat af møde 108 den 4. maj, 2021 kl. 13.00",04-05-2021,428550,2021-05-04T17:13:00Z,2021,Dansk Folkeparti,2019-,183,2021_5
Nick Hækkerup,0.7309851436945815,0.13454133681163932,Nick Hækkerup,20201_M119_referat,20201,119,"Referat af møde 119 den 20. maj, 2021 kl. 10.00",20-05-2021,434117,2021-05-20T13:30:00Z,2021,Socialdemokratiet,2019-,74,2021_5
Niels Flemming Hansen,0.7350580145828561,0.31205840715820676,Niels Flemming Hansen,20201_M118_referat,20201,118,"Referat af møde 118 den 19. maj, 2021 kl. 13.00",19-05-2021,433612,2021-05-19T13:31:00Z,2021,Det Konservative Folkeparti,2019-,73,2021_5
Ole Birk Olesen,0.7059321361433047,0.14213152860492143,Ole Birk Olesen,20201_M109_referat,20201,109,"Referat af møde 109 den 5. maj, 2021 kl. 10.00",05-05-2021,429894,2021-05-05T19:32:00Z,2021,Liberal Alliance,2019-,125,2021_5
Orla Hav,-0.43133639607802,0.6862588716739624,Orla Hav,20201_M108_referat,20201,108,"Referat af møde 108 den 4. maj, 2021 kl. 13.00",04-05-2021,428336,2021-05-04T14:49:00Z,2021,Socialdemokratiet,2019-,248,2021_5
Peder Hvelplund,0.882389527099648,0.2437152184120721,Peder Hvelplund,20201_M109_referat,20201,109,"Referat af møde 109 den 5. maj, 2021 kl. 10.00",05-05-2021,429715,2021-05-05T17:14:00Z,2021,Enhedslisten,2019-,67,2021_5
Per Larsen,-0.3809736468593505,0.2708154356248783,Per Larsen,20201_M109_referat,20201,109,"Referat af møde 109 den 5. maj, 2021 kl. 10.00",05-05-2021,429676,2021-05-05T16:49:00Z,2021,Det Konservative Folkeparti,2019-,77,2021_5
Pernille Skipper,-0.5359664989156853,0.12956980957233422,Pernille Skipper,20201_M124_referat,20201,124,"Referat af møde 124 den 28. maj, 2021 kl. 10.00",28-05-2021,436208,2021-05-28T11:49:00Z,2021,Enhedslisten,2019-,199,2021_5
Pernille Vermund,1.1989484992319466,0.1598508219472103,Pernille Vermund,20201_M110_referat,20201,110,"Referat af møde 110 den 6. maj, 2021 kl. 10.00",06-05-2021,430722,2021-05-06T18:43:00Z,2021,Nye Borgerlige,2019-,135,2021_5
Peter Juel-Jensen,0.3589684125273737,0.2784778742572873,Peter Juel-Jensen,20201_M121_referat,20201,121,"Referat af møde 121 den 25. maj, 2021 kl. 13.00",25-05-2021,435343,2021-05-25T19:08:00Z,2021,Venstre,2019-,501,2021_5
Peter Seier Christensen,-0.7969328231303112,0.44092618077019824,Peter Seier Christensen,20201_M108_referat,20201,108,"Referat af møde 108 den 4. maj, 2021 kl. 13.00",04-05-2021,428455,2021-05-04T16:09:00Z,2021,Nye Borgerlige,2019-,218,2021_5
Peter Skaarup,1.2257138584749823,0.12480266952449057,Peter Skaarup,20201_M107_referat,20201,107,"Referat af møde 107 den 3. maj, 2021 kl. 10.00",03-05-2021,427725,2021-05-03T13:17:00Z,2021,Dansk Folkeparti,2019-,1088,2021_5
Pia Kjærsgaard,0.5537837832667831,0.19074612220157156,Pia Kjærsgaard,20201_M110_referat,20201,110,"Referat af møde 110 den 6. maj, 2021 kl. 10.00",06-05-2021,430439,2021-05-06T14:49:00Z,2021,Dansk Folkeparti,2019-,131,2021_5
Pia Olsen Dyhr,0.3318733511296042,0.6058082908669293,Pia Olsen Dyhr,20201_M113_referat,20201,113,"Referat af møde 113 den 11. maj, 2021 kl. 13.00",11-05-2021,431577,2021-05-11T13:20:00Z,2021,Socialistisk Folkeparti,2019-,425,2021_5
Preben Bang Henriksen,0.9811805296015917,0.22949175311975673,Preben Bang Henriksen,20201_M119_referat,20201,119,"Referat af møde 119 den 20. maj, 2021 kl. 10.00",20-05-2021,434105,2021-05-20T13:21:00Z,2021,Venstre,2019-,121,2021_5
Rasmus Helveg Petersen,0.188805886841235,0.319918386351,Rasmus Helveg Petersen,20201_M108_referat,20201,108,"Referat af møde 108 den 4. maj, 2021 kl. 13.00",04-05-2021,428923,2021-05-04T22:06:00Z,2021,Radikale Venstre,2019-,93,2021_5
Rasmus Horn Langhoff,0.7034390584692172,0.6634599008023644,Rasmus Horn Langhoff,20201_M123_referat,20201,123,"Referat af møde 123 den 27. maj, 2021 kl. 10.00",27-05-2021,435838,2021-05-27T13:01:00Z,2021,Socialdemokratiet,2019-,205,2021_5
Rasmus Jarlov,0.07191006900747782,0.07235155382658053,Rasmus Jarlov,20201_M108_referat,20201,108,"Referat af møde 108 den 4. maj, 2021 kl. 13.00",04-05-2021,428920,2021-05-04T22:00:00Z,2021,Det Konservative Folkeparti,2019-,424,2021_5
Rasmus Nordqvist,0.03133373852698041,0.12145499240585378,Rasmus Nordqvist,20201_M109_referat,20201,109,"Referat af møde 109 den 5. maj, 2021 kl. 10.00",05-05-2021,429722,2021-05-05T17:20:00Z,2021,Alternativet,2019-,114,2021_5
Rasmus Stoklund,0,0.15249857033260467,Rasmus Stoklund,20201_M109_referat,20201,109,"Referat af møde 109 den 5. maj, 2021 kl. 10.00",05-05-2021,429154,2021-05-05T10:28:00Z,2021,Socialdemokratiet,2019-,316,2021_5
René Christensen,-0.6544003856343605,0.2899547840197522,René Christensen,20201_M108_referat,20201,108,"Referat af møde 108 den 4. maj, 2021 kl. 13.00",04-05-2021,428361,2021-05-04T15:11:00Z,2021,Dansk Folkeparti,2019-,1183,2021_5
Rosa Lund,0.5082579735021634,0.09910310536741883,Rosa Lund,20201_M110_referat,20201,110,"Referat af møde 110 den 6. maj, 2021 kl. 10.00",06-05-2021,430494,2021-05-06T15:48:00Z,2021,Enhedslisten,2019-,96,2021_5
